Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
95	7.91063	2.1947568	0.9948	0.9893	7.283681	20.20680
96	7.91339	2.1975188	0.9856	0.9802	7.281977	20.23301
97	7.93864	2.1961565	0.9827	0.9773	7.278980	20.20473
98	7.94587	2.2028127	0.9765	0.9711	7.274797	20.26752
99	7.93093	2.2124727	0.9855	0.9801	7.272385	20.37343
100	7.91254	2.2183019	0.9795	0.9741	7.272274	20.44288
101	7.90372	2.2216734	0.9887	0.9832	7.271947	20.48202
102	7.90356	2.2259405	0.9948	0.9893	7.269952	20.52515
103	7.89969	2.2371530	1.0040	0.9984	7.265205	20.64057
104	7.88598	2.2503875	1.0011	0.9956	7.260905	20.78234
105	7.87234	2.2553197	1.0039	0.9984	7.260520	20.84031
106	7.86321	2.2581570	0.9979	0.9924	7.260480	20.87445
107	7.85774	2.2609133	0.9979	0.9924	7.259954	20.90560
108	7.85477	2.2637530	0.9980	0.9925	7.259032	20.93611
109	7.85435	2.2656231	0.9916	0.9862	7.258207	20.95529
110	7.85435	2.2657986	0.9826	0.9772	7.258123	20.95707
111	7.85318	2.2654805	0.9948	0.9893	7.258441	20.95455
112	7.85079	2.2658480	0.9948	0.9893	7.258607	20.95970
113	7.84867	2.2669615	0.9949	0.9894	7.258382	20.97225
114	7.84703	2.2681685	1.0041	0.9986	7.258044	20.98545
115	7.84612	2.2691947	1.0042	0.9987	7.257687	20.99638
116	7.84559	2.2682454	1.0041	0.9985	7.258212	20.98709
117	7.84421	2.2659961	0.9980	0.9925	7.259476	20.96514
118	7.84114	2.2651570	0.9949	0.9895	7.260313	20.95849
119	7.83716	2.2669945	0.9858	0.9804	7.260009	20.97949
120	7.83472	2.2685143	0.9919	0.9865	7.259636	20.99634
121	7.83546	2.2695954	0.9858	0.9804	7.259017	21.00685
122	7.83817	2.2679272	0.9858	0.9804	7.259422	20.98833
123	7.83987	2.2656506	0.9828	0.9774	7.260260	20.96425
124	7.84013	2.2657658	0.9919	0.9865	7.260168	20.96526
125	7.83976	2.2674224	0.9950	0.9895	7.259435	20.98226
126	7.83997	2.2687941	1.0103	1.0047	7.258754	20.99602
127	7.84236	2.2678668	1.0164	1.0108	7.258854	20.98519
128	7.85244	2.2629251	1.0195	1.0139	7.259758	20.92912
129	7.87388	2.2649758	1.0103	1.0048	7.255728	20.93705
130	7.88805	2.2727459	0.9889	0.9834	7.250030	21.00716
131	7.88344	2.2700670	0.9707	0.9654	7.251955	20.98284
132	7.86836	2.2686787	0.9736	0.9682	7.254761	20.97783
133	7.85801	2.2670931	0.9951	0.9896	7.256988	20.96798
134	7.85918	2.2652720	1.0226	1.0169	7.257684	20.94884
135	7.87011	2.2494738	1.0379	1.0322	7.263607	20.78252
136	7.88375	2.2471215	1.0318	1.0261	7.262770	20.75065
137	7.90351	2.2485107	1.0135	1.0079	7.259287	20.75297
138	7.94598	2.2544759	0.9858	0.9804	7.250408	20.78801
139	7.97279	2.2595753	0.9678	0.9624	7.244185	20.82354
140	7.97449	2.2601671	0.9739	0.9685	7.243664	20.82849
141	7.95295	2.2617512	0.9889	0.9834	7.245985	20.85729
142	7.93667	2.2592961	1.0073	1.0017	7.249461	20.84218
143	7.93545	2.2540051	1.0226	1.0169	7.252132	20.78950
144	7.92827	2.2534741	1.0347	1.0290	7.253407	20.78839
145	7.92253	2.2548977	1.0287	1.0230	7.253553	20.80618
146	7.93896	2.2574005	1.0225	1.0169	7.250030	20.82168
147	7.94752	2.2614882	1.0012	0.9957	7.246882	20.85786
148	7.94550	2.2644268	0.9708	0.9655	7.245783	20.88873
149	7.93747	2.2658199	0.9677	0.9623	7.246269	20.90759
150	7.91132	2.2678773	0.9769	0.9715	7.249020	20.94400
151	7.88821	2.2691944	1.0043	0.9988	7.251688	20.97114
152	7.88397	2.2607487	1.0380	1.0323	7.256290	20.88826
153	7.89719	2.2565901	1.0379	1.0322	7.256370	20.83834
154	7.90293	2.2553250	1.0227	1.0171	7.256149	20.82215
155	7.93433	2.2600195	1.0014	0.9959	7.249453	20.85088
156	7.96593	2.2638290	0.9893	0.9838	7.243159	20.87052
157	7.97370	2.2671746	0.9983	0.9929	7.240479	20.89964
158	7.96550	2.2676958	1.0075	1.0019	7.241398	20.90979
159	7.95960	2.2636042	1.0045	0.9990	7.244166	20.87202
160	7.96534	2.2605673	1.0013	0.9958	7.244779	20.83796
161	7.96029	2.2619430	0.9891	0.9837	7.244850	20.85485
162	7.96960	2.2661707	0.9891	0.9837	7.241534	20.89196
163	7.97481	2.2684639	0.9985	0.9930	7.239713	20.91199
164	7.96832	2.2691444	1.0198	1.0142	7.240315	20.92272
165	7.95438	2.2665603	1.0197	1.0141	7.243514	20.90496
166	7.95438	2.2630066	1.0229	1.0173	7.245189	20.86909
167	7.95013	2.2622611	0.9985	0.9930	7.246146	20.86411
168	7.96598	2.2656716	0.9863	0.9809	7.242283	20.88908
169	7.98008	2.2682663	0.9802	0.9748	7.239057	20.90686
170	7.98700	2.2706755	0.9831	0.9777	7.236940	20.92703
171	7.97865	2.2714935	0.9985	0.9930	7.237742	20.94026
172	7.96587	2.2706043	1.0046	0.9991	7.239975	20.93892
173	7.96827	2.2688151	1.0137	1.0081	7.240478	20.91943
174	7.97551	2.2679975	1.0198	1.0142	7.239834	20.90686
175	7.97614	2.2689413	1.0229	1.0173	7.239299	20.91600
176	7.97375	2.2703902	1.0230	1.0174	7.238957	20.93205
177	7.97056	2.2712190	1.0017	0.9962	7.239020	20.94233
178	7.96885	2.2720425	0.9894	0.9840	7.238874	20.95166
179	7.96864	2.2740961	0.9832	0.9778	7.237937	20.97252
180	7.96747	2.2756945	0.9956	0.9901	7.237351	20.98935
181	7.95976	2.2750683	1.0047	0.9991	7.238741	20.98764
182	7.94305	2.2751948	1.0170	1.0114	7.241053	20.99892
183	7.92865	2.2738713	1.0201	1.0144	7.243725	20.99419
184	7.92732	2.2719934	1.0140	1.0084	7.244800	20.97601
185	7.92780	2.2708186	1.0049	0.9994	7.245287	20.96385
186	7.93784	2.2724380	1.0016	0.9961	7.243094	20.97420
187	7.95465	2.2753979	0.9957	0.9902	7.239311	20.99403
188	7.96433	2.2771064	0.9927	0.9873	7.237131	21.00548
189	7.97636	2.2769250	0.9987	0.9932	7.235511	20.99644
190	7.98466	2.2754307	0.9896	0.9842	7.235036	20.97640
191	7.99632	2.2747440	0.9927	0.9873	7.233705	20.96250
192	8.00165	2.2768479	0.9927	0.9872	7.231961	20.98053
