Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
90	7.59219	3.1013648	1.4315	1.4236	6.896542	29.81931
91	7.60062	3.0990296	1.4285	1.4206	6.896620	29.78726
92	7.60938	3.1097150	1.4194	1.4116	6.890494	29.89332
93	7.61734	3.1217944	1.4194	1.4116	6.883811	30.01487
94	7.61750	3.1358973	1.4100	1.4022	6.877122	30.16473
95	7.61265	3.1388912	1.4040	1.3963	6.876293	30.20080
96	7.60816	3.1405522	1.3981	1.3904	6.876049	30.22238
97	7.60452	3.1508468	1.4042	1.3965	6.871619	30.33515
98	7.59994	3.1574838	1.4102	1.4025	6.869032	30.40986
99	7.59545	3.1614823	1.4255	1.4177	6.867681	30.45639
100	7.59319	3.1634575	1.4529	1.4449	6.867019	30.47942
101	7.59203	3.1636494	1.4590	1.4510	6.867068	30.48248
102	7.59282	3.1586535	1.4589	1.4509	6.869337	30.42853
103	7.59878	3.1555596	1.4317	1.4238	6.870083	30.39037
104	7.60484	3.1643429	1.4072	1.3995	6.865198	30.47867
105	7.60310	3.1664426	1.3889	1.3812	6.864414	30.50258
106	7.59582	3.1683509	1.3646	1.3571	6.864385	30.52932
107	7.59277	3.1665728	1.3706	1.3631	6.865594	30.51304
108	7.59640	3.1671799	1.3920	1.3844	6.864870	30.51631
109	7.59867	3.1668763	1.4195	1.4117	6.864742	30.51107
110	7.60025	3.1460564	1.4622	1.4542	6.874402	30.28783
111	7.60210	3.1335402	1.4684	1.4603	6.880102	30.15298
112	7.60410	3.1316647	1.4684	1.4603	6.880747	30.13128
113	7.61101	3.1390579	1.4469	1.4390	6.876413	30.20398
114	7.61618	3.1494989	1.4195	1.4117	6.870851	30.31063
115	7.61824	3.1591669	1.4012	1.3935	6.866033	30.41180
116	7.61497	3.1632900	1.4043	1.3966	6.864478	30.45858
117	7.61032	3.1668762	1.4014	1.3937	6.863341	30.50086
118	7.60800	3.1689270	1.4195	1.4117	6.862651	30.52474
119	7.60568	3.1686544	1.4349	1.4270	6.863059	30.52387
120	7.60542	3.1577375	1.4411	1.4332	6.868253	30.40776
121	7.60943	3.1483615	1.4409	1.4330	6.872204	30.30440
122	7.60916	3.1475209	1.4289	1.4211	6.872633	30.29568
123	7.61301	3.1531842	1.4136	1.4058	6.869490	30.35264
124	7.61618	3.1651293	1.4014	1.3937	6.863463	30.47711
125	7.61402	3.1693111	1.3952	1.3875	6.861747	30.52357
126	7.60906	3.1718585	1.3984	1.3907	6.861138	30.55507
127	7.60473	3.1729434	1.4167	1.4089	6.861144	30.57043
128	7.60321	3.1731542	1.4532	1.4452	6.861229	30.57401
129	7.60310	3.1654887	1.4654	1.4574	6.864867	30.49238
130	7.60642	3.1531410	1.4746	1.4665	6.870306	30.35790
131	7.60716	3.1446784	1.4716	1.4635	6.874220	30.26714
132	7.61317	3.1442582	1.4441	1.4362	6.873692	30.25745
133	7.61919	3.1551697	1.4137	1.4059	6.867808	30.36839
134	7.62240	3.1643737	1.3925	1.3848	6.863072	30.46361
135	7.62172	3.1690260	1.3772	1.3696	6.860956	30.51378
136	7.61686	3.1714927	1.3802	1.3726	6.860373	30.54432
137	7.61259	3.1734268	1.4046	1.3969	6.859973	30.56868
138	7.61027	3.1716725	1.4289	1.4211	6.861081	30.55201
139	7.61154	3.1588019	1.4656	1.4576	6.867013	30.41374
140	7.61296	3.1516258	1.4869	1.4787	6.870235	30.33606
141	7.61407	3.1480772	1.4930	1.4848	6.871779	30.29730
142	7.61803	3.1487200	1.4809	1.4728	6.870998	30.30071
143	7.62177	3.1550459	1.4535	1.4455	6.867556	30.36480
144	7.62193	3.1603058	1.4138	1.4060	6.865051	30.42069
145	7.62251	3.1643737	1.3864	1.3788	6.863059	30.46352
146	7.62124	3.1669380	1.3742	1.3666	6.861999	30.49195
147	7.61660	3.1691686	1.3712	1.3637	6.861503	30.51979
148	7.61280	3.1705878	1.3957	1.3880	6.861289	30.53824
149	7.61159	3.1689580	1.4200	1.4122	6.862205	30.52192
150	7.61607	3.1608506	1.4446	1.4366	6.865499	30.43160
151	7.62135	3.1566916	1.4688	1.4607	6.866830	30.38269
152	7.62177	3.1534872	1.4688	1.4607	6.868293	30.34820
153	7.62942	3.1522873	1.4690	1.4609	6.867938	30.32875
154	7.63623	3.1515081	1.4628	1.4548	6.867486	30.31453
155	7.63997	3.1513287	1.4384	1.4305	6.867119	30.30937
156	7.64008	3.1516502	1.4142	1.4064	6.866954	30.31271
157	7.64019	3.1529180	1.3928	1.3851	6.866342	30.32612
158	7.64235	3.1553488	1.3867	1.3791	6.864934	30.35010
159	7.64467	3.1581703	1.3928	1.3852	6.863323	30.37809
160	7.64689	3.1602808	1.3959	1.3883	6.862061	30.39862
161	7.65006	3.1612279	1.4263	1.4185	6.861234	30.40592
162	7.65307	3.1591047	1.4538	1.4458	6.861874	30.38068
163	7.65555	3.1539693	1.4720	1.4639	6.863998	30.32388
164	7.65798	3.1522561	1.4935	1.4853	6.864514	30.30353
165	7.66827	3.1516252	1.4751	1.4670	6.863571	30.28787
166	7.67810	3.1509264	1.4446	1.4367	6.862717	30.27191
167	7.67630	3.1507595	1.4112	1.4035	6.863012	30.27172
168	7.67282	3.1512047	1.3929	1.3852	6.863221	30.27949
169	7.67187	3.1528867	1.3716	1.3640	6.862543	30.29820
170	7.66817	3.1554847	1.3717	1.3641	6.861763	30.32904
171	7.66331	3.1574522	1.3869	1.3793	6.861420	30.35420
172	7.65893	3.1591046	1.4083	1.4005	6.861168	30.37559
173	7.65750	3.1585353	1.4387	1.4308	6.861609	30.37076
174	7.65940	3.1538455	1.4755	1.4674	6.863593	30.31920
175	7.66336	3.1514954	1.4845	1.4763	6.864224	30.29076
176	7.67614	3.1495601	1.4814	1.4733	6.863597	30.25907
177	7.67836	3.1491953	1.4540	1.4460	6.863501	30.25328
178	7.66743	3.1491089	1.4145	1.4068	6.864858	30.26188
179	7.65296	3.1489916	1.3809	1.3733	6.866656	30.27323
180	7.64129	3.1489608	1.3474	1.3400	6.868076	30.28307
181	7.63301	3.1487507	1.3260	1.3187	6.869174	30.28805
182	7.62699	3.1487507	1.3322	1.3249	6.869899	30.29329
183	7.62045	3.1490475	1.3506	1.3432	6.870548	30.30214
184	7.61549	3.1480771	1.3840	1.3764	6.871605	30.29611
185	7.61254	3.1495854	1.4145	1.4068	6.871249	30.31473
186	7.61634	3.1480586	1.4389	1.4309	6.871513	30.29515
187	7.61665	3.1453085	1.4573	1.4493	6.872776	30.26560
188	7.60964	3.1396878	1.4571	1.4491	6.876281	30.21187
189	7.59793	3.1302399	1.4451	1.4372	6.882168	30.12147
190	7.58338	3.1179695	1.4298	1.4220	6.889744	30.00348
191	7.57174	3.1077961	1.4055	1.3978	6.895983	29.90528
192	7.56815	3.1030676	1.3842	1.3766	6.898663	29.85806
193	7.57284	3.0997487	1.3629	1.3554	6.899665	29.81874
194	7.58164	3.0980959	1.3538	1.3463	6.899375	29.79363
195	7.58623	3.0956450	1.3600	1.3525	6.899978	29.76365
196	7.58597	3.0931027	1.3844	1.3767	6.901215	29.73684
197	7.58607	3.0916907	1.3965	1.3888	6.901872	29.72174
198	7.58744	3.0913347	1.4148	1.4071	6.901874	29.71678
199	7.58908	3.0911935	1.4393	1.4314	6.901742	29.71387
200	7.59588	3.0956756	1.4545	1.4465	6.898788	29.75567
201	7.60616	3.0946315	1.4575	1.4495	6.898028	29.73579
202	7.61138	3.0943612	1.4454	1.4375	6.897518	29.72846
203	7.61154	3.1013891	1.4150	1.4072	6.894172	29.80299
204	7.61112	3.1080910	1.3845	1.3769	6.891050	29.87458
