Date Time	Temperature  (*C)
10/10/06 	10:36:07.0	21.15
10/10/06 	11:36:07.0	18.87
10/10/06 	12:36:07.0	18.22
10/10/06 	13:36:07.0	15.20
10/10/06 	14:36:07.0	14.41
10/10/06 	15:36:07.0	14.72
10/10/06 	16:36:07.0	6.50
10/10/06 	17:36:07.0	6.50
10/10/06 	18:36:07.0	6.66
10/10/06 	19:36:07.0	6.66
10/10/06 	20:36:07.0	6.66
10/10/06 	21:36:07.0	6.66
10/10/06 	22:36:07.0	6.66
10/10/06 	23:36:07.0	6.66
10/11/06 	00:36:07.0	6.66
10/11/06 	01:36:07.0	6.66
10/11/06 	02:36:07.0	6.66
10/11/06 	03:36:07.0	6.66
10/11/06 	04:36:07.0	6.66
10/11/06 	05:36:07.0	6.66
10/11/06 	06:36:07.0	6.50
10/11/06 	07:36:07.0	6.50
10/11/06 	08:36:07.0	6.66
10/11/06 	09:36:07.0	6.50
10/11/06 	10:36:07.0	6.50
10/11/06 	11:36:07.0	6.66
10/11/06 	12:36:07.0	6.81
10/11/06 	13:36:07.0	11.93
10/11/06 	14:36:07.0	9.91
10/11/06 	15:36:07.0	6.66
10/11/06 	16:36:07.0	6.50
10/11/06 	17:36:07.0	6.50
10/11/06 	18:36:07.0	6.50
10/11/06 	19:36:07.0	6.50
10/11/06 	20:36:07.0	6.81
10/11/06 	21:36:07.0	6.97
10/11/06 	22:36:07.0	6.97
10/11/06 	23:36:07.0	6.97
10/12/06 	00:36:07.0	6.81
10/12/06 	01:36:07.0	6.81
10/12/06 	02:36:07.0	6.97
10/12/06 	03:36:07.0	6.81
10/12/06 	04:36:07.0	6.81
10/12/06 	05:36:07.0	6.81
10/12/06 	06:36:07.0	6.81
10/12/06 	07:36:07.0	6.81
10/12/06 	08:36:07.0	6.50
10/12/06 	09:36:07.0	6.19
10/12/06 	10:36:07.0	6.19
10/12/06 	11:36:07.0	6.50
10/12/06 	12:36:07.0	6.50
10/12/06 	13:36:07.0	6.81
10/12/06 	14:36:07.0	7.12
10/12/06 	15:36:07.0	7.59
10/12/06 	16:36:07.0	7.90
10/12/06 	17:36:07.0	6.66
10/12/06 	18:36:07.0	6.34
10/12/06 	19:36:07.0	6.66
10/12/06 	20:36:07.0	6.66
10/12/06 	21:36:07.0	6.81
10/12/06 	22:36:07.0	6.50
10/12/06 	23:36:07.0	6.03
10/13/06 	00:36:07.0	5.88
10/13/06 	01:36:07.0	5.25
10/13/06 	02:36:07.0	4.62
10/13/06 	03:36:07.0	4.62
10/13/06 	04:36:07.0	4.47
10/13/06 	05:36:07.0	4.31
10/13/06 	06:36:07.0	4.31
10/13/06 	07:36:07.0	4.47
10/13/06 	08:36:07.0	5.09
10/13/06 	09:36:07.0	5.25
10/13/06 	10:36:07.0	5.72
10/13/06 	11:36:07.0	6.19
10/13/06 	12:36:07.0	5.88
10/13/06 	13:36:07.0	5.72
10/13/06 	14:36:07.0	5.88
10/13/06 	15:36:07.0	5.88
10/13/06 	16:36:07.0	6.97
10/13/06 	17:36:07.0	6.97
10/13/06 	18:36:07.0	6.97
10/13/06 	19:36:07.0	6.97
10/13/06 	20:36:07.0	7.12
10/13/06 	21:36:07.0	7.12
10/13/06 	22:36:07.0	7.12
10/13/06 	23:36:07.0	7.12
10/14/06 	00:36:07.0	7.12
10/14/06 	01:36:07.0	7.28
10/14/06 	02:36:07.0	7.28
10/14/06 	03:36:07.0	7.28
10/14/06 	04:36:07.0	7.28
10/14/06 	05:36:07.0	7.28
10/14/06 	06:36:07.0	7.28
10/14/06 	07:36:07.0	7.28
10/14/06 	08:36:07.0	7.12
10/14/06 	09:36:07.0	7.12
10/14/06 	10:36:07.0	7.12
10/14/06 	11:36:07.0	7.28
10/14/06 	12:36:07.0	7.59
10/14/06 	13:36:07.0	6.66
10/14/06 	14:36:07.0	6.81
10/14/06 	15:36:07.0	7.12
10/14/06 	16:36:07.0	7.43
10/14/06 	17:36:07.0	7.43
10/14/06 	18:36:07.0	7.43
10/14/06 	19:36:07.0	7.43
10/14/06 	20:36:07.0	7.43
10/14/06 	21:36:07.0	7.43
10/14/06 	22:36:07.0	7.43
10/14/06 	23:36:07.0	7.43
10/15/06 	00:36:07.0	7.43
10/15/06 	01:36:07.0	7.43
10/15/06 	02:36:07.0	7.43
10/15/06 	03:36:07.0	7.28
10/15/06 	04:36:07.0	7.43
10/15/06 	05:36:07.0	7.43
10/15/06 	06:36:07.0	7.43
10/15/06 	07:36:07.0	7.43
10/15/06 	08:36:07.0	7.43
10/15/06 	09:36:07.0	7.28
10/15/06 	10:36:07.0	10.07
10/15/06 	11:36:07.0	10.22
10/15/06 	12:36:07.0	9.91
10/15/06 	13:36:07.0	10.84
10/15/06 	14:36:07.0	11.77
10/15/06 	15:36:07.0	12.71
10/15/06 	16:36:07.0	5.88
10/15/06 	17:36:07.0	5.88
10/15/06 	18:36:07.0	5.88
10/15/06 	19:36:07.0	5.88
10/15/06 	20:36:07.0	5.88
10/15/06 	21:36:07.0	5.72
10/15/06 	22:36:07.0	5.72
10/15/06 	23:36:07.0	5.72
10/16/06 	00:36:07.0	5.72
10/16/06 	01:36:07.0	5.72
10/16/06 	02:36:07.0	5.72
10/16/06 	03:36:07.0	5.72
10/16/06 	04:36:07.0	5.72
10/16/06 	05:36:07.0	5.88
10/16/06 	06:36:07.0	5.88
10/16/06 	07:36:07.0	5.88
10/16/06 	08:36:07.0	5.88
10/16/06 	09:36:07.0	5.72
10/16/06 	10:36:07.0	5.72
10/16/06 	11:36:07.0	7.59
10/16/06 	12:36:07.0	7.59
10/16/06 	13:36:07.0	6.97
10/16/06 	14:36:07.0	9.76
10/16/06 	15:36:07.0	6.50
10/16/06 	16:36:07.0	6.50
10/16/06 	17:36:07.0	6.66
10/16/06 	18:36:07.0	6.81
10/16/06 	19:36:07.0	6.81
10/16/06 	20:36:07.0	7.12
10/16/06 	21:36:07.0	7.28
10/16/06 	22:36:07.0	7.28
10/16/06 	23:36:07.0	7.28
10/17/06 	00:36:07.0	6.97
10/17/06 	01:36:07.0	6.97
10/17/06 	02:36:07.0	7.12
10/17/06 	03:36:07.0	6.81
10/17/06 	04:36:07.0	6.19
10/17/06 	05:36:07.0	6.50
10/17/06 	06:36:07.0	6.66
10/17/06 	07:36:07.0	6.66
10/17/06 	08:36:07.0	6.81
10/17/06 	09:36:07.0	6.66
10/17/06 	10:36:07.0	7.12
10/17/06 	11:36:07.0	13.63
10/17/06 	12:36:07.0	19.85
10/17/06 	13:36:07.0	20.33
10/17/06 	14:36:07.0	20.66
