
10/10/17	10:44:08 AM	19.698					
10/10/17	11:44:08 AM	9.485					
10/10/17	12:44:08 PM	7.619					
10/10/17	01:44:08 PM	15.629					
10/10/17	02:44:08 PM	6.255					
10/10/17	03:44:08 PM	6.230					
10/10/17	04:44:08 PM	6.204					
10/10/17	05:44:08 PM	6.026					
10/10/17	06:44:08 PM	5.924					
10/10/17	07:44:08 PM	6.000					
10/10/17	08:44:08 PM	6.128					
10/10/17	09:44:08 PM	6.026					
10/10/17	10:44:08 PM	6.051					
10/10/17	11:44:08 PM	5.975					
10/11/17	12:44:08 AM	6.051					
10/11/17	01:44:08 AM	6.102					
10/11/17	02:44:08 AM	6.255					
10/11/17	03:44:08 AM	6.255					
10/11/17	04:44:08 AM	6.204					
10/11/17	05:44:08 AM	6.000					
10/11/17	06:44:08 AM	6.026					
10/11/17	07:44:08 AM	5.924					
10/11/17	08:44:08 AM	5.924					
10/11/17	09:44:08 AM	6.102					
10/11/17	10:44:08 AM	5.102					
10/11/17	11:44:08 AM	4.921					
10/11/17	12:44:08 PM	5.616					
10/11/17	01:44:08 PM	7.393					
10/11/17	02:44:08 PM	7.368					
10/11/17	03:44:08 PM	7.393					
10/11/17	04:44:08 PM	7.469					
10/11/17	05:44:08 PM	7.393					
10/11/17	06:44:08 PM	7.393					
10/11/17	07:44:08 PM	7.368					
10/11/17	08:44:08 PM	7.318					
10/11/17	09:44:08 PM	7.343					
10/11/17	10:44:08 PM	7.318					
10/11/17	11:44:08 PM	7.318					
10/12/17	12:44:08 AM	7.393					
10/12/17	01:44:08 AM	7.419					
10/12/17	02:44:08 AM	7.419					
10/12/17	03:44:08 AM	7.368					
10/12/17	04:44:08 AM	7.393					
10/12/17	05:44:08 AM	7.368					
10/12/17	06:44:08 AM	7.393					
10/12/17	07:44:08 AM	7.393					
10/12/17	08:44:08 AM	3.116					
10/12/17	09:44:08 AM	3.168					
10/12/17	10:44:08 AM	3.670					
10/12/17	11:44:08 AM	4.480					
10/12/17	12:44:08 PM	4.869					
10/12/17	01:44:08 PM	6.026					
10/12/17	02:44:08 PM	6.839					
10/12/17	03:44:08 PM	7.619					
10/12/17	04:44:08 PM	8.369					
10/12/17	05:44:08 PM	8.195					
10/12/17	06:44:08 PM	7.015					
10/12/17	07:44:08 PM	4.402					
10/12/17	08:44:08 PM	3.958					
10/12/17	09:44:08 PM	3.512					
10/12/17	10:44:08 PM	3.009					
10/12/17	11:44:08 PM	2.797					
10/13/17	12:44:08 AM	2.717					
10/13/17	01:44:08 AM	2.903					
10/13/17	02:44:08 AM	3.301					
10/13/17	03:44:08 AM	3.380					
10/13/17	04:44:08 AM	3.274					
10/13/17	05:44:08 AM	3.168					
10/13/17	06:44:08 AM	3.354					
10/13/17	07:44:08 AM	3.591					
10/13/17	08:44:08 AM	3.801					
10/13/17	09:44:08 AM	4.037					
10/13/17	10:44:08 AM	4.558					
10/13/17	11:44:08 AM	5.411					
10/13/17	12:44:08 PM	5.745					
10/13/17	01:44:08 PM	5.231					
10/13/17	02:44:08 PM	4.895					
10/13/17	03:44:08 PM	5.385					
10/13/17	04:44:08 PM	5.411					
10/13/17	05:44:08 PM	5.488					
10/13/17	06:44:08 PM	5.437					
10/13/17	07:44:08 PM	5.462					
10/13/17	08:44:08 PM	5.437					
10/13/17	09:44:08 PM	5.411					
10/13/17	10:44:08 PM	5.514					
10/13/17	11:44:08 PM	5.462					
10/14/17	12:44:08 AM	5.462					
10/14/17	01:44:08 AM	5.360					
10/14/17	02:44:08 AM	5.437					
10/14/17	03:44:08 AM	5.411					
10/14/17	04:44:08 AM	5.411					
10/14/17	05:44:08 AM	5.437					
10/14/17	06:44:08 AM	5.437					
10/14/17	07:44:08 AM	5.462					
10/14/17	08:44:08 AM	5.462					
10/14/17	09:44:08 AM	5.488					
10/14/17	10:44:08 AM	5.462					
10/14/17	11:44:08 AM	5.770					
10/14/17	12:44:08 PM	6.026					
10/14/17	01:44:08 PM	6.408					
10/14/17	02:44:08 PM	6.077					
10/14/17	03:44:08 PM	6.077					
10/14/17	04:44:08 PM	6.077					
10/14/17	05:44:08 PM	6.077					
10/14/17	06:44:08 PM	6.077					
10/14/17	07:44:08 PM	6.077					
10/14/17	08:44:08 PM	6.077					
10/14/17	09:44:08 PM	6.077					
10/14/17	10:44:08 PM	6.077					
10/14/17	11:44:08 PM	6.077					
10/15/17	12:44:08 AM	6.077					
10/15/17	01:44:08 AM	6.051					
10/15/17	02:44:08 AM	6.077					
10/15/17	03:44:08 AM	6.077					
10/15/17	04:44:08 AM	6.077					
10/15/17	05:44:08 AM	6.077					
10/15/17	06:44:08 AM	6.077					
10/15/17	07:44:08 AM	6.077					
10/15/17	08:44:08 AM	6.077					
10/15/17	09:44:08 AM	7.544					
10/15/17	10:44:08 AM	7.519					
10/15/17	11:44:08 AM	7.619					
10/15/17	12:44:08 PM	7.293					
10/15/17	01:44:08 PM	7.142					
10/15/17	02:44:08 PM	7.066					
10/15/17	03:44:08 PM	6.965					
10/15/17	04:44:08 PM	6.940					
10/15/17	05:44:08 PM	6.940					
10/15/17	06:44:08 PM	6.990					
10/15/17	07:44:08 PM	6.763					
10/15/17	08:44:08 PM	6.813					
10/15/17	09:44:08 PM	6.788					
10/15/17	10:44:08 PM	6.889					
10/15/17	11:44:08 PM	6.813					
10/16/17	12:44:08 AM	6.914					
10/16/17	01:44:08 AM	6.864					
10/16/17	02:44:08 AM	6.864					
10/16/17	03:44:08 AM	6.914					
10/16/17	04:44:08 AM	6.839					
10/16/17	05:44:08 AM	6.839					
10/16/17	06:44:08 AM	6.839					
10/16/17	07:44:08 AM	6.864					
10/16/17	08:44:08 AM	6.712					
10/16/17	09:44:08 AM	6.864					
10/16/17	10:44:08 AM	6.813					
10/16/17	11:44:08 AM	6.864					
