
10/10/17	10:49:08 AM	19.341					
10/10/17	11:49:08 AM	10.051					
10/10/17	12:49:08 PM	7.845					
10/10/17	01:49:08 PM	25.162					
10/10/17	02:49:08 PM	6.128					
10/10/17	03:49:08 PM	6.026					
10/10/17	04:49:08 PM	5.898					
10/10/17	05:49:08 PM	5.949					
10/10/17	06:49:08 PM	5.949					
10/10/17	07:49:08 PM	5.924					
10/10/17	08:49:08 PM	5.898					
10/10/17	09:49:08 PM	6.077					
10/10/17	10:49:08 PM	5.949					
10/10/17	11:49:08 PM	6.000					
10/11/17	12:49:08 AM	6.204					
10/11/17	01:49:08 AM	6.357					
10/11/17	02:49:08 AM	6.051					
10/11/17	03:49:08 AM	6.128					
10/11/17	04:49:08 AM	5.898					
10/11/17	05:49:08 AM	5.872					
10/11/17	06:49:08 AM	5.872					
10/11/17	07:49:08 AM	5.872					
10/11/17	08:49:08 AM	5.872					
10/11/17	09:49:08 AM	5.872					
10/11/17	10:49:08 AM	5.924					
10/11/17	11:49:08 AM	5.642					
10/11/17	12:49:08 PM	6.712					
10/11/17	01:49:08 PM	5.898					
10/11/17	02:49:08 PM	5.898					
10/11/17	03:49:08 PM	6.000					
10/11/17	04:49:08 PM	5.975					
10/11/17	05:49:08 PM	5.924					
10/11/17	06:49:08 PM	5.898					
10/11/17	07:49:08 PM	5.898					
10/11/17	08:49:08 PM	5.898					
10/11/17	09:49:08 PM	5.898					
10/11/17	10:49:08 PM	5.898					
10/11/17	11:49:08 PM	5.924					
10/12/17	12:49:08 AM	5.924					
10/12/17	01:49:08 AM	5.924					
10/12/17	02:49:08 AM	5.924					
10/12/17	03:49:08 AM	5.949					
10/12/17	04:49:08 AM	6.026					
10/12/17	05:49:08 AM	5.949					
10/12/17	06:49:08 AM	5.949					
10/12/17	07:49:08 AM	4.662					
10/12/17	08:49:08 AM	2.717					
10/12/17	09:49:08 AM	3.089					
10/12/17	10:49:08 AM	3.512					
10/12/17	11:49:08 AM	4.141					
10/12/17	12:49:08 PM	4.636					
10/12/17	01:49:08 PM	5.591					
10/12/17	02:49:08 PM	5.975					
10/12/17	03:49:08 PM	6.255					
10/12/17	04:49:08 PM	7.116					
10/12/17	05:49:08 PM	7.015					
10/12/17	06:49:08 PM	6.000					
10/12/17	07:49:08 PM	4.194					
10/12/17	08:49:08 PM	3.696					
10/12/17	09:49:08 PM	3.221					
10/12/17	10:49:08 PM	2.930					
10/12/17	11:49:08 PM	2.717					
10/13/17	12:49:08 AM	2.584					
10/13/17	01:49:08 AM	2.584					
10/13/17	02:49:08 AM	2.797					
10/13/17	03:49:08 AM	3.063					
10/13/17	04:49:08 AM	3.009					
10/13/17	05:49:08 AM	2.983					
10/13/17	06:49:08 AM	3.063					
10/13/17	07:49:08 AM	3.274					
10/13/17	08:49:08 AM	3.459					
10/13/17	09:49:08 AM	3.670					
10/13/17	10:49:08 AM	4.037					
10/13/17	11:49:08 AM	4.532					
10/13/17	12:49:08 PM	4.973					
10/13/17	01:49:08 PM	5.050					
10/13/17	02:49:08 PM	4.869					
10/13/17	03:49:08 PM	5.282					
10/13/17	04:49:08 PM	5.257					
10/13/17	05:49:08 PM	5.257					
10/13/17	06:49:08 PM	5.257					
10/13/17	07:49:08 PM	5.257					
10/13/17	08:49:08 PM	5.257					
10/13/17	09:49:08 PM	5.257					
10/13/17	10:49:08 PM	5.257					
10/13/17	11:49:08 PM	5.257					
10/14/17	12:49:08 AM	5.257					
10/14/17	01:49:08 AM	5.257					
10/14/17	02:49:08 AM	5.282					
10/14/17	03:49:08 AM	5.282					
10/14/17	04:49:08 AM	5.257					
10/14/17	05:49:08 AM	5.257					
10/14/17	06:49:08 AM	5.257					
10/14/17	07:49:08 AM	5.257					
10/14/17	08:49:08 AM	5.282					
10/14/17	09:49:08 AM	5.257					
10/14/17	10:49:08 AM	5.257					
10/14/17	11:49:08 AM	5.257					
10/14/17	12:49:08 PM	6.560					
10/14/17	01:49:08 PM	6.585					
10/14/17	02:49:08 PM	6.306					
10/14/17	03:49:08 PM	6.331					
