
10/10/17	10:48:08 AM	19.960					
10/10/17	11:48:08 AM	9.558					
10/10/17	12:48:08 PM	7.393					
10/10/17	01:48:08 PM	22.992					
10/10/17	02:48:08 PM	5.924					
10/10/17	03:48:08 PM	5.821					
10/10/17	04:48:08 PM	5.821					
10/10/17	05:48:08 PM	5.821					
10/10/17	06:48:08 PM	5.821					
10/10/17	07:48:08 PM	5.821					
10/10/17	08:48:08 PM	5.847					
10/10/17	09:48:08 PM	5.949					
10/10/17	10:48:08 PM	5.975					
10/10/17	11:48:08 PM	6.000					
10/11/17	12:48:08 AM	6.153					
10/11/17	01:48:08 AM	6.077					
10/11/17	02:48:08 AM	5.949					
10/11/17	03:48:08 AM	5.847					
10/11/17	04:48:08 AM	5.821					
10/11/17	05:48:08 AM	5.796					
10/11/17	06:48:08 AM	5.821					
10/11/17	07:48:08 AM	5.796					
10/11/17	08:48:08 AM	5.821					
10/11/17	09:48:08 AM	5.565					
10/11/17	10:48:08 AM	4.584					
10/11/17	11:48:08 AM	4.818					
10/11/17	12:48:08 PM	5.282					
10/11/17	01:48:08 PM	6.509					
10/11/17	02:48:08 PM	7.318					
10/11/17	03:48:08 PM	7.268					
10/11/17	04:48:08 PM	7.293					
10/11/17	05:48:08 PM	7.293					
10/11/17	06:48:08 PM	7.293					
10/11/17	07:48:08 PM	7.268					
10/11/17	08:48:08 PM	7.066					
10/11/17	09:48:08 PM	7.041					
10/11/17	10:48:08 PM	7.091					
10/11/17	11:48:08 PM	7.167					
10/12/17	12:48:08 AM	7.192					
10/12/17	01:48:08 AM	7.217					
10/12/17	02:48:08 AM	7.268					
10/12/17	03:48:08 AM	7.293					
10/12/17	04:48:08 AM	7.268					
10/12/17	05:48:08 AM	7.293					
10/12/17	06:48:08 AM	7.293					
10/12/17	07:48:08 AM	7.268					
10/12/17	08:48:08 AM	7.217					
10/12/17	09:48:08 AM	3.485					
10/12/17	10:48:08 AM	4.089					
10/12/17	11:48:08 AM	5.565					
10/12/17	12:48:08 PM	5.745					
10/12/17	01:48:08 PM	7.444					
10/12/17	02:48:08 PM	8.469					
10/12/17	03:48:08 PM	8.767					
10/12/17	04:48:08 PM	8.792					
10/12/17	05:48:08 PM	8.469					
10/12/17	06:48:08 PM	6.990					
10/12/17	07:48:08 PM	4.115					
10/12/17	08:48:08 PM	3.643					
10/12/17	09:48:08 PM	3.327					
10/12/17	10:48:08 PM	2.503					
10/12/17	11:48:08 PM	2.262					
10/13/17	12:48:08 AM	2.477					
10/13/17	01:48:08 AM	2.930					
10/13/17	02:48:08 AM	3.301					
10/13/17	03:48:08 AM	3.248					
10/13/17	04:48:08 AM	3.168					
10/13/17	05:48:08 AM	2.983					
10/13/17	06:48:08 AM	3.248					
10/13/17	07:48:08 AM	3.591					
10/13/17	08:48:08 AM	3.958					
10/13/17	09:48:08 AM	4.298					
10/13/17	10:48:08 AM	5.024					
10/13/17	11:48:08 AM	6.281					
10/13/17	12:48:08 PM	6.128					
10/13/17	01:48:08 PM	5.024					
10/13/17	02:48:08 PM	5.334					
10/13/17	03:48:08 PM	5.308					
10/13/17	04:48:08 PM	5.308					
10/13/17	05:48:08 PM	5.308					
10/13/17	06:48:08 PM	5.308					
10/13/17	07:48:08 PM	5.308					
10/13/17	08:48:08 PM	5.308					
10/13/17	09:48:08 PM	5.308					
10/13/17	10:48:08 PM	5.308					
10/13/17	11:48:08 PM	5.334					
10/14/17	12:48:08 AM	5.334					
10/14/17	01:48:08 AM	5.334					
10/14/17	02:48:08 AM	5.334					
10/14/17	03:48:08 AM	5.308					
10/14/17	04:48:08 AM	5.334					
10/14/17	05:48:08 AM	5.308					
10/14/17	06:48:08 AM	5.308					
10/14/17	07:48:08 AM	5.308					
10/14/17	08:48:08 AM	5.308					
10/14/17	09:48:08 AM	5.308					
10/14/17	10:48:08 AM	5.231					
10/14/17	11:48:08 AM	5.437					
10/14/17	12:48:08 PM	5.924					
10/14/17	01:48:08 PM	6.179					
10/14/17	02:48:08 PM	6.026					
10/14/17	03:48:08 PM	6.026					
10/14/17	04:48:08 PM	6.026					
10/14/17	05:48:08 PM	6.026					
10/14/17	06:48:08 PM	6.026					
10/14/17	07:48:08 PM	6.026					
10/14/17	08:48:08 PM	6.026					
10/14/17	09:48:08 PM	6.026					
10/14/17	10:48:08 PM	6.026					
10/14/17	11:48:08 PM	6.026					
10/15/17	12:48:08 AM	6.026					
10/15/17	01:48:08 AM	6.026					
10/15/17	02:48:08 AM	6.026					
10/15/17	03:48:08 AM	6.026					
10/15/17	04:48:08 AM	6.026					
10/15/17	05:48:08 AM	6.026					
10/15/17	06:48:08 AM	6.026					
10/15/17	07:48:08 AM	6.026					
10/15/17	08:48:08 AM	6.026					
10/15/17	09:48:08 AM	7.920					
10/15/17	10:48:08 AM	7.419					
10/15/17	11:48:08 AM	7.544					
10/15/17	12:48:08 PM	7.318					
10/15/17	01:48:08 PM	7.167					
10/15/17	02:48:08 PM	6.281					
10/15/17	03:48:08 PM	6.306					
10/15/17	04:48:08 PM	6.255					
10/15/17	05:48:08 PM	6.306					
10/15/17	06:48:08 PM	6.306					
10/15/17	07:48:08 PM	6.306					
10/15/17	08:48:08 PM	6.306					
10/15/17	09:48:08 PM	6.306					
10/15/17	10:48:08 PM	6.281					
10/15/17	11:48:08 PM	6.306					
10/16/17	12:48:08 AM	6.230					
10/16/17	01:48:08 AM	6.255					
10/16/17	02:48:08 AM	6.255					
10/16/17	03:48:08 AM	6.306					
10/16/17	04:48:08 AM	6.281					
10/16/17	05:48:08 AM	6.331					
10/16/17	06:48:08 AM	6.281					
10/16/17	07:48:08 AM	6.306					
10/16/17	08:48:08 AM	6.306					
10/16/17	09:48:08 AM	6.306					
10/16/17	10:48:08 AM	5.693					
10/16/17	11:48:08 AM	6.864					
