
10/10/17	10:46:14 AM	19.365					
10/10/17	11:46:14 AM	10.075					
10/10/17	12:46:14 PM	7.293					
10/10/17	01:46:14 PM	5.975					
10/10/17	02:46:14 PM	5.924					
10/10/17	03:46:14 PM	5.949					
10/10/17	04:46:14 PM	6.026					
10/10/17	05:46:14 PM	5.949					
10/10/17	06:46:14 PM	5.924					
10/10/17	07:46:14 PM	5.924					
10/10/17	08:46:14 PM	5.924					
10/10/17	09:46:14 PM	5.975					
10/10/17	10:46:14 PM	6.077					
10/10/17	11:46:14 PM	6.535					
10/11/17	12:46:14 AM	6.306					
10/11/17	01:46:14 AM	6.230					
10/11/17	02:46:14 AM	6.000					
10/11/17	03:46:14 AM	5.949					
10/11/17	04:46:14 AM	6.026					
10/11/17	05:46:14 AM	6.000					
10/11/17	06:46:14 AM	5.898					
10/11/17	07:46:14 AM	5.847					
10/11/17	08:46:14 AM	4.115					
10/11/17	09:46:14 AM	3.854					
10/11/17	10:46:14 AM	4.037					
10/11/17	11:46:14 AM	4.480					
10/11/17	12:46:14 PM	5.154					
10/11/17	01:46:14 PM	5.616					
10/11/17	02:46:14 PM	7.066					
10/11/17	03:46:14 PM	7.066					
10/11/17	04:46:14 PM	6.965					
10/11/17	05:46:14 PM	6.965					
10/11/17	06:46:14 PM	7.091					
10/11/17	07:46:14 PM	7.167					
10/11/17	08:46:14 PM	7.015					
10/11/17	09:46:14 PM	7.015					
10/11/17	10:46:14 PM	7.015					
10/11/17	11:46:14 PM	7.041					
10/12/17	12:46:14 AM	7.066					
10/12/17	01:46:14 AM	7.091					
10/12/17	02:46:14 AM	7.066					
10/12/17	03:46:14 AM	7.066					
10/12/17	04:46:14 AM	6.990					
10/12/17	05:46:14 AM	6.990					
10/12/17	06:46:14 AM	6.990					
10/12/17	07:46:14 AM	7.091					
10/12/17	08:46:14 AM	7.142					
10/12/17	09:46:14 AM	7.192					
10/12/17	10:46:14 AM	4.350					
10/12/17	11:46:14 AM	4.610					
10/12/17	12:46:14 PM	5.050					
10/12/17	01:46:14 PM	5.668					
10/12/17	02:46:14 PM	5.949					
10/12/17	03:46:14 PM	6.331					
10/12/17	04:46:14 PM	7.192					
10/12/17	05:46:14 PM	7.268					
10/12/17	06:46:14 PM	6.128					
10/12/17	07:46:14 PM	4.324					
10/12/17	08:46:14 PM	3.749					
10/12/17	09:46:14 PM	3.354					
10/12/17	10:46:14 PM	2.823					
10/12/17	11:46:14 PM	2.584					
10/13/17	12:46:14 AM	2.557					
10/13/17	01:46:14 AM	2.637					
10/13/17	02:46:14 AM	2.877					
10/13/17	03:46:14 AM	3.142					
10/13/17	04:46:14 AM	3.116					
10/13/17	05:46:14 AM	3.009					
10/13/17	06:46:14 AM	3.168					
10/13/17	07:46:14 AM	3.406					
10/13/17	08:46:14 AM	3.591					
10/13/17	09:46:14 AM	3.880					
10/13/17	10:46:14 AM	4.272					
10/13/17	11:46:14 AM	4.921					
10/13/17	12:46:14 PM	5.437					
10/13/17	01:46:14 PM	5.898					
10/13/17	02:46:14 PM	5.898					
10/13/17	03:46:14 PM	5.796					
10/13/17	04:46:14 PM	5.847					
10/13/17	05:46:14 PM	5.924					
10/13/17	06:46:14 PM	5.924					
10/13/17	07:46:14 PM	6.000					
10/13/17	08:46:14 PM	6.128					
10/13/17	09:46:14 PM	6.026					
10/13/17	10:46:14 PM	6.204					
10/13/17	11:46:14 PM	6.026					
10/14/17	12:46:14 AM	5.949					
10/14/17	01:46:14 AM	5.821					
10/14/17	02:46:14 AM	5.924					
10/14/17	03:46:14 AM	5.872					
10/14/17	04:46:14 AM	5.898					
10/14/17	05:46:14 AM	6.000					
10/14/17	06:46:14 AM	5.898					
10/14/17	07:46:14 AM	5.898					
10/14/17	08:46:14 AM	5.872					
10/14/17	09:46:14 AM	5.024					
10/14/17	10:46:14 AM	4.792					
10/14/17	11:46:14 AM	5.282					
10/14/17	12:46:14 PM	5.770					
10/14/17	01:46:14 PM	6.230					
10/14/17	02:46:14 PM	6.940					
10/14/17	03:46:14 PM	6.128					
10/14/17	04:46:14 PM	6.128					
10/14/17	05:46:14 PM	6.128					
10/14/17	06:46:14 PM	6.128					
10/14/17	07:46:14 PM	6.128					
10/14/17	08:46:14 PM	6.153					
10/14/17	09:46:14 PM	6.128					
10/14/17	10:46:14 PM	6.128					
