
10/10/17	10:44:26 AM	19.603					
10/10/17	11:44:26 AM	10.394					
10/10/17	12:44:26 PM	7.820					
10/10/17	01:44:26 PM	25.744					
10/10/17	02:44:26 PM	5.949					
10/10/17	03:44:26 PM	5.924					
10/10/17	04:44:26 PM	5.924					
10/10/17	05:44:26 PM	5.847					
10/10/17	06:44:26 PM	5.847					
10/10/17	07:44:26 PM	5.847					
10/10/17	08:44:26 PM	5.872					
10/10/17	09:44:26 PM	5.898					
10/10/17	10:44:26 PM	6.000					
10/10/17	11:44:26 PM	6.026					
10/11/17	12:44:26 AM	6.000					
10/11/17	01:44:26 AM	5.975					
10/11/17	02:44:26 AM	5.924					
10/11/17	03:44:26 AM	5.949					
10/11/17	04:44:26 AM	5.924					
10/11/17	05:44:26 AM	5.847					
10/11/17	06:44:26 AM	5.821					
10/11/17	07:44:26 AM	5.847					
10/11/17	08:44:26 AM	5.847					
10/11/17	09:44:26 AM	5.847					
10/11/17	10:44:26 AM	4.558					
10/11/17	11:44:26 AM	4.895					
10/11/17	12:44:26 PM	5.488					
10/11/17	01:44:26 PM	7.393					
10/11/17	02:44:26 PM	7.419					
10/11/17	03:44:26 PM	7.444					
10/11/17	04:44:26 PM	7.494					
10/11/17	05:44:26 PM	7.444					
10/11/17	06:44:26 PM	7.419					
10/11/17	07:44:26 PM	7.368					
10/11/17	08:44:26 PM	7.368					
10/11/17	09:44:26 PM	7.368					
10/11/17	10:44:26 PM	7.368					
10/11/17	11:44:26 PM	7.419					
10/12/17	12:44:26 AM	7.368					
10/12/17	01:44:26 AM	7.419					
10/12/17	02:44:26 AM	7.368					
10/12/17	03:44:26 AM	7.419					
10/12/17	04:44:26 AM	7.419					
10/12/17	05:44:26 AM	7.444					
10/12/17	06:44:26 AM	7.444					
10/12/17	07:44:26 AM	7.393					
10/12/17	08:44:26 AM	3.301					
10/12/17	09:44:26 AM	3.327					
10/12/17	10:44:26 AM	3.880					
10/12/17	11:44:26 AM	4.792					
10/12/17	12:44:26 PM	5.154					
10/12/17	01:44:26 PM	7.116					
10/12/17	02:44:26 PM	8.045					
10/12/17	03:44:26 PM	8.519					
10/12/17	04:44:26 PM	8.693					
10/12/17	05:44:26 PM	8.618					
10/12/17	06:44:26 PM	7.318					
10/12/17	07:44:26 PM	4.558					
10/12/17	08:44:26 PM	3.958					
10/12/17	09:44:26 PM	3.538					
10/12/17	10:44:26 PM	2.983					
10/12/17	11:44:26 PM	2.717					
10/13/17	12:44:26 AM	2.717					
10/13/17	01:44:26 AM	3.142					
10/13/17	02:44:26 AM	3.485					
10/13/17	03:44:26 AM	3.406					
10/13/17	04:44:26 AM	3.354					
10/13/17	05:44:26 AM	3.195					
10/13/17	06:44:26 AM	3.406					
10/13/17	07:44:26 AM	3.670					
