DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
07/01/19	10:07:49 AM	22.202					
07/01/19	11:07:49 AM	19.888					
07/01/19	12:07:49 PM	19.960					
07/01/19	01:07:49 PM	19.865					
07/01/19	02:07:49 PM	20.484					
07/01/19	03:07:49 PM	5.539					
07/01/19	04:07:49 PM	5.539					
07/01/19	05:07:49 PM	5.539					
07/01/19	06:07:49 PM	5.565					
07/01/19	07:07:49 PM	5.565					
07/01/19	08:07:49 PM	5.565					
07/01/19	09:07:49 PM	5.565					
07/01/19	10:07:49 PM	5.565					
07/01/19	11:07:49 PM	5.565					
07/02/19	12:07:49 AM	5.565					
07/02/19	01:07:49 AM	5.539					
07/02/19	02:07:49 AM	5.539					
07/02/19	03:07:49 AM	5.539					
07/02/19	04:07:49 AM	5.539					
07/02/19	05:07:49 AM	5.539					
07/02/19	06:07:49 AM	5.539					
07/02/19	07:07:49 AM	5.565					
07/02/19	08:07:49 AM	5.539					
07/02/19	09:07:49 AM	5.565					
07/02/19	10:07:49 AM	15.270					
07/02/19	11:07:49 AM	15.342					
07/02/19	12:07:49 PM	15.509					
07/02/19	01:07:49 PM	16.129					
07/02/19	02:07:49 PM	21.032					
07/02/19	03:07:49 PM	6.484					
07/02/19	04:07:49 PM	6.560					
07/02/19	05:07:49 PM	6.204					
07/02/19	06:07:49 PM	6.204					
07/02/19	07:07:49 PM	6.306					
07/02/19	08:07:49 PM	6.128					
07/02/19	09:07:49 PM	6.102					
07/02/19	10:07:49 PM	6.331					
07/02/19	11:07:49 PM	5.975					
07/03/19	12:07:49 AM	6.000					
07/03/19	01:07:49 AM	5.847					
07/03/19	02:07:49 AM	5.821					
07/03/19	03:07:49 AM	6.128					
07/03/19	04:07:49 AM	6.382					
07/03/19	05:07:49 AM	6.813					
07/03/19	06:07:49 AM	6.661					
07/03/19	07:07:49 AM	6.687					
07/03/19	08:07:49 AM	6.509					
07/03/19	09:07:49 AM	6.306					
07/03/19	10:07:49 AM	17.034					
07/03/19	11:07:49 AM	16.915					
07/03/19	12:07:49 PM	17.391					
07/03/19	01:07:49 PM	17.962					
07/03/19	02:07:49 PM	19.817					
07/03/19	03:07:49 PM	5.385					
07/03/19	04:07:49 PM	5.360					
07/03/19	05:07:49 PM	5.385					
07/03/19	06:07:49 PM	5.385					
07/03/19	07:07:49 PM	5.360					
07/03/19	08:07:49 PM	5.360					
07/03/19	09:07:49 PM	5.360					
07/03/19	10:07:49 PM	5.360					
07/03/19	11:07:49 PM	5.360					
07/04/19	12:07:49 AM	5.385					
07/04/19	01:07:49 AM	5.385					
07/04/19	02:07:49 AM	5.385					
07/04/19	03:07:49 AM	5.385					
07/04/19	04:07:49 AM	5.360					
07/04/19	05:07:49 AM	5.385					
07/04/19	06:07:49 AM	5.385					
07/04/19	07:07:49 AM	5.385					
07/04/19	08:07:49 AM	5.385					
07/04/19	09:07:49 AM	5.385					
07/04/19	10:07:49 AM	5.385					
07/04/19	11:07:49 AM	17.867					
07/04/19	12:07:49 PM	17.915					
07/04/19	01:07:49 PM	18.152					
07/04/19	02:07:49 PM	18.105					
07/04/19	03:07:49 PM	5.437					
07/04/19	04:07:49 PM	5.462					
07/04/19	05:07:49 PM	5.462					
07/04/19	06:07:49 PM	5.462					
07/04/19	07:07:49 PM	5.462					
07/04/19	08:07:49 PM	5.462					
07/04/19	09:07:49 PM	5.462					
07/04/19	10:07:49 PM	5.462					
07/04/19	11:07:49 PM	5.462					
07/05/19	12:07:49 AM	5.462					
07/05/19	01:07:49 AM	5.462					
07/05/19	02:07:49 AM	5.462					
07/05/19	03:07:49 AM	5.462					
07/05/19	04:07:49 AM	5.462					
07/05/19	05:07:49 AM	5.462					
07/05/19	06:07:49 AM	5.488					
07/05/19	07:07:49 AM	5.462					
07/05/19	08:07:49 AM	5.462					
07/05/19	09:07:49 AM	5.462					
07/05/19	10:07:49 AM	18.224					
07/05/19	11:07:49 AM	17.724					
07/05/19	12:07:49 PM	17.629					
07/05/19	01:07:49 PM	17.867					
07/05/19	02:07:49 PM	19.103					
07/05/19	03:07:49 PM	5.488					
07/05/19	04:07:49 PM	5.462					
07/05/19	05:07:49 PM	5.488					
07/05/19	06:07:49 PM	5.488					
07/05/19	07:07:49 PM	5.514					
07/05/19	08:07:49 PM	5.488					
07/05/19	09:07:49 PM	5.514					
07/05/19	10:07:49 PM	5.462					
07/05/19	11:07:49 PM	5.488					
07/06/19	12:07:49 AM	5.437					
07/06/19	01:07:49 AM	5.462					
07/06/19	02:07:49 AM	5.462					
07/06/19	03:07:49 AM	5.462					
07/06/19	04:07:49 AM	5.462					
07/06/19	05:07:49 AM	5.462					
07/06/19	06:07:49 AM	5.488					
07/06/19	07:07:49 AM	5.514					
07/06/19	08:07:49 AM	5.514					
07/06/19	09:07:49 AM	5.488					
07/06/19	10:07:49 AM	19.508					
07/06/19	11:07:49 AM	17.724					
07/06/19	12:07:49 PM	17.534					
07/06/19	01:07:49 PM	17.320					
07/06/19	02:07:49 PM	21.724					
07/06/19	03:07:49 PM	5.693					
07/06/19	04:07:49 PM	5.719					
07/06/19	05:07:49 PM	5.745					
07/06/19	06:07:49 PM	5.770					
07/06/19	07:07:49 PM	5.796					
07/06/19	08:07:49 PM	5.821					
07/06/19	09:07:49 PM	5.847					
07/06/19	10:07:49 PM	5.898					
07/06/19	11:07:49 PM	5.847					
07/07/19	12:07:49 AM	5.847					
07/07/19	01:07:49 AM	5.872					
07/07/19	02:07:49 AM	5.847					
07/07/19	03:07:49 AM	5.847					
07/07/19	04:07:49 AM	5.821					
07/07/19	05:07:49 AM	5.821					
07/07/19	06:07:49 AM	5.847					
07/07/19	07:07:49 AM	5.847					
07/07/19	08:07:49 AM	5.898					
07/07/19	09:07:49 AM	5.872					
07/07/19	10:07:49 AM	18.366					
07/07/19	11:07:49 AM	17.677					
07/07/19	12:07:49 PM	18.461					
07/07/19	01:07:49 PM	18.913					
07/07/19	02:07:49 PM	21.366					
07/07/19	03:07:49 PM	7.544					
07/07/19	04:07:49 PM	7.569					
07/07/19	05:07:49 PM	7.066					
07/07/19	06:07:49 PM	7.167					
07/07/19	07:07:49 PM	7.217					
07/07/19	08:07:49 PM	7.293					
07/07/19	09:07:49 PM	7.368					
07/07/19	10:07:49 PM	6.914					
07/07/19	11:07:49 PM	7.217					
07/08/19	12:07:49 AM	7.293					
07/08/19	01:07:49 AM	7.469					
07/08/19	02:07:49 AM	7.519					
07/08/19	03:07:49 AM	7.469					
07/08/19	04:07:49 AM	7.594					
07/08/19	05:07:49 AM	7.519					
07/08/19	06:07:49 AM	6.889					
07/08/19	07:07:49 AM	7.015					
07/08/19	08:07:49 AM	7.142					
07/08/19	09:07:49 AM	7.242					
07/08/19	10:07:49 AM	14.074					
07/08/19	11:07:49 AM	12.871					
07/08/19	12:07:49 PM	13.473					
07/08/19	01:07:49 PM	16.392					
07/08/19	02:07:49 PM	6.763					
07/08/19	03:07:49 PM	6.864					
07/08/19	04:07:49 PM	6.965					
07/08/19	05:07:49 PM	6.864					
07/08/19	06:07:49 PM	6.914					
07/08/19	07:07:49 PM	6.864					
07/08/19	08:07:49 PM	6.813					
07/08/19	09:07:49 PM	6.661					
07/08/19	10:07:49 PM	6.661					
07/08/19	11:07:49 PM	6.661					
07/09/19	12:07:49 AM	6.712					
07/09/19	01:07:49 AM	6.813					
07/09/19	02:07:49 AM	6.788					
07/09/19	03:07:49 AM	6.813					
07/09/19	04:07:49 AM	6.839					
07/09/19	05:07:49 AM	6.813					
07/09/19	06:07:49 AM	6.889					
07/09/19	07:07:49 AM	6.864					
07/09/19	08:07:49 AM	11.297					
07/09/19	09:07:49 AM	14.529					
07/09/19	10:07:49 AM	14.361					
07/09/19	11:07:49 AM	17.082					
07/09/19	12:07:49 PM	18.580					
07/09/19	01:07:49 PM	19.318					
07/09/19	02:07:49 PM	20.103					
07/09/19	03:07:49 PM	21.079					
07/09/19	04:07:49 PM	20.841					
07/09/19	05:07:49 PM	21.199					
07/09/19	06:07:49 PM	22.369					
07/09/19	07:07:49 PM	23.352					
07/09/19	08:07:49 PM	23.497					
07/09/19	09:07:49 PM	23.569					
07/09/19	10:07:49 PM	23.665					
07/09/19	11:07:49 PM	23.521					
07/10/19	12:07:49 AM	23.184					
07/10/19	01:07:49 AM	22.824					
07/10/19	02:07:49 AM	22.441					
07/10/19	03:07:49 AM	22.082					
07/10/19	04:07:49 AM	21.724					
07/10/19	05:07:49 AM	21.413					
07/10/19	06:07:49 AM	21.103					
07/10/19	07:07:49 AM	20.984					
07/10/19	08:07:49 AM	21.390					
07/10/19	09:07:49 AM	21.700					
07/10/19	10:07:49 AM	21.652					
07/10/19	11:07:49 AM	22.011					
07/10/19	12:07:49 PM	22.609					
07/10/19	01:07:49 PM	23.497					
07/10/19	02:07:49 PM	24.702					
07/10/19	03:07:49 PM	26.598					
07/10/19	04:07:49 PM	28.320					
07/10/19	05:07:49 PM	29.365					
07/10/19	06:07:49 PM	29.916					
07/10/19	07:07:49 PM	30.066					
07/10/19	08:07:49 PM	29.941					
07/10/19	09:07:49 PM	29.265					
07/10/19	10:07:49 PM	28.196					
07/10/19	11:07:49 PM	27.407					
07/11/19	12:07:49 AM	26.720					
07/11/19	01:07:49 AM	26.182					
07/11/19	02:07:49 AM	25.720					
07/11/19	03:07:49 AM	25.428					
07/11/19	04:07:49 AM	25.089					
07/11/19	05:07:49 AM	24.798					
07/11/19	06:07:49 AM	24.653					
07/11/19	07:07:49 AM	23.785					
07/11/19	08:07:49 AM	23.256					
07/11/19	09:07:49 AM	22.920					
07/11/19	10:07:49 AM	22.609					
07/11/19	11:07:49 AM	22.537					
07/11/19	12:07:49 PM	22.513					
07/11/19	01:07:49 PM	22.657					
07/11/19	02:07:49 PM	23.328					
07/11/19	03:07:49 PM	23.737					
07/11/19	04:07:49 PM	23.617					
07/11/19	05:07:49 PM	23.472					
07/11/19	06:07:49 PM	23.088					
07/11/19	07:07:49 PM	22.824					
07/11/19	08:07:49 PM	22.705					
07/11/19	09:07:49 PM	22.800					
07/11/19	10:07:49 PM	22.872					
07/11/19	11:07:49 PM	22.633					
07/12/19	12:07:49 AM	22.369					
07/12/19	01:07:49 AM	22.011					
07/12/19	02:07:49 AM	21.318					
07/12/19	03:07:49 AM	21.079					
07/12/19	04:07:49 AM	21.008					
07/12/19	05:07:49 AM	20.960					
07/12/19	06:07:49 AM	20.865					
07/12/19	07:07:49 AM	20.412					
07/12/19	08:07:49 AM	19.841					
07/12/19	09:07:49 AM	19.746					
07/12/19	10:07:49 AM	20.198					
07/12/19	11:07:49 AM	20.817					
07/12/19	12:07:49 PM	20.198					
07/12/19	01:07:49 PM	20.865					
07/12/19	02:07:49 PM	21.724					
07/12/19	03:07:49 PM	19.246					
07/12/19	04:07:49 PM	17.915					
07/12/19	05:07:49 PM	18.176					
07/12/19	06:07:49 PM	18.033					
07/12/19	07:07:49 PM	18.580					
07/12/19	08:07:49 PM	20.246					
07/12/19	09:07:49 PM	20.484					
07/12/19	10:07:49 PM	19.865					
07/12/19	11:07:49 PM	20.269					
07/13/19	12:07:49 AM	20.126					
07/13/19	01:07:49 AM	20.246					
07/13/19	02:07:49 AM	20.126					
07/13/19	03:07:49 AM	19.888					
07/13/19	04:07:49 AM	19.841					
07/13/19	05:07:49 AM	19.746					
07/13/19	06:07:49 AM	20.055					
07/13/19	07:07:49 AM	20.269					
07/13/19	08:07:49 AM	20.412					
07/13/19	09:07:49 AM	18.604					
07/13/19	10:07:49 AM	18.485					
