DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
07/01/19	10:01:56 AM	21.628					
07/01/19	11:01:56 AM	17.748					
07/01/19	12:01:56 PM	19.294					
07/01/19	01:01:56 PM	19.722					
07/01/19	02:01:56 PM	5.539					
07/01/19	03:01:56 PM	5.514					
07/01/19	04:01:56 PM	5.514					
07/01/19	05:01:56 PM	5.539					
07/01/19	06:01:56 PM	5.565					
07/01/19	07:01:56 PM	5.539					
07/01/19	08:01:56 PM	5.514					
07/01/19	09:01:56 PM	5.514					
07/01/19	10:01:56 PM	5.539					
07/01/19	11:01:56 PM	5.565					
07/02/19	12:01:56 AM	5.693					
07/02/19	01:01:56 AM	5.514					
07/02/19	02:01:56 AM	5.514					
07/02/19	03:01:56 AM	5.514					
07/02/19	04:01:56 AM	5.539					
07/02/19	05:01:56 AM	5.565					
07/02/19	06:01:56 AM	5.591					
07/02/19	07:01:56 AM	5.642					
07/02/19	08:01:56 AM	5.642					
07/02/19	09:01:56 AM	14.314					
07/02/19	10:01:56 AM	14.553					
07/02/19	11:01:56 AM	15.270					
07/02/19	12:01:56 PM	15.390					
07/02/19	01:01:56 PM	16.392					
07/02/19	02:01:56 PM	17.534					
07/02/19	03:01:56 PM	24.653					
07/02/19	04:01:56 PM	5.616					
07/02/19	05:01:56 PM	5.642					
07/02/19	06:01:56 PM	5.642					
07/02/19	07:01:56 PM	5.642					
07/02/19	08:01:56 PM	5.616					
07/02/19	09:01:56 PM	5.616					
07/02/19	10:01:56 PM	5.616					
07/02/19	11:01:56 PM	5.591					
07/03/19	12:01:56 AM	5.591					
07/03/19	01:01:56 AM	5.591					
07/03/19	02:01:56 AM	5.616					
07/03/19	03:01:56 AM	5.616					
07/03/19	04:01:56 AM	5.616					
07/03/19	05:01:56 AM	5.642					
07/03/19	06:01:56 AM	5.616					
07/03/19	07:01:56 AM	5.642					
07/03/19	08:01:56 AM	5.642					
07/03/19	09:01:56 AM	5.642					
07/03/19	10:01:56 AM	5.642					
07/03/19	11:01:56 AM	19.175					
07/03/19	12:01:56 PM	17.748					
07/03/19	01:01:56 PM	18.723					
07/03/19	02:01:56 PM	5.591					
07/03/19	03:01:56 PM	5.565					
07/03/19	04:01:56 PM	5.565					
07/03/19	05:01:56 PM	5.565					
07/03/19	06:01:56 PM	5.591					
07/03/19	07:01:56 PM	5.616					
07/03/19	08:01:56 PM	5.642					
07/03/19	09:01:56 PM	5.668					
07/03/19	10:01:56 PM	5.642					
07/03/19	11:01:56 PM	5.668					
07/04/19	12:01:56 AM	5.693					
07/04/19	01:01:56 AM	5.719					
07/04/19	02:01:56 AM	5.719					
07/04/19	03:01:56 AM	5.693					
07/04/19	04:01:56 AM	5.668					
07/04/19	05:01:56 AM	5.591					
07/04/19	06:01:56 AM	5.539					
07/04/19	07:01:56 AM	5.565					
07/04/19	08:01:56 AM	5.591					
07/04/19	09:01:56 AM	16.534					
07/04/19	10:01:56 AM	15.151					
07/04/19	11:01:56 AM	16.177					
07/04/19	12:01:56 PM	17.486					
