DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
07/01/19	10:02:41 AM	23.545					
07/01/19	11:02:41 AM	19.532					
07/01/19	12:02:41 PM	22.705					
07/01/19	01:02:41 PM	21.294					
07/01/19	02:02:41 PM	22.633					
07/01/19	03:02:41 PM	5.591					
07/01/19	04:02:41 PM	5.591					
07/01/19	05:02:41 PM	5.591					
07/01/19	06:02:41 PM	5.591					
07/01/19	07:02:41 PM	5.565					
07/01/19	08:02:41 PM	5.565					
07/01/19	09:02:41 PM	5.565					
07/01/19	10:02:41 PM	5.565					
07/01/19	11:02:41 PM	5.565					
07/02/19	12:02:41 AM	5.565					
07/02/19	01:02:41 AM	5.591					
07/02/19	02:02:41 AM	5.591					
07/02/19	03:02:41 AM	5.591					
07/02/19	04:02:41 AM	5.591					
07/02/19	05:02:41 AM	5.591					
07/02/19	06:02:41 AM	5.591					
07/02/19	07:02:41 AM	5.565					
07/02/19	08:02:41 AM	5.565					
07/02/19	09:02:41 AM	5.565					
07/02/19	10:02:41 AM	5.565					
07/02/19	11:02:41 AM	16.034					
07/02/19	12:02:41 PM	15.366					
07/02/19	01:02:41 PM	16.368					
07/02/19	02:02:41 PM	5.591					
07/02/19	03:02:41 PM	5.591					
07/02/19	04:02:41 PM	5.616					
07/02/19	05:02:41 PM	5.591					
07/02/19	06:02:41 PM	5.591					
07/02/19	07:02:41 PM	5.668					
07/02/19	08:02:41 PM	5.693					
07/02/19	09:02:41 PM	5.642					
07/02/19	10:02:41 PM	5.616					
07/02/19	11:02:41 PM	5.616					
07/03/19	12:02:41 AM	5.642					
07/03/19	01:02:41 AM	5.668					
07/03/19	02:02:41 AM	5.642					
07/03/19	03:02:41 AM	5.693					
07/03/19	04:02:41 AM	5.693					
07/03/19	05:02:41 AM	5.693					
07/03/19	06:02:41 AM	5.693					
07/03/19	07:02:41 AM	5.693					
07/03/19	08:02:41 AM	5.642					
07/03/19	09:02:41 AM	16.320					
07/03/19	10:02:41 AM	16.249					
07/03/19	11:02:41 AM	16.630					
07/03/19	12:02:41 PM	16.963					
07/03/19	01:02:41 PM	17.867					
07/03/19	02:02:41 PM	18.176					
07/03/19	03:02:41 PM	25.065					
07/03/19	04:02:41 PM	5.668					
07/03/19	05:02:41 PM	5.668					
07/03/19	06:02:41 PM	5.668					
07/03/19	07:02:41 PM	5.668					
07/03/19	08:02:41 PM	5.668					
07/03/19	09:02:41 PM	5.693					
07/03/19	10:02:41 PM	5.719					
07/03/19	11:02:41 PM	5.693					
07/04/19	12:02:41 AM	5.668					
07/04/19	01:02:41 AM	5.668					
07/04/19	02:02:41 AM	5.668					
07/04/19	03:02:41 AM	5.668					
07/04/19	04:02:41 AM	5.668					
07/04/19	05:02:41 AM	5.668					
07/04/19	06:02:41 AM	5.693					
07/04/19	07:02:41 AM	5.693					
07/04/19	08:02:41 AM	5.693					
07/04/19	09:02:41 AM	5.693					
07/04/19	10:02:41 AM	5.693					
07/04/19	11:02:41 AM	5.693					
07/04/19	12:02:41 PM	18.343					
07/04/19	01:02:41 PM	18.699					
07/04/19	02:02:41 PM	18.699					
07/04/19	03:02:41 PM	5.693					
07/04/19	04:02:41 PM	5.642					
07/04/19	05:02:41 PM	5.616					
07/04/19	06:02:41 PM	5.668					
07/04/19	07:02:41 PM	5.642					
07/04/19	08:02:41 PM	5.668					
07/04/19	09:02:41 PM	5.642					
07/04/19	10:02:41 PM	5.693					
07/04/19	11:02:41 PM	5.719					
07/05/19	12:02:41 AM	5.719					
07/05/19	01:02:41 AM	5.591					
07/05/19	02:02:41 AM	5.642					
07/05/19	03:02:41 AM	5.745					
07/05/19	04:02:41 AM	5.719					
07/05/19	05:02:41 AM	5.591					
07/05/19	06:02:41 AM	5.591					
07/05/19	07:02:41 AM	5.642					
07/05/19	08:02:41 AM	5.591					
07/05/19	09:02:41 AM	14.050					
07/05/19	10:02:41 AM	16.606					
07/05/19	11:02:41 AM	17.249					
07/05/19	12:02:41 PM	18.129					
07/05/19	01:02:41 PM	20.865					
07/05/19	02:02:41 PM	19.722					
07/05/19	03:02:41 PM	24.363					
07/05/19	04:02:41 PM	5.437					
07/05/19	05:02:41 PM	5.437					
07/05/19	06:02:41 PM	5.437					
07/05/19	07:02:41 PM	5.462					
07/05/19	08:02:41 PM	5.462					
07/05/19	09:02:41 PM	5.462					
07/05/19	10:02:41 PM	5.462					
07/05/19	11:02:41 PM	5.488					
07/06/19	12:02:41 AM	5.488					
07/06/19	01:02:41 AM	5.514					
07/06/19	02:02:41 AM	5.488					
07/06/19	03:02:41 AM	5.514					
07/06/19	04:02:41 AM	5.514					
07/06/19	05:02:41 AM	5.437					
07/06/19	06:02:41 AM	5.488					
07/06/19	07:02:41 AM	5.488					
07/06/19	08:02:41 AM	5.488					
07/06/19	09:02:41 AM	5.488					
07/06/19	10:02:41 AM	5.488					
07/06/19	11:02:41 AM	18.414					
07/06/19	12:02:41 PM	17.843					
07/06/19	01:02:41 PM	17.796					
07/06/19	02:02:41 PM	5.975					
07/06/19	03:02:41 PM	5.872					
07/06/19	04:02:41 PM	5.898					
07/06/19	05:02:41 PM	5.924					
07/06/19	06:02:41 PM	5.924					
07/06/19	07:02:41 PM	5.924					
07/06/19	08:02:41 PM	5.949					
07/06/19	09:02:41 PM	5.949					
07/06/19	10:02:41 PM	5.924					
07/06/19	11:02:41 PM	5.949					
07/07/19	12:02:41 AM	5.949					
07/07/19	01:02:41 AM	5.924					
07/07/19	02:02:41 AM	5.898					
07/07/19	03:02:41 AM	5.898					
07/07/19	04:02:41 AM	5.898					
07/07/19	05:02:41 AM	5.924					
07/07/19	06:02:41 AM	5.924					
07/07/19	07:02:41 AM	5.924					
07/07/19	08:02:41 AM	5.924					
07/07/19	09:02:41 AM	16.963					
07/07/19	10:02:41 AM	16.534					
07/07/19	11:02:41 AM	17.938					
07/07/19	12:02:41 PM	19.294					
07/07/19	01:02:41 PM	19.984					
07/07/19	02:02:41 PM	16.796					
07/07/19	03:02:41 PM	6.408					
07/07/19	04:02:41 PM	6.281					
07/07/19	05:02:41 PM	6.281					
07/07/19	06:02:41 PM	6.281					
07/07/19	07:02:41 PM	6.306					
07/07/19	08:02:41 PM	6.281					
07/07/19	09:02:41 PM	6.281					
07/07/19	10:02:41 PM	6.281					
07/07/19	11:02:41 PM	6.281					
07/08/19	12:02:41 AM	6.408					
07/08/19	01:02:41 AM	6.408					
07/08/19	02:02:41 AM	6.458					
07/08/19	03:02:41 AM	6.408					
07/08/19	04:02:41 AM	6.382					
07/08/19	05:02:41 AM	6.331					
07/08/19	06:02:41 AM	6.306					
07/08/19	07:02:41 AM	6.331					
07/08/19	08:02:41 AM	6.331					
07/08/19	09:02:41 AM	6.357					
07/08/19	10:02:41 AM	6.382					
07/08/19	11:02:41 AM	12.968					
07/08/19	12:02:41 PM	13.594					
07/08/19	01:02:41 PM	6.788					
07/08/19	02:02:41 PM	6.611					
07/08/19	03:02:41 PM	6.611					
07/08/19	04:02:41 PM	6.661					
07/08/19	05:02:41 PM	6.636					
07/08/19	06:02:41 PM	6.230					
07/08/19	07:02:41 PM	6.153					
07/08/19	08:02:41 PM	6.281					
07/08/19	09:02:41 PM	6.458					
07/08/19	10:02:41 PM	6.585					
07/08/19	11:02:41 PM	6.712					
07/09/19	12:02:41 AM	6.687					
07/09/19	01:02:41 AM	6.661					
07/09/19	02:02:41 AM	6.611					
07/09/19	03:02:41 AM	6.611					
07/09/19	04:02:41 AM	6.611					
07/09/19	05:02:41 AM	6.611					
07/09/19	06:02:41 AM	6.611					
07/09/19	07:02:41 AM	6.611					
07/09/19	08:02:41 AM	12.025					
07/09/19	09:02:41 AM	14.218					
07/09/19	10:02:41 AM	15.843					
07/09/19	11:02:41 AM	17.034					
07/09/19	12:02:41 PM	18.580					
07/09/19	01:02:41 PM	19.698					
07/09/19	02:02:41 PM	20.365					
07/09/19	03:02:41 PM	21.461					
07/09/19	04:02:41 PM	21.032					
07/09/19	05:02:41 PM	21.175					
07/09/19	06:02:41 PM	21.963					
07/09/19	07:02:41 PM	22.800					
07/09/19	08:02:41 PM	23.160					
