Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
105	15.56011	-0.0000065	-0.1524	6.962703	0.00000
106	15.57467	-0.0000034	-0.1493	6.960526	0.00000
107	15.58185	-0.0000065	-0.1494	6.959453	0.00000
108	15.58617	-0.0000126	-0.1462	6.958809	0.00000
109	15.59701	-0.0000065	-0.1554	6.957189	0.00000
110	15.61015	-0.0000065	-0.1584	6.955228	0.00000
111	15.62532	-0.0000126	-0.1583	6.952965	0.00000
112	15.63945	-0.0000065	-0.1584	6.950858	0.00000
113	15.64973	-0.0000126	-0.1584	6.949327	0.00000
114	15.65726	-0.0000065	-0.1614	6.948206	0.00000
115	15.66302	-0.0000157	-0.1553	6.947348	0.00000
116	15.67278	-0.0000126	-0.1553	6.945895	0.00000
117	15.56592	0.0000028	-0.1523	6.961488	0.00816
118	14.85615	-0.0000126	-0.1524	7.069367	0.00000
119	14.43287	0.0000028	-0.1492	7.134568	0.00760
120	14.33432	-0.0000065	-0.1523	7.150314	0.00000
121	14.32474	-0.0000034	-0.1523	7.151816	0.00000
122	14.34681	0.0000028	-0.1523	7.148026	0.00755
123	14.38435	-0.0000034	-0.1644	7.142482	0.00000
124	14.42617	-0.0000157	-0.1584	7.135947	0.00000
125	14.46399	0.0000028	-0.1553	7.129713	0.00761
126	14.49729	-0.0000034	-0.1462	7.124858	0.00000
127	14.52872	0.0000028	-0.1462	7.119633	0.00765
128	14.55999	-0.0000065	-0.1522	7.115108	0.00000
129	14.59224	-0.0000126	-0.1553	7.110102	0.00000
130	14.62248	-0.0000065	-0.1552	7.105413	0.00000
131	14.64785	-0.0000034	-0.1523	7.101484	0.00000
132	14.67585	-0.0000065	-0.1522	7.097152	0.00000
133	14.70266	-0.0000065	-0.1521	7.093008	0.00000
134	14.72790	-0.0000126	-0.1583	7.089111	0.00000
135	14.75519	0.0000028	-0.1583	7.084563	0.00776
136	14.77792	-0.0000034	-0.1431	7.081399	0.00000
137	14.79216	0.4715665	-0.1067	6.941743	3.19728
138	14.29752	1.3716846	-0.0311	6.720942	10.19224
139	13.36835	1.5146400	0.0597	6.796843	11.62481
140	12.72077	2.8529661	0.1446	6.398044	23.61067
141	12.21947	2.8732541	0.2475	6.447189	24.11422
142	11.83790	2.9087331	0.3535	6.477226	24.69294
143	11.58140	2.9267114	0.4626	6.499621	25.03306
144	11.43029	2.9338594	0.5836	6.514155	25.20285
145	11.33932	2.9390679	0.7077	6.522565	25.31426
146	11.28409	2.9098064	0.7865	6.540343	25.07398
147	11.27742	2.9118047	0.8046	6.540332	25.09748
148	11.38179	2.9206548	0.8016	6.524854	25.11064
149	11.49828	2.9282277	0.8016	6.508550	25.10339
150	11.56230	2.9308496	0.8047	6.500216	25.08486
151	11.58631	2.9368256	0.8077	6.495175	25.12500
152	11.55289	2.9453979	0.8107	6.495686	25.22855
153	11.48487	2.9544807	0.8077	6.499937	25.36079
154	11.41034	2.9659908	0.8077	6.503978	25.52102
155	11.34187	2.9735789	0.8047	6.508835	25.64042
156	11.28113	2.9798121	0.8078	6.513334	25.74195
157	11.23316	2.9864196	0.8077	6.516224	25.83844
158	11.19636	2.9920866	0.8138	6.518203	25.91835
159	11.16681	2.9936392	0.8018	6.520965	25.95397
160	11.13943	2.9988440	0.8017	6.522045	26.02307
161	11.11691	3.0040886	0.8048	6.522550	26.08921
162	11.09955	3.0069127	0.8108	6.523419	26.12858
163	11.08570	3.0077208	0.8107	6.524680	26.14615
164	11.07348	3.0089541	0.8078	6.525588	26.16666
165	11.06235	3.0120413	0.8109	6.525638	26.20420
166	11.05475	3.0107590	0.8078	6.527013	26.19730
167	11.04749	3.0091306	0.8018	6.528484	26.18683
168	11.04132	3.0128620	0.8049	6.527713	26.22706
169	11.03925	3.0152330	0.8079	6.527013	26.25131
170	11.03683	3.0141873	0.8140	6.527702	26.24299
171	11.03217	3.0160358	0.8139	6.527504	26.26407
172	11.02768	3.0169298	0.8171	6.527662	26.27587
173	11.02434	3.0177448	0.8201	6.527721	26.28609
174	11.02267	3.0207196	0.8110	6.526735	26.31588
175	11.02434	3.0237807	0.8140	6.525334	26.34412
176	11.02808	3.0258991	0.8109	6.524070	26.36181
177	11.03113	3.0232085	0.8141	6.524786	26.33375
178	11.02894	3.0191438	0.8110	6.526642	26.29625
179	11.02382	3.0207317	0.8110	6.526599	26.31517
180	11.01956	3.0228921	0.8141	6.526230	26.33899
181	11.01783	3.0241155	0.8111	6.525942	26.35199
182	11.01875	3.0258444	0.8141	6.525153	26.36796
183	11.02244	3.0282253	0.8111	6.523792	26.38822
184	11.02716	3.0274762	0.8080	6.523551	26.37763
185	11.02871	3.0248094	0.8081	6.524428	26.35088
186	11.02733	3.0240545	0.8080	6.524884	26.34461
187	11.02549	3.0250955	0.8143	6.524682	26.35593
188	11.02365	3.0255034	0.8082	6.524731	26.36118
189	11.02278	3.0254974	0.8082	6.524832	26.36174
190	11.02365	3.0255034	0.8113	6.524731	26.36118
191	11.02491	3.0258444	0.8233	6.524452	26.36354
192	11.02699	3.0271352	0.8173	6.523705	26.37447
193	11.02992	3.0289378	0.8113	6.522658	26.38970
194	11.03240	3.0298637	0.8173	6.522011	26.39683
195	11.03366	3.0274152	0.8113	6.522834	26.37238
196	11.03217	3.0238719	0.8113	6.524405	26.33939
197	11.02929	3.0236650	0.8113	6.524815	26.33946
198	11.02796	3.0252294	0.8114	6.524347	26.35545
199	11.02877	3.0272448	0.8114	6.523459	26.37425
200	11.03194	3.0297114	0.8114	6.522123	26.39570
201	11.03666	3.0320386	0.8114	6.520666	26.41469
202	11.03965	3.0333791	0.8145	6.519796	26.42543
203	11.04121	3.0332999	0.8144	6.519650	26.42355
204	11.04219	3.0348967	0.8175	6.518908	26.43820
205	11.04547	3.0420496	0.8145	6.515710	26.50462
206	11.05746	3.0442277	0.8085	6.513490	26.51694
207	11.07077	3.0373532	0.8116	6.514692	26.44129
208	11.10555	3.0308315	0.8147	6.513314	26.35374
209	11.20295	3.0238641	0.8177	6.504996	26.21756
210	11.32266	3.0219641	0.8178	6.492179	26.11463
211	11.43134	3.0230828	0.8177	6.479468	26.04870
