Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
112	16.32689	0.0011133	0.0162	6.849208	0.01229
113	16.32676	0.0011010	0.0193	6.849230	0.01224
114	16.32649	0.0010855	0.0194	6.849272	0.01217
115	16.32603	0.0010763	0.0163	6.849341	0.01213
116	16.32596	0.0010701	0.0193	6.849352	0.01210
117	16.32576	0.0010701	0.0163	6.849381	0.01210
118	16.32549	0.0010608	0.0162	6.849422	0.01206
119	16.32543	0.0010516	0.0193	6.849433	0.01201
120	16.32509	0.0010423	0.0132	6.849483	0.01197
121	16.32503	0.0010392	0.0162	6.849494	0.01196
122	16.32483	0.0010238	0.0163	6.849526	0.01189
123	16.32436	0.0010053	0.0162	6.849597	0.01181
124	16.32443	0.0010053	0.0192	6.849587	0.01181
125	16.32396	0.0009991	0.0193	6.849656	0.01178
126	16.32376	0.0009837	0.0162	6.849688	0.01171
127	16.32356	0.0009714	0.0132	6.849720	0.01165
128	16.32309	0.0009590	0.0224	6.849790	0.01160
129	16.32316	0.0009621	0.0193	6.849780	0.01161
130	16.32262	0.0009436	0.0224	6.849860	0.01153
131	16.32229	0.0009436	0.0223	6.849909	0.01153
132	16.32196	0.0009343	0.0162	6.849959	0.01149
133	16.32176	0.0009282	0.0192	6.849989	0.01146
134	16.32169	0.0009251	0.0193	6.850000	0.01145
135	16.32149	0.0009189	0.0192	6.850030	0.01142
136	16.32102	0.0009127	0.0192	6.850099	0.01139
137	16.32075	0.0009004	0.0163	6.850140	0.01134
138	16.32055	0.0008973	0.0193	6.850170	0.01132
139	16.32002	0.0008911	0.0223	6.850248	0.01130
140	16.31989	0.0008911	0.0133	6.850268	0.01130
141	16.31962	0.0008881	0.0223	6.850307	0.01128
142	16.31929	0.0008819	0.0193	6.850357	0.01126
143	16.31902	0.0008881	0.0133	6.850394	0.01128
144	16.31875	0.0009189	0.0193	6.850427	0.01142
145	16.31829	0.0009189	0.0223	6.850495	0.01142
146	16.31802	-0.0554528	0.0436	6.851008	0.00000
147	15.85758	1.0910305	0.1132	6.603799	7.64945
148	14.47570	2.8174330	0.2404	6.217145	22.24625
149	13.42294	3.1774504	0.3584	6.206434	26.10294
150	12.70866	3.2086268	0.4735	6.270482	26.88662
151	12.25415	3.2203749	0.5917	6.314486	27.32326
152	11.98134	3.2309389	0.7188	6.339737	27.62292
153	11.82684	3.2151879	0.7794	6.362295	27.58803
154	11.76612	3.2179553	0.7977	6.367803	27.65934
155	11.73025	3.2347064	0.7976	6.365311	27.84546
156	11.69999	3.2401790	0.7946	6.366491	27.92029
157	11.66946	3.2520606	0.7977	6.365253	28.05661
158	11.64392	3.2596173	0.7977	6.365117	28.14809
159	11.63749	3.2668608	0.7977	6.363044	28.22220
160	11.64990	3.2711745	0.8069	6.360065	28.25400
161	11.66442	3.2684842	0.8098	6.359533	28.21726
162	11.66413	3.2731753	0.8159	6.357776	28.26230
163	11.65645	3.2766704	0.8219	6.357266	28.30154
164	11.65452	3.2773105	0.8220	6.357229	28.30913
165	11.66061	3.2775615	0.8280	6.356481	28.30689
166	11.66787	3.2783461	0.8340	6.355404	28.30885
167	11.66987	3.2790052	0.8341	6.354940	28.31363
168	11.66770	3.2790993	0.8371	6.355136	28.31618
169	11.66161	3.2789425	0.8341	6.355848	28.31933
170	11.65195	3.2777499	0.8250	6.357338	28.31530
171	11.64071	3.2751770	0.8310	6.359524	28.29926
172	11.63041	3.2740226	0.8310	6.361070	28.29607
173	11.62292	3.2748321	0.8310	6.361564	28.30952
174	11.62081	3.2750956	0.8250	6.361689	28.31365
175	11.62221	3.2729249	0.8250	6.362368	28.29181
176	11.62321	3.2719212	0.8339	6.362645	28.28145
177	11.62186	3.2736149	0.8249	6.362142	28.29868
178	11.61970	3.2753655	0.8249	6.361705	28.31708
179	11.61707	3.2741483	0.8189	6.362453	28.30744
180	11.61344	3.2729877	0.8189	6.363286	28.29910
181	11.60853	3.2746754	0.8219	6.363168	28.31899
182	11.60408	3.2753656	0.8280	6.363381	28.32899
183	11.59853	3.2723292	0.8279	6.365139	28.30416
184	11.58853	3.2710811	0.8340	6.366690	28.29983
185	11.57731	3.2737095	0.8339	6.366889	28.33357
186	11.57351	3.2780709	0.8431	6.365627	28.37825
187	11.58584	3.2821768	0.8371	6.362732	28.40815
188	11.60461	3.2845319	0.8430	6.359820	28.41634
189	11.60853	3.2824906	0.8370	6.360181	28.39380
190	11.59829	3.2785351	0.8309	6.362790	28.36375
191	11.58327	3.2754600	0.8310	6.365579	28.34578
192	11.56866	3.2724236	0.8309	6.368311	28.32785
193	11.55768	3.2711128	0.8250	6.369993	28.32368
194	11.55173	3.2727060	0.8189	6.370023	28.34350
195	11.55278	3.2766526	0.8249	6.368397	28.38053
196	11.56218	3.2821457	0.8219	6.365282	28.42598
197	11.58421	3.2846640	0.8219	6.361956	28.43324
198	11.60473	3.2806382	0.8157	6.361296	28.37898
199	11.59853	3.2724546	0.8219	6.365091	28.30536
200	11.57743	3.2706422	0.8188	6.368051	28.30410
201	11.56049	3.2724550	0.8157	6.369177	28.33440
202	11.55611	3.2752093	0.8188	6.368593	28.36415
203	11.56160	3.2771232	0.8249	6.367269	28.37829
204	11.56498	3.2786610	0.8278	6.366317	28.39043
205	11.56393	3.2799166	0.8279	6.365948	28.40327
206	11.56101	3.2792260	0.8309	6.366527	28.39889
207	11.55418	3.2769664	0.8339	6.368126	28.38246
208	11.54741	3.2767657	0.8339	6.368931	28.38572
209	11.54495	3.2783474	0.8370	6.368588	28.40276
210	11.54606	3.2803563	0.8309	6.367698	28.42118
211	11.54799	3.2837159	0.8340	6.366203	28.45192
212	11.55254	3.2916400	0.8309	6.362677	28.52442
213	11.56644	3.2968155	0.8310	6.359206	28.56337
214	11.58596	3.2986775	0.8279	6.356406	28.56620
215	11.59958	3.3000366	0.8249	6.354431	28.56874
216	11.60724	3.3024282	0.8188	6.352698	28.58577
