Date	Time	Temperature	(*C)
6/4/2007	17:10	3.68	
6/4/2007	18:10	3.99	
6/4/2007	19:10	3.99	
6/4/2007	20:10	4.14	
6/4/2007	21:10	3.99	
6/4/2007	22:10	3.99	
6/4/2007	23:10	4.46	
6/5/2007	0:10	3.68	
6/5/2007	1:10	4.14	
6/5/2007	2:10	3.68	
6/5/2007	3:10	4.46	
6/5/2007	4:10	4.46	
6/5/2007	5:10	3.99	
6/5/2007	6:10	3.52	
6/5/2007	7:10	3.68	
6/5/2007	8:10	3.83
6/5/2007	9:10	3.83
6/5/2007	10:10	3.68
6/5/2007	11:10	3.83
6/5/2007	15:10	4.14
6/5/2007	16:10	4.14
6/5/2007	17:10	4.14
6/5/2007	18:10	4.14
6/5/2007	19:10	3.99
6/5/2007	20:10	3.99
6/5/2007	21:10	3.99
6/5/2007	22:10	3.99
6/5/2007	23:10	3.99
6/6/2007	0:10	4.14
6/6/2007	1:10	4.14
6/6/2007	2:10	4.14
6/6/2007	3:10	4.14
6/6/2007	4:10	4.14
6/6/2007	5:10	3.99
6/6/2007	6:10	3.99
6/6/2007	7:10	4.14
6/6/2007	8:10	4.14
6/6/2007	9:10	3.99
6/6/2007	17:10	3.99
6/6/2007	18:10	3.99
6/6/2007	19:10	3.99
6/6/2007	20:10	3.99
6/6/2007	21:10	3.99
6/6/2007	22:10	3.99
6/6/2007	23:10	3.99
6/7/2007	0:10	3.99
6/7/2007	1:10	3.99
6/7/2007	2:10	3.99
6/7/2007	3:10	3.99
6/7/2007	4:10	3.99
6/7/2007	5:10	3.99
6/7/2007	6:10	3.99
6/7/2007	7:10	3.99
6/7/2007	8:10	3.99
6/7/2007	9:10	3.99
6/7/2007	10:10	3.99
6/7/2007	11:10	3.99
6/7/2007	15:10	4.14
6/7/2007	16:10	4.14
6/7/2007	17:10	4.14
6/7/2007	18:10	4.14
6/7/2007	19:10	4.14
6/7/2007	20:10	4.14
6/7/2007	21:10	4.14
6/7/2007	22:10	4.14
6/7/2007	23:10	4.14
6/8/2007	0:10	4.14
6/8/2007	1:10	4.14
6/8/2007	2:10	4.14
6/8/2007	3:10	4.14
6/8/2007	4:10	4.14
6/8/2007	5:10	3.99
6/8/2007	6:10	4.14
6/8/2007	7:10	4.14
6/8/2007	8:10	4.14
6/8/2007	16:10	4.31
6/8/2007	17:10	4.14
6/8/2007	18:10	4.14
6/8/2007	19:10	4.14
6/8/2007	20:10	4.31
6/8/2007	21:10	4.14
6/8/2007	22:10	4.31
6/8/2007	23:10	4.31
6/9/2007	0:10	4.31
6/9/2007	1:10	4.46
6/9/2007	2:10	4.31
6/9/2007	3:10	4.46
6/9/2007	4:10	4.46
6/9/2007	5:10	4.46
6/9/2007	6:10	4.46
6/9/2007	7:10	4.46
6/9/2007	8:10	4.31
6/9/2007	9:10	4.46
6/9/2007	10:10	4.46
6/9/2007	15:10	3.99
6/9/2007	16:10	3.99
6/9/2007	17:10	3.99
6/9/2007	18:10	3.99
6/9/2007	19:10	3.99
6/9/2007	20:10	3.99
6/9/2007	21:10	3.99
6/9/2007	22:10	3.99
6/9/2007	23:10	4.14
6/10/2007	0:10	4.14
6/10/2007	1:10	4.14
6/10/2007	2:10	3.99
6/10/2007	3:10	3.99
6/10/2007	4:10	3.99
6/10/2007	5:10	3.99
6/10/2007	6:10	4.14
6/10/2007	7:10	3.99
6/10/2007	8:10	3.99
6/10/2007	9:10	3.99
6/10/2007	16:10	4.46
6/10/2007	17:10	4.31
6/10/2007	18:10	4.31
6/10/2007	19:10	4.31
6/10/2007	20:10	4.31
6/10/2007	21:10	4.31
6/10/2007	22:10	4.46
6/10/2007	23:10	4.46
6/11/2007	0:10	4.46
6/11/2007	1:10	4.46
6/11/2007	2:10	4.46
6/11/2007	3:10	4.62
6/11/2007	4:10	4.62
6/11/2007	5:10	4.46
6/11/2007	6:10	4.46
6/11/2007	7:10	4.46
6/11/2007	8:10	4.46
6/11/2007	9:10	4.62
6/11/2007	10:10	4.46
6/11/2007	11:10	4.46
6/11/2007	16:10	4.46
6/11/2007	17:10	4.46
6/11/2007	18:10	4.46
6/11/2007	19:10	4.46
6/11/2007	20:10	4.46
6/11/2007	21:10	4.62
6/11/2007	22:10	4.62
6/11/2007	23:10	4.46
6/12/2007	0:10	4.46
6/12/2007	1:10	4.46
6/12/2007	2:10	4.46
6/12/2007	3:10	4.46
6/12/2007	4:10	4.46
6/12/2007	5:10	4.62
6/12/2007	6:10	4.62
6/12/2007	7:10	4.62
