Date	Time	Temperature  (*C)
10/04/07	11:05	22.75
10/04/07	12:05	7.72
10/04/07	13:05	7.43
10/04/07	14:05	10.31
10/04/07	15:05	5.13
10/04/07	16:05	5.13
10/04/07	17:05	5.13
10/04/07	18:05	5.13
10/04/07	19:05	5.13
10/04/07	20:05	5.13
10/04/07	21:05	5.13
10/04/07	22:05	5.13
10/04/07	23:05	5.13
10/05/07	00:05	5.13
10/05/07	01:05	5.13
10/05/07	02:05	5.13
10/05/07	03:05	5.13
10/05/07	04:05	5.13
10/05/07	05:05	5.13
10/05/07	06:05	5.13
10/05/07	07:05	5.13
10/05/07	08:05	5.13
10/05/07	09:05	5.13
10/05/07	10:05	5.13
10/05/07	11:05	6.57
10/05/07	12:05	6.28
10/05/07	13:05	6.86
10/05/07	14:05	6.86
10/05/07	15:05	7.14
10/05/07	16:05	7.14
10/05/07	17:05	7.14
10/05/07	18:05	5.42
10/05/07	19:05	5.42
10/05/07	20:05	5.42
10/05/07	21:05	5.42
10/05/07	22:05	5.42
10/05/07	23:05	5.42
10/06/07	00:05	5.42
10/06/07	01:05	5.42
10/06/07	02:05	5.42
10/06/07	03:05	5.42
10/06/07	04:05	5.70
10/06/07	05:05	5.70
10/06/07	06:05	5.70
10/06/07	07:05	5.42
10/06/07	08:05	5.42
10/06/07	09:05	5.42
10/06/07	10:05	5.42
10/06/07	11:05	5.99
10/06/07	12:05	7.72
10/06/07	13:05	7.72
10/06/07	14:05	7.72
10/06/07	15:05	8.01
10/06/07	16:05	7.72
10/06/07	17:05	7.72
10/06/07	18:05	7.72
10/06/07	19:05	7.14
10/06/07	20:05	6.86
10/06/07	21:05	5.99
10/06/07	22:05	5.13
10/06/07	23:05	4.54
10/07/07	00:05	4.54
10/07/07	01:05	4.26
10/07/07	02:05	4.84
10/07/07	03:05	4.84
10/07/07	04:05	4.84
10/07/07	05:05	4.84
10/07/07	06:05	4.84
10/07/07	07:05	4.84
10/07/07	08:05	5.13
10/07/07	09:05	4.84
10/07/07	10:05	5.13
10/07/07	11:05	5.42
10/07/07	12:05	5.99
10/07/07	13:05	5.70
10/07/07	14:05	5.70
10/07/07	15:05	5.70
10/07/07	16:05	5.70
10/07/07	17:05	5.70
10/07/07	18:05	5.42
10/07/07	19:05	5.42
10/07/07	20:05	5.13
10/07/07	21:05	5.13
10/07/07	22:05	5.13
10/07/07	23:05	5.13
10/08/07	00:05	5.13
10/08/07	01:05	5.13
10/08/07	02:05	5.13
10/08/07	03:05	5.70
10/08/07	04:05	5.42
10/08/07	05:05	5.42
10/08/07	06:05	5.13
10/08/07	07:05	5.42
10/08/07	08:05	5.42
10/08/07	09:05	5.13
10/08/07	10:05	5.70
10/08/07	11:05	5.99
10/08/07	12:05	7.14
10/08/07	13:05	7.14
10/08/07	14:05	6.57
10/08/07	15:05	7.14
10/08/07	16:05	6.86
10/08/07	17:05	4.54
10/08/07	18:05	4.54
10/08/07	19:05	4.84
10/08/07	20:05	4.84
10/08/07	21:05	5.13
10/08/07	22:05	5.42
10/08/07	23:05	5.99
10/09/07	00:05	6.28
10/09/07	01:05	6.57
10/09/07	02:05	5.42
10/09/07	03:05	4.54
10/09/07	04:05	4.54
10/09/07	05:05	4.54
10/09/07	06:05	4.54
10/09/07	07:05	4.84
10/09/07	08:05	4.84
10/09/07	09:05	5.13
10/09/07	10:05	5.42
10/09/07	11:05	5.99
10/09/07	12:05	6.28
10/09/07	13:05	5.99
10/09/07	14:05	6.86
10/09/07	15:05	9.17
10/09/07	16:05	6.86
10/09/07	17:05	7.14
10/09/07	18:05	5.99
10/09/07	19:05	6.28
10/09/07	20:05	6.57
10/09/07	21:05	6.57
10/09/07	22:05	6.57
10/09/07	23:05	6.57
10/10/07	00:05	6.57
10/10/07	01:05	6.57
10/10/07	02:05	6.28
10/10/07	03:05	6.57
10/10/07	04:05	6.86
10/10/07	05:05	6.86
10/10/07	06:05	6.57
10/10/07	07:05	5.99
10/10/07	08:05	5.99
10/10/07	09:05	5.70
10/10/07	10:05	5.70
10/10/07	11:05	5.99
10/10/07	12:05	5.99
10/10/07	13:05	5.70
10/10/07	14:05	5.99
10/10/07	15:05	5.99
10/10/07	16:05	6.86
10/10/07	17:05	7.14
10/10/07	18:05	7.14
10/10/07	19:05	7.14
10/10/07	20:05	6.86
10/10/07	21:05	6.57
10/10/07	22:05	6.57
10/10/07	23:05	6.57
10/11/07	00:05	6.57
10/11/07	01:05	6.86
10/11/07	02:05	6.57
10/11/07	03:05	6.57
10/11/07	04:05	6.86
10/11/07	05:05	6.86
10/11/07	06:05	6.86
10/11/07	07:05	6.86
10/11/07	08:05	6.86
10/11/07	09:05	6.57
10/11/07	10:05	6.28
10/11/07	11:05	6.86
