Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
523	12.29899	3.1696952	3.7907	6.328468	26.81514
524	12.29398	3.1641636	4.0844	6.331055	26.76689
525	12.29136	3.1558762	4.3933	6.334406	26.69119
526	12.28737	3.1519429	4.7173	6.336295	26.65715
527	12.28284	3.1551837	5.0504	6.335590	26.69054
528	12.27689	3.1554375	5.3532	6.336143	26.69705
529	12.27141	3.1553015	5.6439	6.336788	26.69957
530	12.26802	3.1578568	5.9316	6.336213	26.72578
531	12.26742	3.1575846	6.2223	6.336382	26.72356
532	12.26766	3.1590018	6.5312	6.335836	26.73653
533	12.26808	3.1613724	6.8553	6.334918	26.75830
534	12.26784	3.1927299	7.1459	6.323343	27.05187
535	12.26808	3.2109871	7.4457	6.316567	27.22267
536	12.26998	3.2170610	7.7516	6.314122	27.27812
537	12.27397	3.2241620	8.0332	6.311074	27.34171
538	12.28243	3.2335914	8.3299	6.306692	27.42387
539	12.29303	3.2459699	8.6389	6.300997	27.53213
540	12.31120	3.2549792	8.9174	6.295749	27.60321
541	12.33237	3.2612663	9.2020	6.291194	27.64651
542	12.35140	3.2638225	9.4868	6.288245	27.65637
543	12.36465	3.2654769	9.7744	6.286241	27.66202
544	12.37295	3.2672759	10.0652	6.284707	27.67267
545	12.37772	3.2683542	10.3346	6.283810	27.67916
546	12.38411	3.2716026	10.6072	6.281946	27.70479
547	12.40198	3.2875423	10.8827	6.274217	27.84087
548	12.40036	3.3045509	11.1613	6.268149	28.00143
549	12.33845	3.3139068	11.4339	6.271202	28.13542
550	12.24094	3.3212796	11.7034	6.278709	28.27800
551	12.12410	3.3284064	11.9548	6.288331	28.43363
552	12.01432	3.3359624	12.2272	6.297054	28.58882
553	11.91259	3.3407361	12.4969	6.305973	28.71217
554	11.81401	3.3399342	12.7633	6.316672	28.78045
555	11.70151	3.3367054	13.0540	6.329794	28.83659
556	11.58432	3.3362139	13.3356	6.342413	28.92289
557	11.47374	3.3353936	13.5899	6.354490	29.00130
558	11.35407	3.3319455	13.8474	6.368587	29.06183
559	11.22778	3.3286883	14.1138	6.383371	29.12970
560	11.11068	3.3256026	14.3652	6.397155	29.19229
561	11.00287	3.3238430	14.6135	6.409462	29.26071
562	10.90535	3.3214591	14.8618	6.420940	29.31509
563	10.82892	3.3194856	15.1132	6.430001	29.35681
564	10.75408	3.3155452	15.3706	6.439696	29.37807
565	10.66969	3.3128231	15.6219	6.449969	29.41903
566	10.59123	3.3118598	15.8611	6.458912	29.47268
567	10.52197	3.3104366	16.0884	6.467055	29.51452
568	10.44212	3.3037550	16.3396	6.478507	29.51303
569	10.31228	3.2911867	16.6182	6.497906	29.49363
570	10.13365	3.2836105	16.8938	6.520770	29.56346
571	9.94130	3.2817285	17.1239	6.542929	29.70205
572	9.79314	3.2778314	17.3752	6.561102	29.78490
573	9.68643	3.2768975	17.6206	6.573450	29.86375
574	9.61107	3.2755177	17.8659	6.582497	29.91233
575	9.55602	3.2736424	18.1050	6.589488	29.93911
576	9.50631	3.2715415	18.3473	6.595986	29.95920
577	9.45173	3.2699492	18.5744	6.602826	29.98855
578	9.39399	3.2671347	18.8106	6.610561	30.00819
579	9.33263	3.2632998	19.0559	6.619160	30.02050
580	9.27110	3.2611139	19.2920	6.627087	30.04979
581	9.20780	3.2577201	19.5253	6.635755	30.06829
582	9.14361	3.2561304	19.7555	6.643759	30.10605
583	9.08550	3.2523693	19.9946	6.652033	30.11649
584	9.02670	3.2498546	20.2369	6.659858	30.14032
585	8.96396	3.2481789	20.4641	6.667783	30.17617
586	8.90289	3.2463784	20.6851	6.675585	30.20941
587	8.84677	3.2442094	20.9304	6.682997	30.23470
588	8.80110	3.2424158	21.1636	6.689052	30.25501
589	8.76959	3.2426662	21.3876	6.692576	30.28439
590	8.74359	3.2413353	21.6118	6.696169	30.29274
591	8.71230	3.2390423	21.8449	6.700805	30.29566
592	8.67843	3.2369686	22.0811	6.705647	30.30306
593	8.64426	3.2355512	22.3113	6.710237	30.31752
594	8.60796	3.2335408	22.5353	6.715345	30.32768
595	8.57062	3.2313499	22.7625	6.720662	30.33686
596	8.53384	3.2297150	22.9865	6.725670	30.35135
597	8.50142	3.2278682	23.2318	6.730274	30.35990
598	8.47150	3.2258659	23.4650	6.734663	30.36468
599	8.43536	3.2223611	23.6890	6.740460	30.35915
600	8.38231	3.2165520	23.9223	6.749286	30.34410
601	8.30512	3.2125657	24.1433	6.760135	30.36888
602	8.22337	3.2084319	24.3765	6.771619	30.39611
603	8.15499	3.2058371	24.6097	6.780856	30.42799
604	8.10215	3.2019863	24.8610	6.788858	30.43322
605	8.06213	3.2014642	25.1002	6.793829	30.46238
606	8.03382	3.2015268	25.3395	6.797150	30.48756
607	8.01192	3.2006750	25.5726	6.800137	30.49754
608	7.99552	3.1991204	25.7967	6.802801	30.49533
609	7.97236	3.1940915	26.0360	6.807876	30.46231
610	7.92061	3.1880101	26.2631	6.816844	30.44303
611	7.85031	3.1826966	26.4993	6.827688	30.44797
612	7.77276	3.1795452	26.7203	6.838416	30.48215
613	7.70287	3.1785783	26.9413	6.847230	30.53295
614	7.64334	3.1773942	27.1533	6.854920	30.57248
615	7.59586	3.1759808	27.3774	6.861286	30.59906
616	7.55723	3.1750697	27.6046	6.866360	30.62325
617	7.52959	3.1741586	27.8316	6.870119	30.63778
618	7.50833	3.1737063	28.0647	6.872895	30.65160
619	7.49029	3.1728945	28.2919	6.875457	30.65874
620	7.47825	3.1730124	28.5190	6.876855	30.67054
621	7.47204	3.1727894	28.7522	6.877713	30.67353
622	7.46773	3.1727399	28.9672	6.878259	30.67671
623	7.46306	3.1721388	29.1882	6.879114	30.67432
624	7.45801	3.1712030	29.4244	6.880172	30.66865
625	7.45349	3.1707197	29.6395	6.880951	30.66738
626	7.44829	3.1696911	29.8816	6.882073	30.66086
627	7.43915	3.1685822	30.1330	6.883709	30.65695
628	7.41295	3.1667054	30.3753	6.887771	30.65990
629	7.36700	3.1640861	30.6175	6.894582	30.67236
630	7.31681	3.1631517	30.8567	6.901109	30.70669
631	7.27682	3.1619201	31.0961	6.906551	30.72884
632	7.24461	3.1608063	31.3382	6.910999	30.74537
633	7.20778	3.1601259	31.5744	6.915804	30.77070
634	7.17124	3.1590618	31.8227	6.920765	30.79167
635	7.14136	3.1586414	32.0709	6.924609	30.81368
636	7.11821	3.1575588	32.3193	6.927957	30.82254
637	7.09540	3.1561732	32.5767	6.931415	30.82784
638	7.06988	3.1558766	32.8310	6.934675	30.84733
639	7.04855	3.1559944	33.0733	6.937225	30.86759
640	7.03040	3.1549183	33.3458	6.939970	30.87207
641	7.01501	3.1535022	33.6334	6.942547	30.87039
642	6.99656	3.1532180	33.8939	6.944945	30.88373
643	6.97070	3.1522474	34.1483	6.948588	30.89630
644	6.94262	3.1501147	34.4026	6.953075	30.89825
645	6.90968	3.1484400	34.6600	6.957937	30.90954
646	6.87584	3.1477235	34.9203	6.962445	30.93206
647	6.84457	3.1468896	35.1717	6.966701	30.95104
648	6.80933	3.1445483	35.4231	6.972191	30.95719
649	6.77542	3.1429365	35.6895	6.977166	30.97010
650	6.74732	3.1412878	35.9408	6.981449	30.97737
651	6.71521	3.1383431	36.1983	6.986874	30.97412
652	6.67560	3.1365720	36.4587	6.992651	30.99046
653	6.64056	3.1352333	36.7130	6.997655	31.00741
654	6.61172	3.1332962	36.9734	7.002195	31.01221
655	6.58851	3.1323033	37.2430	7.005572	31.02225
656	6.56779	3.1315079	37.4972	7.008544	31.03222
