Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
203	13.66090	3.5054236	0.7005	6.068775	28.92091
204	13.66133	3.5055202	0.7004	6.068699	28.92147
205	13.66059	3.5097411	0.7004	6.067323	28.96066
206	13.65471	3.5176468	0.7005	6.065185	29.03747
207	13.64908	3.5220284	0.7006	6.064232	29.08186
208	13.63863	3.5242103	0.7036	6.064507	29.10979
209	13.61947	3.5250240	0.7005	6.066105	29.13181
210	13.59983	3.5239396	0.7005	6.068404	29.13681
211	13.58007	3.5231135	0.6946	6.070628	29.14428
212	13.56544	3.5248310	0.6976	6.071471	29.17118
213	13.55631	3.5267682	0.6946	6.071699	29.19593
214	13.54835	3.5276789	0.7007	6.072165	29.21037
215	13.54465	3.5265488	0.7006	6.072919	29.20281
216	13.54508	3.5246246	0.6976	6.073541	29.18481
217	13.53849	3.5249604	0.6887	6.074072	29.19293
218	13.52881	3.5264521	0.6947	6.074508	29.21403
219	13.51950	3.5304568	0.7069	6.074037	29.25795
220	13.50706	3.5366093	0.7130	6.073131	29.32406
221	13.49665	3.5330351	0.7100	6.075389	29.29916
222	13.49037	3.5296302	0.7008	6.077184	29.27265
223	13.48593	3.5317881	0.6887	6.076872	29.29591
224	13.48199	3.5343989	0.6948	6.076355	29.32296
225	13.47467	3.5365127	0.6980	6.076342	29.34804
226	13.46175	3.5400369	0.7101	6.076389	29.39042
227	13.44950	3.5446170	0.7162	6.076002	29.44205
228	13.44465	3.5399271	0.7102	6.078105	29.40257
229	13.44016	3.5382717	0.6981	6.079120	29.39077
230	13.43456	3.5392482	0.7011	6.079330	29.40408
231	13.43266	3.5403541	0.6921	6.079133	29.41575
232	13.43026	3.5413308	0.7042	6.079030	29.42659
233	13.42688	3.5438408	0.7043	6.078490	29.45235
234	13.42331	3.5490249	0.7073	6.077040	29.50291
235	13.42411	3.5454974	0.7072	6.078186	29.46976
236	13.41920	3.5434463	0.6952	6.079381	29.45464
237	13.41379	3.5438733	0.6923	6.079763	29.46275
238	13.41035	3.5453357	0.6953	6.079593	29.47890
239	13.40635	3.5467725	0.6984	6.079485	29.49524
240	13.40199	3.5489927	0.7136	6.079142	29.51909
241	13.39610	3.5529491	0.7104	6.078344	29.56018
242	13.39505	3.5528131	0.7075	6.078494	29.55974
243	13.39174	3.5510776	0.7045	6.079422	29.54628
244	13.38590	3.5502619	0.6924	6.080278	29.54327
245	13.38431	3.5497828	0.7015	6.080602	29.54008
246	13.38308	3.5500353	0.7046	6.080634	29.54336
247	13.37983	3.5517318	0.7077	6.080363	29.56155
248	13.37848	3.5546787	0.7076	6.079470	29.58982
249	13.37891	3.5555274	0.7077	6.079133	29.59732
250	13.37725	3.5536294	0.7138	6.079956	29.58107
251	13.37657	3.5516995	0.6986	6.080693	29.56377
252	13.37283	3.5513757	0.7049	6.081173	29.56368
253	13.36626	3.5517449	0.7018	6.081689	29.57218
254	13.36246	3.5526516	0.7110	6.081747	29.58351
255	13.35816	3.5539924	0.7201	6.081701	29.59923
256	13.35166	3.5550029	0.7110	6.081987	29.61362
