Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
108	21.43549	0.0216817	-0.0159	6.169197	0.11274
109	21.43526	0.0215321	-0.0159	6.169252	0.11198
110	21.43472	0.0215695	0.0053	6.169311	0.11217
111	21.32792	0.0215976	0.0204	6.182196	0.11255
112	20.68050	0.4788570	0.0598	6.162676	2.81838
113	19.13152	2.0650784	0.1536	5.943239	14.10644
114	17.79557	2.3371398	0.1930	6.009674	16.67739
115	17.08358	2.1068982	0.2021	6.152598	15.15212
116	16.71415	2.4872737	0.1900	6.080813	18.33503
117	16.52370	1.0496350	0.1809	6.529560	7.21624
118	16.62906	0.7299768	0.1839	6.608390	4.87107
119	16.78544	0.5003986	0.1869	6.652106	3.24071
120	16.91218	1.1490196	0.1991	6.451228	7.88004
121	17.04852	1.8448737	0.1990	6.232880	13.12111
122	17.07709	1.5470064	0.1960	6.316008	10.82807
123	17.07389	0.3916412	0.1930	6.642658	2.47922
124	17.16132	1.1175661	0.1960	6.428998	7.60080
125	17.28624	0.7801648	0.2081	6.507961	5.14738
126	17.33687	1.6199940	0.2324	6.264333	11.31135
127	17.35365	1.8023966	0.2505	6.210173	12.69711
128	17.34258	1.8210695	0.2384	6.206085	12.84381
129	17.33604	1.1392815	0.2081	6.401082	7.72717
130	17.35014	1.0671255	0.1809	6.419645	7.19808
131	17.45484	0.2652457	0.1627	6.624229	1.62559
132	17.56749	0.2410853	0.1779	6.615137	1.46569
133	17.68523	1.3772398	0.2021	6.291792	9.40529
134	17.76061	0.9605712	0.2172	6.397929	6.36294
135	17.79752	0.5868191	0.1991	6.494217	3.74770
136	17.80568	0.7200398	0.1688	6.457534	4.66391
137	17.81502	0.1579008	0.1536	6.602418	0.93357
138	17.83148	0.1469931	0.1567	6.602859	0.86575
139	17.90719	0.3587706	0.1567	6.539485	2.21375
140	17.95421	1.4653950	0.1688	6.235534	9.99364
141	17.98482	0.2420389	0.1628	6.558728	1.45712
142	18.00494	0.2241035	0.1536	6.560503	1.34286
143	17.99057	0.7188911	0.1446	6.434256	4.63517
144	17.96296	0.2967729	0.1416	6.547885	1.80826
145	17.94007	0.2239576	0.1506	6.569223	1.34402
146	17.94182	0.3526004	0.1415	6.536483	2.17158
147	17.94238	0.2613874	0.1507	6.559550	1.58194
148	17.93720	0.2752386	0.1627	6.556754	1.67084
149	17.92292	1.3958607	0.1779	6.258417	9.48810
150	17.88056	1.4141291	0.1809	6.258365	9.63257
151	17.82088	1.4216072	0.1809	6.263335	9.70181
152	17.77377	1.3982853	0.1779	6.275395	9.54045
153	17.72797	1.3897904	0.1839	6.283200	9.48826
154	17.63567	1.3920943	0.1870	6.293545	9.52668
155	17.48618	1.8359713	0.1900	6.185484	12.91278
156	17.36452	1.8640231	0.1991	6.191273	13.16687
157	17.32532	1.8487557	0.1991	6.200107	13.06204
158	17.28905	1.6589799	0.1960	6.258756	11.62094
159	17.25865	1.5645856	0.1930	6.289401	10.91289
160	17.23602	1.7459515	0.1961	6.239917	12.30060
161	17.22739	1.9985441	0.1900	6.168012	14.25342
162	17.19122	1.8774416	0.1870	6.207108	13.32666
163	17.16502	1.7923053	0.1840	6.234734	12.67833
164	17.18219	1.7916049	0.1839	6.232958	12.66760
165	17.19595	1.8769007	0.1809	6.206727	13.32094
166	17.20793	1.8679976	0.1839	6.207935	13.24824
167	17.21711	1.8661775	0.1930	6.207415	13.23120
168	17.22513	1.8766945	0.1961	6.203465	13.30980
169	17.22924	1.8582559	0.1961	6.208319	13.16613
170	17.23321	1.8801100	0.1930	6.201560	13.33353
171	17.23239	1.8841926	0.2021	6.200475	13.36534
172	17.23034	1.8787188	0.2021	6.202289	13.32373
173	17.22979	1.9338288	0.2021	6.186440	13.75023
174	17.22657	1.8658073	0.2112	6.206444	13.22527
175	17.22355	1.7855191	0.2172	6.229953	12.60797
176	17.20903	2.7848475	0.2203	5.942210	20.50433
177	17.18041	1.9709038	0.2143	6.181284	14.05484
178	17.16283	1.6014685	0.2203	6.290111	11.21876
179	17.15373	2.0681589	0.2203	6.156071	14.82267
180	17.11874	3.2314404	0.2203	5.821428	24.20963
181	17.07470	3.2119187	0.2203	5.831282	24.07431
182	17.05159	2.8959225	0.2173	5.925670	21.48897
183	17.04156	3.5245844	0.2112	5.743367	26.70148
184	17.02657	3.1481159	0.2082	5.854483	23.57495
185	17.01445	3.0083369	0.2173	5.896497	22.43000
186	17.01356	2.3744649	0.2173	6.082088	17.29756
187	17.01751	3.0498945	0.2173	5.884050	22.77004
188	17.00941	3.0257488	0.2233	5.891900	22.57593
189	16.99144	3.0255237	0.2203	5.893725	22.58411
190	16.97865	3.0456580	0.2233	5.889081	22.75702
191	16.96185	3.0368925	0.2294	5.893291	22.69426
192	16.92440	3.4726033	0.2354	5.769221	26.34191
193	16.84590	3.6534330	0.2446	5.723348	27.92108
194	16.79566	3.6007674	0.2385	5.743325	27.50923
195	16.78497	3.5766903	0.2385	5.751375	27.31258
196	16.77117	3.6048183	0.2446	5.744340	27.56032
197	16.72610	3.5692590	0.2385	5.758901	27.28958
198	16.68520	3.5663662	0.2355	5.763470	27.29281
199	16.66598	3.5714724	0.2385	5.763705	27.34922
200	16.65028	3.6294872	0.2416	5.747948	27.85327
201	16.64610	3.6392892	0.2446	5.745421	27.93965
202	16.59877	3.6347861	0.2537	5.751015	27.93421
203	16.55339	3.6460859	0.2567	5.751744	28.06233
204	16.56239	3.6545890	0.2628	5.748406	28.12864
205	16.56380	3.6322709	0.2627	5.754914	27.93711
206	16.50793	3.6417430	0.2718	5.757132	28.05704
207	16.43928	3.6394224	0.2749	5.764019	28.08531
208	16.38194	3.6353572	0.2840	5.770422	28.09074
209	16.32529	3.6304969	0.2779	5.777013	28.08885
210	16.24442	3.6254371	0.2840	5.785881	28.10228
211	16.15989	3.6119150	0.2840	5.797674	28.04540
212	16.05821	3.5922575	0.2840	5.812959	27.94741
213	15.95636	3.5827214	0.2780	5.825239	27.93660
214	15.87418	3.5781556	0.2749	5.834223	27.95492
215	15.80080	3.5792411	0.2719	5.840672	28.01612
216	15.76171	3.5856092	0.2720	5.842321	28.09913
217	15.77681	3.5022818	0.2780	5.866688	27.36560
218	15.75278	3.5166228	0.2750	5.864500	27.50650
219	15.70672	3.4814601	0.2780	5.879726	27.23352
220	15.68267	3.5020124	0.2811	5.875605	27.42839
221	15.71295	3.5185909	0.2962	5.867618	27.55125
222	15.69872	3.5262011	0.3022	5.866587	27.62724
223	15.71531	3.5402501	0.3234	5.860679	27.73766
224	15.74306	3.6075274	0.3234	5.837262	28.30305
225	15.74477	3.5779882	0.3265	5.846247	28.04486
226	15.72791	3.5683817	0.3204	5.850786	27.97328
227	15.67684	3.5648732	0.3174	5.856619	27.97886
228	15.62415	3.5652305	0.3174	5.861411	28.01928
229	15.59316	3.5690710	0.3174	5.863099	28.07476
230	15.58251	3.5702910	0.3114	5.863710	28.09298
231	15.56122	3.5783216	0.3084	5.863184	28.17827
232	15.55332	3.5906049	0.3144	5.860081	28.29125
233	15.56814	3.5994863	0.3144	5.855933	28.35825
234	15.57748	3.5932714	0.3205	5.857006	28.29724
235	15.56840	3.5827390	0.3327	5.861137	28.21172
236	15.54261	3.5772048	0.3417	5.865264	28.18178
237	15.51417	3.5773350	0.3508	5.867872	28.20323
238	15.49631	3.5787510	0.3690	5.869092	28.22838
239	15.49143	3.5790109	0.3781	5.869466	28.23415
240	15.49143	3.5762768	0.3841	5.870323	28.21023
241	15.48967	3.5699936	0.3750	5.872456	28.15652
242	15.49104	3.5684818	0.3660	5.872803	28.14232
243	15.49416	3.5735825	0.3539	5.870912	28.18471
244	15.50231	3.5826553	0.3388	5.867310	28.25826
245	15.52285	3.6026120	0.3206	5.859155	28.41816
246	15.54503	3.6163233	0.3206	5.852814	28.52217
247	15.55802	3.6259805	0.3206	5.848598	28.59729
248	15.64495	3.6340917	0.3297	5.838059	28.60527
249	15.80041	3.6350962	0.3419	5.823471	28.50187
250	16.01830	3.6281233	0.3630	5.805673	28.28549
251	16.15285	3.6262804	0.3752	5.793960	28.17414
252	16.19558	3.6261101	0.3994	5.790122	28.14247
253	16.19804	3.6280885	0.4146	5.789299	28.15777
254	16.19498	3.6386866	0.4267	5.786370	28.25122
255	16.20336	3.6382811	0.4297	5.785731	28.24179
256	16.30354	3.6304972	0.4267	5.778988	28.10411
257	16.56306	3.6239973	0.4176	5.757443	27.86698
258	16.81915	3.6110860	0.3934	5.738178	27.58053
259	17.04886	3.5977441	0.3813	5.721442	27.31156
260	17.23870	3.5865215	0.3814	5.707684	27.08973
261	17.36576	3.5781707	0.3571	5.698724	26.93532
262	17.42850	3.5725020	0.3693	5.694742	26.84653
263	17.43877	3.5688225	0.3754	5.694874	26.80910
264	17.40445	3.5676293	0.3845	5.698282	26.82180
265	17.35117	3.5621306	0.4208	5.704622	26.81112
266	17.31089	3.5561686	0.4420	5.709943	26.78795
267	17.26181	3.5570827	0.4662	5.714087	26.82802
268	17.17391	3.5553798	0.4874	5.722482	26.87201
269	17.05206	3.5529975	0.4965	5.734159	26.93305
270	16.92630	3.5495670	0.4875	5.746535	26.98816
271	16.80689	3.5462090	0.4572	5.758357	27.03987
272	16.66544	3.5439070	0.4240	5.771918	27.11562
273	16.46025	3.5436052	0.3997	5.790772	27.25211
274	16.27767	3.5429863	0.3846	5.807730	27.37152
275	16.19698	3.5413958	0.3664	5.815647	27.41328
276	16.16195	3.5403161	0.3665	5.819207	27.42810
277	16.10361	3.5384996	0.3755	5.825151	27.45266
278	16.03954	3.5374270	0.3877	5.831408	27.48764
279	15.97948	3.5356952	0.4059	5.837506	27.51423
280	15.91940	3.5345001	0.4392	5.843452	27.54553
281	15.86450	3.5332663	0.4574	5.848938	27.57298
282	15.81645	3.5320714	0.4665	5.853781	27.59604
283	15.76690	3.5304115	0.4634	5.858915	27.61617
284	15.69466	3.5276542	0.4574	5.866518	27.64265
285	15.61519	3.5270738	0.4272	5.874137	27.69321
286	15.54346	3.5260673	0.3969	5.881177	27.73477
287	15.46557	3.5254547	0.3757	5.888687	27.78423
288	15.40006	3.5254555	0.3485	5.894851	27.83045
289	15.35305	3.5254560	0.3455	5.899281	27.86371
290	15.33631	3.5262375	0.3637	5.900613	27.88241
291	15.33209	3.5260697	0.3909	5.901064	27.88392
