Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
948	7.85909	3.1821611	27.8265	27.6718	6.826914	30.43413
949	7.85442	3.1829868	28.0213	27.8655	6.827089	30.44685
950	7.84588	3.1863894	28.2254	28.0684	6.826524	30.49024
951	7.81984	3.1877250	28.4293	28.2712	6.829005	30.52706
952	7.78910	3.1893094	28.6363	28.4770	6.831930	30.57067
953	7.75881	3.1910991	28.8373	28.6769	6.834706	30.61614
954	7.72971	3.1921994	29.0415	28.8799	6.837664	30.65331
955	7.70523	3.1931381	29.2453	29.0826	6.840147	30.68475
956	7.68573	3.1953513	29.4463	29.2825	6.841436	30.72540
957	7.66307	3.1964894	29.6412	29.4762	6.843608	30.75743
958	7.63730	3.1970742	29.8481	29.6820	6.846411	30.78635
959	7.61509	3.1974351	30.0491	29.8819	6.848896	30.80977
960	7.59896	3.1977401	30.2502	30.0818	6.850684	30.82723
961	7.58741	3.1977714	30.4571	30.2875	6.852052	30.83770
962	7.58014	3.1978648	30.6732	30.5024	6.852881	30.84505
963	7.57529	3.1979893	30.8833	30.7114	6.853406	30.85059
964	7.57155	3.1979583	31.0966	30.9234	6.853872	30.85349
965	7.56944	3.1979273	31.3128	31.1384	6.854143	30.85493
966	7.56781	3.1979273	31.5227	31.3471	6.854342	30.85628
967	7.56675	3.1979585	31.7329	31.5562	6.854457	30.85746
968	7.56607	3.1979586	31.9490	31.7710	6.854544	30.85797
969	7.56549	3.1979276	32.1653	31.9861	6.854632	30.85806
970	7.56523	3.1978965	32.3845	32.2040	6.854682	30.85786
971	7.56491	3.1978966	32.6098	32.4280	6.854724	30.85804
972	7.56475	3.1979278	32.8167	32.6338	6.854733	30.85842
973	7.56438	3.1983507	33.0360	32.8518	6.854581	30.86317
974	7.56333	3.1994206	33.2461	33.0608	6.854205	30.87544
975	7.56091	3.2010069	33.4592	33.2727	6.853747	30.89445
976	7.55727	3.2018531	33.6784	33.4906	6.853785	30.90662
977	7.55395	3.2022887	33.9008	33.7118	6.853980	30.91413
978	7.55143	3.2028115	34.1107	33.9205	6.854038	30.92187
979	7.54964	3.2033903	34.3332	34.1417	6.853982	30.92955
980	7.54816	3.2039691	34.5646	34.3718	6.853889	30.93695
981	7.54674	3.2044297	34.7929	34.5988	6.853845	30.94304
982	7.54548	3.2046414	35.0211	34.8258	6.853900	30.94633
983	7.54442	3.2051332	35.2799	35.0831	6.853798	30.95241
984	7.54353	3.2055627	35.5450	35.3467	6.853707	30.95768
985	7.54263	3.2059612	35.7701	35.5706	6.853629	30.96263
986	7.54190	3.2066958	35.9954	35.7945	6.853373	30.97105
987	7.54090	3.2067893	36.2267	36.0245	6.853453	30.97283
988	7.54011	3.2068765	36.4522	36.2487	6.853511	30.97437
989	7.53974	3.2068766	36.6743	36.4696	6.853559	30.97460
990	7.53932	3.2069700	36.9119	36.7058	6.853570	30.97587
991	7.53921	3.2070635	37.1341	36.9268	6.853542	30.97686
992	7.53921	3.2089252	37.3746	37.1659	6.852665	30.99666
993	7.53942	3.2115908	37.6061	37.3961	6.851381	31.02488
994	7.54037	3.2126312	37.8404	37.6291	6.850780	31.03506
995	7.54179	3.2129739	38.0749	37.8623	6.850453	31.03735
996	7.54269	3.2139521	38.3155	38.1014	6.849887	31.04691
997	7.54390	3.2153355	38.5559	38.3405	6.849092	31.06051
998	7.54558	3.2150863	38.7873	38.5706	6.849014	31.05624
999	7.54700	3.2166818	39.0340	38.8159	6.848094	31.07192
1000	7.54848	3.2179098	39.2622	39.0428	6.847341	31.08364
1001	7.54974	3.2180968	39.4997	39.2790	6.847107	31.08440
1002	7.54864	3.2179099	39.7221	39.5001	6.847332	31.08329
1003	7.54211	3.2178228	39.9595	39.7361	6.848155	31.08809
1004	7.53353	3.2180972	40.1788	39.9541	6.849052	31.09861
1005	7.52731	3.2184028	40.4162	40.1903	6.849651	31.10733
1006	7.52410	3.2190201	40.6416	40.4144	6.849746	31.11671
1007	7.52316	3.2192010	40.8759	40.6473	6.849777	31.11939
1008	7.52263	3.2194193	41.1074	40.8775	6.849741	31.12210
1009	7.52258	3.2194505	41.3357	41.1045	6.849737	31.12238
1010	7.52247	3.2196314	41.5762	41.3436	6.849669	31.12430
1011	7.52279	3.2197873	41.8198	41.5859	6.849562	31.12557
1012	7.52305	3.2198498	42.0514	41.8161	6.849506	31.12590
1013	7.52342	3.2199995	42.2919	42.0552	6.849396	31.12707
1014	7.52405	3.2203113	42.5231	42.2852	6.849177	31.12974
1015	7.52489	3.2203987	42.7514	42.5121	6.849040	31.12981
1016	7.52547	3.2204611	42.9891	42.7485	6.848946	31.12986
1017	7.52553	3.2205235	43.2173	42.9754	6.848915	31.13037
1018	7.52579	3.2205548	43.4427	43.1995	6.848873	31.13037
1019	7.52584	3.2206484	43.6709	43.4264	6.848827	31.13122
1020	7.52600	3.2207731	43.8933	43.6475	6.848754	31.13232
1021	7.52626	3.2208356	44.1095	43.8625	6.848697	31.13265
1022	7.52663	3.2208917	44.3347	44.0864	6.848631	31.13282
1023	7.52653	3.2209417	44.5602	44.3106	6.848624	31.13335
1024	7.52663	3.2210166	44.7853	44.5344	6.848581	31.13396
1025	7.52658	3.2210479	45.0168	44.7646	6.848577	31.13424
1026	7.52631	3.2210791	45.2543	45.0008	6.848598	31.13470
1027	7.52584	3.2212039	45.4978	45.2429	6.848600	31.13635
1028	7.52484	3.2212352	45.7416	45.4852	6.848709	31.13747
1029	7.52384	3.2211729	45.9788	45.7211	6.848863	31.13759
1030	7.52337	3.2212665	46.2255	45.9664	6.848879	31.13891
1031	7.52253	3.2212915	46.4539	46.1935	6.848972	31.13983
1032	7.52089	3.2212916	46.6791	46.4175	6.849171	31.14119
1033	7.52005	3.2213229	46.9045	46.6415	6.849261	31.14218
1034	7.51937	3.2213230	47.1388	46.8745	6.849347	31.14269
1035	7.51884	3.2213230	47.3612	47.0956	6.849414	31.14306
1036	7.51753	3.2212919	47.5743	47.3074	6.849590	31.14381
1037	7.51584	3.2212671	47.7905	47.5224	6.849807	31.14496
1038	7.51447	3.2212672	48.0128	47.7434	6.849974	31.14609
1039	7.51321	3.2212361	48.2380	47.9674	6.850143	31.14678
1040	7.51221	3.2212673	48.4634	48.1915	6.850252	31.14791
1041	7.51142	3.2212924	48.6916	48.4184	6.850339	31.14879
1042	7.51063	3.2213236	48.9231	48.6486	6.850423	31.14972
1043	7.51016	3.2214172	49.1576	48.8817	6.850439	31.15105
1044	7.50963	3.2215420	49.3890	49.1118	6.850447	31.15275
1045	7.50879	3.2217230	49.6204	49.3418	6.850466	31.15534
1046	7.50732	3.2219164	49.8397	49.5599	6.850554	31.15863
1047	7.50579	3.2220661	50.0618	49.7807	6.850669	31.16150
1048	7.50295	3.2223095	50.2840	50.0016	6.850897	31.16656
1049	7.49843	3.2224031	50.5003	50.2167	6.851395	31.17153
1050	7.49275	3.2222785	50.7166	50.4318	6.852136	31.17519
1051	7.48386	3.2221602	50.9387	50.6526	6.853255	31.18180
1052	7.47256	3.2215118	51.1609	50.8735	6.854915	31.18490
1053	7.45496	3.2210506	51.3894	51.1007	6.857238	31.19567
1054	7.43474	3.2202839	51.6178	51.3278	6.860020	31.20553
1055	7.40755	3.2196358	51.8582	51.5668	6.863580	31.22293
1056	7.37738	3.2193618	52.0987	51.8060	6.867319	31.24706
1057	7.34971	3.2190255	52.3454	52.0512	6.870794	31.26830
1058	7.32241	3.2188389	52.5950	52.2994	6.874154	31.29082
1059	7.29723	3.2187457	52.8325	52.5355	6.877218	31.31248
1060	7.27793	3.2187148	53.0699	52.7716	6.879550	31.32951
1061	7.26412	3.2186901	53.3045	53.0048	6.881221	31.34164
1062	7.25319	3.2186591	53.5358	53.2347	6.882550	31.35110
1063	7.24441	3.2186281	53.7611	53.4588	6.883622	31.35863
1064	7.23741	3.2185970	54.0048	53.7011	6.884482	31.36453
1065	7.23171	3.2185660	54.2330	53.9280	6.885184	31.36926
1066	7.22732	3.2185350	54.4615	54.1551	6.885730	31.37280
1067	7.22382	3.2184790	54.6991	54.3914	6.886182	31.37527
1068	7.22084	3.2183793	54.9273	54.6182	6.886592	31.37679
1069	7.21698	3.2181675	55.1647	54.8543	6.887163	31.37790
1070	7.20930	3.2180118	55.4114	55.0996	6.888164	31.38308
1071	7.19943	3.2179185	55.6731	55.3598	6.889399	31.39091
1072	7.18957	3.2177379	55.9444	55.6295	6.890676	31.39780
1073	7.17730	3.2174887	56.1786	55.8624	6.892273	31.40615
1074	7.16254	3.2173394	56.4283	56.1106	6.894124	31.41785
1075	7.14945	3.2173708	56.6688	56.3497	6.895687	31.42999
1076	7.14001	3.2173398	56.9124	56.5919	6.896841	31.43813
1077	7.13448	3.2173399	57.1438	56.8220	6.897510	31.44306
1078	7.13073	3.2173712	57.3845	57.0613	6.897951	31.44671
1079	7.12833	3.2173401	57.6218	57.2972	6.898259	31.44845
1080	7.12625	3.2171532	57.8684	57.5425	6.898605	31.44821
1081	7.12083	3.2169726	58.1121	57.7847	6.899350	31.45108
1082	7.10900	3.2167858	58.3557	58.0269	6.900868	31.45973
1083	7.09416	3.2167237	58.6052	58.2750	6.902689	31.47248
1084	7.07963	3.2166928	58.8397	58.5081	6.904457	31.48529
1085	7.06766	3.2166680	59.0865	58.7535	6.905916	31.49584
1086	7.05819	3.2166620	59.3299	58.9955	6.907064	31.50431
1087	7.05065	3.2166933	59.5705	59.2347	6.907962	31.51144
1088	7.04456	3.2166934	59.8263	59.4890	6.908701	31.51688
1089	7.03879	3.2166312	60.0667	59.7280	6.909431	31.52138
