Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
132	8.53492	3.0995147	0.9565	6.783709	29.00899
133	8.49193	3.0921886	0.9776	6.792148	28.96845
134	8.45507	3.0949211	0.9747	6.795322	29.02705
135	8.44721	3.1071747	0.9717	6.790717	29.16061
136	8.49247	3.1160717	0.9747	6.781302	29.21542
137	8.54793	3.1129934	0.9596	6.776091	29.13773
138	8.53503	3.0945825	0.9626	6.785918	28.95788
139	8.48535	3.0883468	0.9687	6.794670	28.93408
140	8.44683	3.0928950	0.9778	6.797225	29.01283
141	8.44747	3.1129699	0.9778	6.788063	29.22051
142	8.51005	3.1348764	0.9808	6.770732	29.39577
143	8.55182	3.1245221	0.9626	6.770442	29.25383
144	8.53822	3.1082931	0.9626	6.779363	29.09710
145	8.49479	3.0958295	0.9626	6.790163	29.00381
146	8.44963	3.0925144	0.9657	6.797062	29.00658
147	8.41948	3.0946144	0.9778	6.799720	29.05317
148	8.41012	3.0994238	0.9839	6.798660	29.11081
149	8.41754	3.1047216	0.9748	6.795370	29.15968
150	8.43310	3.1098504	0.9778	6.791189	29.20004
151	8.43880	3.1099488	0.9688	6.790464	29.19634
152	8.42718	3.0990366	0.9627	6.796794	29.09272
153	8.40807	3.0944303	0.9687	6.801169	29.06067
154	8.39269	3.0981277	0.9778	6.801334	29.11175
155	8.39075	3.1052567	0.9748	6.798329	29.18741
156	8.41044	3.1082021	0.9748	6.794641	29.20170
157	8.43563	3.1126684	0.9627	6.789611	29.22720
158	8.43907	3.1076422	0.9567	6.791475	29.17219
159	8.42771	3.1007939	0.9627	6.795934	29.11051
160	8.41431	3.1012733	0.9719	6.797319	29.12655
161	8.40646	3.1049861	0.9870	6.796575	29.17159
162	8.40554	3.1113519	0.9839	6.793797	29.23847
163	8.41442	3.1268719	0.9779	6.785704	29.39236
164	8.44327	3.1416799	0.9689	6.775574	29.52215
165	8.48438	3.1426059	0.9748	6.770286	29.49738
166	8.50773	3.1316437	0.9689	6.772464	29.36419
167	8.50778	3.1278512	0.9748	6.774168	29.32483
168	8.49392	3.1281472	0.9749	6.775680	29.33941
169	8.48411	3.1436744	0.9750	6.769836	29.50870
170	8.49441	3.1621090	0.9658	6.760304	29.69148
171	8.51755	3.1666231	0.9628	6.755544	29.71889
172	8.53368	3.1572315	0.9628	6.757871	29.60788
173	8.53908	3.1513186	0.9811	6.759895	29.54203
174	8.53784	3.1628267	0.9720	6.754864	29.66243
175	8.54356	3.1794798	0.9780	6.746703	29.83042
176	8.55825	3.1888155	0.9781	6.740787	29.91491
177	8.57078	3.1922506	0.9810	6.737778	29.93994
178	8.58077	3.1900886	0.9720	6.737579	29.90905
179	8.59428	3.1856234	0.9811	6.738000	29.85131
180	8.60737	3.1809806	0.9720	6.738549	29.79216
181	8.61602	3.1855921	0.9721	6.735470	29.83265
182	8.62624	3.1978253	0.9721	6.728801	29.95078
183	8.64372	3.2082709	0.9721	6.722093	30.04422
184	8.66093	3.2132026	0.9721	6.717888	30.08070
185	8.66868	3.2141805	0.9691	6.716552	30.08425
186	8.67550	3.2081772	0.9660	6.718437	30.01628
187	8.68861	3.1928273	0.9721	6.723757	29.84633
188	8.69143	3.1920941	0.9782	6.723756	29.83637
189	8.68926	3.2081148	0.9842	6.716865	30.00396
190	8.70352	3.2198261	0.9842	6.709992	30.11309
191	8.71989	3.2214282	0.9813	6.707381	30.11575
192	8.73936	3.2087555	0.9782	6.710759	29.96817
193	8.78062	3.1832563	0.9692	6.717286	29.67021
194	8.78637	3.1698358	0.9692	6.722570	29.52707
195	8.76872	3.1852553	0.9874	6.717785	29.70078
196	8.80164	3.2111147	0.9965	6.702487	29.93991
197	8.83388	3.2172506	0.9904	6.696038	29.97599
198	8.97607	3.2180780	0.9784	6.679252	29.86475
199	9.23246	3.2009595	0.9572	6.657196	29.47623
200	9.38477	3.1759480	0.9663	6.650461	29.09736
201	9.42235	3.1577979	0.9633	6.653925	28.88320
202	9.38505	3.1683674	0.9724	6.653689	29.02033
203	9.33412	3.1971092	0.9877	6.647178	29.35340
204	9.32982	3.2058425	0.9756	6.643907	29.44567
205	9.38075	3.2091473	0.9816	6.636653	29.43735
206	9.49895	3.1894144	0.9695	6.631575	29.14090
207	9.56444	3.1707760	0.9695	6.632015	28.89982
208	9.57713	3.1688177	0.9726	6.631392	28.86988
209	9.57010	3.1955278	0.9817	6.620829	29.14488
210	9.53558	3.2048944	0.9877	6.620780	29.26752
211	9.50287	3.2076768	0.9787	6.623326	29.32235
212	9.59782	3.1959813	0.9757	6.617471	29.12697
213	9.65726	3.1874937	0.9817	6.614287	28.99344
214	9.68337	3.1893814	0.9758	6.610507	28.99139
215	9.68904	3.1994310	0.9696	6.605609	29.08788
216	9.70455	3.2047433	0.9727	6.601599	29.12876
217	9.72330	3.2001894	0.9667	6.601391	29.06784
218	9.71924	3.1915056	0.9729	6.605520	28.98386
219	9.68215	3.1938237	0.9728	6.608767	29.03705
220	9.64721	3.2074636	0.9850	6.606970	29.20262
221	9.64837	3.2164694	0.9881	6.603021	29.29241
222	9.66253	3.2192987	0.9851	6.600215	29.30938
223	9.68915	3.2171793	0.9851	6.598092	29.26637
224	9.74339	3.2092991	0.9821	6.595266	29.14313
225	9.77926	3.2035168	0.9761	6.593631	29.05611
226	9.80267	3.2043129	0.9822	6.590640	29.04523
227	9.83005	3.2104626	0.9732	6.584954	29.08482
228	9.86807	3.2157941	0.9732	6.578418	29.10758
229	9.91014	3.2180059	0.9732	6.572742	29.09581
230	9.93945	3.2175756	0.9823	6.569615	29.06791
231	9.95412	3.2160674	0.9823	6.568591	29.04105
232	9.95915	3.2149645	0.9793	6.568483	29.02599
233	9.95865	3.2166530	0.9733	6.567835	29.04326
234	9.95837	3.2204302	0.9702	6.566292	29.08123
235	9.96274	3.2219702	0.9735	6.565159	29.09310
236	9.97024	3.2172948	0.9795	6.566262	29.04036
237	9.97276	3.2125723	0.9917	6.567945	28.99117
238	9.96514	3.2193517	0.9947	6.565979	29.06499
239	9.96106	3.2289380	0.9947	6.562445	29.16408
240	9.96772	3.2310850	0.9887	6.560801	29.18016
241	9.97836	3.2276586	0.9797	6.561031	29.13735
242	10.02768	3.2175435	0.9676	6.559689	28.99676
243	10.06157	3.2065381	0.9737	6.560440	28.86002
244	10.05859	3.2006461	0.9768	6.563219	28.80373
245	10.03334	3.2077958	0.9829	6.563100	28.89506
246	10.02919	3.2219071	0.9920	6.557707	29.03906
247	10.04024	3.2270777	0.9860	6.554318	29.08175
248	10.06965	3.2292302	0.9770	6.550125	29.07959
249	10.17872	3.2203655	0.9709	6.541557	28.90416
250	10.25193	3.2069034	0.9588	6.538884	28.71255
251	10.26276	3.1949115	0.9709	6.542591	28.58528
252	10.25244	3.1914441	0.9772	6.545175	28.55908
253	10.19765	3.2043399	0.9922	6.546034	28.73008
254	10.16353	3.2175421	0.9924	6.544425	28.88822
255	10.14895	3.2261719	0.9955	6.542499	28.98561
256	10.20029	3.2267329	0.9894	6.536519	28.95018
257	10.29726	3.2122014	0.9864	6.531632	28.72916
258	10.35678	3.2004564	0.9834	6.529769	28.56620
259	10.35672	3.1915922	0.9773	6.533396	28.47875
260	10.33348	3.1972543	0.9896	6.533690	28.55286
261	10.31833	3.2136089	0.9836	6.528698	28.72644
262	10.27484	3.2199344	0.9866	6.530972	28.82346
263	10.25035	3.2227965	0.9746	6.532537	28.87127
264	10.30161	3.2116782	0.9717	6.531359	28.72056
265	10.32291	3.2003075	0.9717	6.533627	28.59134
266	10.31161	3.1929285	0.9717	6.537915	28.52730
267	10.28992	3.1970122	0.9839	6.538678	28.58470
268	10.28325	3.2106758	0.9961	6.533826	28.72513
269	10.25882	3.2167434	0.9991	6.534074	28.80456
270	10.22002	3.2212255	0.9931	6.536577	28.87981
271	10.27343	3.2215304	0.9901	6.530475	28.84039
272	10.33076	3.2139514	0.9810	6.527167	28.72000
273	10.34388	3.2047366	0.9751	6.529465	28.61860
274	10.32749	3.1977144	0.9721	6.534174	28.56212
275	10.30641	3.1958869	0.9812	6.537288	28.56061
276	10.28867	3.2063864	0.9873	6.534976	28.67841
277	10.29212	3.2156962	1.0026	6.530776	28.76781
278	10.28489	3.2216862	0.9966	6.529130	28.83284
279	10.32132	3.2207942	0.9814	6.525424	28.79514
280	10.37754	3.2081283	0.9785	6.524314	28.62562
281	10.39022	3.1981428	0.9846	6.526966	28.51714
282	10.37924	3.1939780	0.9937	6.529896	28.48465
283	10.37556	3.2048546	0.9998	6.525871	28.59485
284	10.37879	3.2152031	0.9999	6.521289	28.69447
285	10.36532	3.2215045	0.9909	6.520222	28.76735
286	10.40421	3.2182438	0.9758	6.517212	28.70445
