Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
165	9.89103	3.3126881	0.7940	6.535323	30.06108
166	9.89108	3.3060228	0.7972	6.538100	29.99404
167	9.85991	3.3087252	0.8092	6.540430	30.04713
168	9.83692	3.3146616	0.7971	6.540497	30.12607
169	9.83435	3.3159603	0.7972	6.540238	30.14129
170	9.82855	3.3139935	0.8093	6.541705	30.12633
171	9.81371	3.3175369	0.8184	6.541866	30.17443
172	9.80501	3.3218135	0.8094	6.541037	30.22482
173	9.80300	3.3219081	0.8063	6.541220	30.22746
174	9.79821	3.3166606	0.8124	6.543953	30.17858
175	9.78929	3.3187290	0.8094	6.544075	30.20690
176	9.78349	3.3242367	0.8125	6.542405	30.26732
177	9.78288	3.3254296	0.8093	6.541972	30.27987
178	9.78188	3.3240411	0.8125	6.542667	30.26670
179	9.78032	3.3247101	0.8125	6.542559	30.27476
180	9.78372	3.3279041	0.8094	6.540841	30.30413
181	9.81778	3.3286424	0.8034	6.536760	30.28295
182	9.86505	3.3271646	0.8064	6.532150	30.22840
183	9.88131	3.3262112	0.8187	6.530752	30.20519
184	9.88572	3.3290837	0.8247	6.529064	30.23040
185	9.90338	3.3302012	0.8248	6.526648	30.22685
186	9.92849	3.3300684	0.8217	6.523932	30.20450
187	9.95115	3.3300681	0.8187	6.521432	30.18556
188	9.97063	3.3286029	0.8217	6.519893	30.15458
189	9.98346	3.3287606	0.8308	6.518413	30.14546
190	9.99640	3.3309770	0.8248	6.516066	30.15691
191	10.03256	3.3316019	0.8128	6.511825	30.13304
192	10.07156	3.3317278	0.8066	6.507482	30.10184
193	10.08049	3.3282797	0.8066	6.507926	30.05991
194	10.06965	3.3244230	0.8250	6.510714	30.03030
195	10.03867	3.3282170	0.8462	6.512555	30.09402
196	10.02443	3.3281856	0.8431	6.514137	30.10556
197	10.04198	3.3252500	0.8220	6.513419	30.06155
198	10.16161	3.3251541	0.8099	6.500296	29.96147
199	10.27112	3.3203133	0.7977	6.490260	29.82302
200	10.31409	3.3140009	0.8221	6.488126	29.72503
201	10.26412	3.3178032	0.8342	6.492056	29.80378
202	10.20176	3.3201564	0.8372	6.497940	29.87848
203	10.17377	3.3205667	0.8100	6.500848	29.90565
204	10.23045	3.3197713	0.8009	6.494946	29.85105
205	10.30364	3.3164155	0.8100	6.488286	29.75759
206	10.33727	3.3151605	0.8192	6.485110	29.71761
207	10.34286	3.3172916	0.8222	6.483627	29.73419
208	10.35135	3.3204071	0.8314	6.481428	29.75818
209	10.35344	3.3202493	0.8283	6.481263	29.75490
210	10.35355	3.3207035	0.8193	6.481065	29.75932
211	10.38173	3.3206969	0.8193	6.477983	29.73621
212	10.39747	3.3190378	0.8223	6.476936	29.70690
213	10.39990	3.3181486	0.8314	6.477031	29.69610
214	10.39583	3.3200912	0.8346	6.476687	29.71868
215	10.39685	3.3219143	0.8286	6.475834	29.73593
216	10.39696	3.3223497	0.8195	6.475645	29.74016
217	10.39050	3.3227662	0.8104	6.476181	29.74957
218	10.38796	3.3223813	0.8195	6.476616	29.74783
219	10.38377	3.3214287	0.8225	6.477462	29.74180
220	10.37216	3.3225771	0.8347	6.478265	29.76268
221	10.37132	3.3237823	0.8319	6.477867	29.77534
222	10.37890	3.3239084	0.8226	6.476986	29.77039
223	10.38054	3.3241987	0.8196	6.476688	29.77192
224	10.38694	3.3241986	0.8167	6.475989	29.76669
225	10.39260	3.3241797	0.8229	6.475377	29.76187
226	10.39611	3.3244194	0.8199	6.474896	29.76138
227	10.39973	3.3249306	0.8229	6.474292	29.76348
228	10.40392	3.3255996	0.8320	6.473562	29.76668
229	10.40936	3.3262686	0.8321	6.472696	29.76887
230	10.41990	3.3256941	0.8230	6.471778	29.75456
231	10.43106	3.3257255	0.8200	6.470546	29.74576
232	10.43435	3.3259148	0.8110	6.470110	29.74495
233	10.43616	3.3252458	0.8232	6.470184	29.73684
234	10.43792	3.3255677	0.8260	6.469861	29.73859
235	10.44161	3.3263314	0.8384	6.469149	29.74314
236	10.45136	3.3268426	0.8385	6.467878	29.74024
237	10.46168	3.3265521	0.8444	6.466869	29.72893
238	10.46957	3.3256936	0.8415	6.466356	29.71400
239	10.47660	3.3255988	0.8325	6.465627	29.70733
240	10.48909	3.3261162	0.8173	6.464055	29.70228
241	10.50243	3.3244183	0.8112	6.463287	29.67463
242	10.50141	3.3223801	0.8386	6.464223	29.65529
243	10.47961	3.3232385	0.8387	6.466255	29.68153
244	10.46083	3.3230304	0.8447	6.468389	29.69477
245	10.44535	3.3217750	0.8266	6.470589	29.69496
246	10.48455	3.3218061	0.8085	6.466295	29.66335
247	10.54447	3.3195787	0.8056	6.460657	29.59264
248	10.56244	3.3163371	0.8237	6.460005	29.54608
249	10.51004	3.3165898	0.8480	6.465623	29.59104
250	10.41735	3.3189493	0.8510	6.474797	29.68979
251	10.38037	3.3202491	0.8269	6.478314	29.73288
252	10.43770	3.3181797	0.8087	6.472884	29.66560
253	10.49062	3.3145915	0.7996	6.468552	29.58707
254	10.48920	3.3128771	0.8149	6.469401	29.57126
255	10.41180	3.3156010	0.8300	6.476765	29.66115
256	10.35468	3.3171653	0.8393	6.482384	29.72327
257	10.33755	3.3179916	0.8302	6.483924	29.74548
258	10.38869	3.3180226	0.8272	6.478309	29.70400
259	10.44847	3.3155124	0.8241	6.472788	29.63042
260	10.48097	3.3138163	0.8242	6.469921	29.58722
261	10.49079	3.3132237	0.8273	6.469087	29.57339
262	10.48205	3.3150014	0.8394	6.469323	29.59806
263	10.47524	3.3164326	0.8455	6.469488	29.61775
264	10.46299	3.3167480	0.8366	6.470700	29.63083
265	10.45709	3.3165904	0.8274	6.471408	29.63408
266	10.46231	3.3147809	0.8124	6.471571	29.61193
267	10.46418	3.3135391	0.8124	6.471870	29.59813
268	10.46248	3.3141443	0.8307	6.471811	29.60549
269	10.45578	3.3160482	0.8428	6.471771	29.62977
270	10.45380	3.3164328	0.8459	6.471832	29.63519
271	10.46055	3.3165652	0.8369	6.471041	29.63101
272	10.49408	3.3154804	0.8188	6.467814	29.59303
273	10.51964	3.3131604	0.8067	6.465960	29.54939
274	10.52441	3.3115407	0.8250	6.466093	29.52951
275	10.50226	3.3127446	0.8492	6.468028	29.55935
276	10.46100	3.3142704	0.8524	6.471921	29.60793
277	10.44370	3.3151279	0.8402	6.473465	29.63048
278	10.47700	3.3143963	0.8130	6.470120	29.59619
279	10.52032	3.3111941	0.8070	6.466680	29.52941
280	10.51652	3.3092914	0.8313	6.467866	29.51369
281	10.44002	3.3111005	0.8405	6.475503	29.59361
282	10.36996	3.3130044	0.8345	6.482405	29.66951
283	10.34303	3.3139880	0.8253	6.484956	29.70125
284	10.39888	3.3123361	0.8224	6.479506	29.63931
285	10.44960	3.3100797	0.8285	6.474868	29.57572
286	10.46429	3.3095125	0.8467	6.473490	29.55818
287	10.45675	3.3106845	0.8498	6.473841	29.57590
288	10.45351	3.3121905	0.8560	6.473584	29.59343
289	10.44325	3.3127452	0.8318	6.474482	29.60727
290	10.45646	3.3115729	0.8137	6.473511	29.58494
291	10.47689	3.3089705	0.8106	6.472330	29.54262
292	10.48341	3.3076729	0.8258	6.472142	29.52450
293	10.45748	3.3096071	0.8380	6.474197	29.56465
294	10.42058	3.3106848	0.8381	6.477801	29.60529
295	10.40647	3.3113214	0.8382	6.479088	29.62307
296	10.44081	3.3100167	0.8261	6.475856	29.58224
297	10.47076	3.3081832	0.8292	6.473320	29.53980
298	10.47717	3.3076099	0.8322	6.472851	29.52893
299	10.45550	3.3079881	0.8323	6.475070	29.55024
300	10.43911	3.3092986	0.8415	6.476334	29.57651
301	10.43832	3.3099853	0.8384	6.476142	29.58395
302	10.43787	3.3101176	0.8295	6.476138	29.58563
303	10.44093	3.3102436	0.8265	6.475751	29.58439
304	10.44835	3.3098277	0.8235	6.475107	29.57425
305	10.45312	3.3088133	0.8206	6.474996	29.56034
306	10.45159	3.3087503	0.8358	6.475190	29.56096
307	10.44739	3.3095442	0.8298	6.475327	29.57222
308	10.44943	3.3099536	0.8269	6.474938	29.57462
309	10.45034	3.3099221	0.8481	6.474851	29.57356
310	10.44807	3.3101805	0.8481	6.474995	29.57796
311	10.44745	3.3101679	0.8360	6.475068	29.57834
312	10.45091	3.3101174	0.8210	6.474710	29.57504
313	10.45748	3.3094495	0.8211	6.474260	29.56309
314	10.45851	3.3080826	0.8331	6.474703	29.54874
315	10.45068	3.3079252	0.8513	6.475624	29.55352
316	10.43787	3.3086560	0.8575	6.476731	29.57115
317	10.43061	3.3091789	0.8455	6.477314	29.58223
318	10.44745	3.3089079	0.8122	6.475579	29.56588
319	10.48239	3.3062495	0.8092	6.472830	29.51126
320	10.49193	3.3045051	0.8305	6.472492	29.48629
321	10.45788	3.3051414	0.8488	6.475964	29.52014
322	10.39668	3.3072644	0.8547	6.481812	29.59084
323	10.35994	3.3091167	0.8549	6.485087	29.63910
324	10.38954	3.3091353	0.8489	6.481833	29.61518
325	10.43702	3.3057084	0.8247	6.478020	29.54268
326	10.45680	3.3037814	0.8248	6.476633	29.50757
327	10.42987	3.3031459	0.8372	6.479844	29.52310
328	10.38060	3.3046637	0.8432	6.484634	29.57814
329	10.34326	3.3059865	0.8372	6.488195	29.62164
330	10.32890	3.3062511	0.8281	6.489664	29.63597
331	10.33274	3.3051428	0.8312	6.489695	29.62184
332	10.34716	3.3044752	0.8373	6.488383	29.60347
333	10.35564	3.3046640	0.8313	6.487374	29.59844
334	10.36124	3.3051740	0.8344	6.486551	29.59894
335	10.36826	3.3054887	0.8376	6.485652	29.59635
336	10.37550	3.3056524	0.8406	6.484791	29.59208
337	10.38111	3.3055201	0.8528	6.484230	29.58621
338	10.38399	3.3055830	0.8467	6.483887	29.58449
339	10.38552	3.3058979	0.8468	6.483591	29.58636
340	10.38756	3.3059293	0.8318	6.483355	29.58502
341	10.38739	3.3052996	0.8136	6.483629	29.57893
342	10.38943	3.3037318	0.8137	6.484043	29.56173
343	10.38631	3.3022273	0.8380	6.484998	29.54934
344	10.35830	3.3033985	0.8623	6.487598	29.58371
345	10.33144	3.3047272	0.8594	6.490007	29.61876
346	10.33014	3.3052373	0.8232	6.489942	29.62490
347	10.36752	3.3027374	0.8170	6.486854	29.56967
348	10.39736	3.3004837	0.8352	6.484495	29.52311
349	10.38462	3.2998294	0.8445	6.486161	29.52696
350	10.30313	3.3018505	0.8627	6.494296	29.61326
351	10.26564	3.3039409	0.8627	6.497566	29.66462
352	10.28512	3.3050174	0.8417	6.494982	29.65943
353	10.35214	3.3016926	0.8175	6.488970	29.57182
354	10.39452	3.2987847	0.8144	6.485497	29.50858
355	10.39583	3.2983254	0.8327	6.485541	29.50297
356	10.34682	3.3009689	0.8357	6.489850	29.56896
357	10.29974	3.3019764	0.8329	6.494617	29.61728
358	10.27484	3.3021970	0.8360	6.497267	29.63978
359	10.29076	3.3011583	0.8390	6.495940	29.61647
360	10.30867	3.3006483	0.8451	6.494178	29.59682
361	10.31963	3.3014097	0.8452	6.492661	29.59545
362	10.32952	3.3021964	0.8332	6.491251	29.59521
363	10.33840	3.3018186	0.8272	6.490430	29.58424
364	10.34439	3.3000815	0.8242	6.490479	29.56214
365	10.34507	3.2989111	0.8393	6.490882	29.54997
366	10.33342	3.2991943	0.8547	6.492048	29.56224
367	10.32053	3.3004594	0.8516	6.492949	29.58528
368	10.31669	3.3012965	0.8396	6.493030	29.59672
369	10.33404	3.3002075	0.8215	6.491566	29.57180
370	10.35615	3.2975519	0.8185	6.490217	29.52749
371	10.35921	3.2955955	0.8369	6.490679	29.50561
372	10.33336	3.2973949	0.8610	6.492789	29.54443
373	10.29777	3.2998618	0.8642	6.495699	29.59788
374	10.28455	3.3013472	0.8522	6.496546	29.62341
375	10.32777	3.2995279	0.8250	6.492533	29.57016
376	10.36781	3.2957212	0.8160	6.489681	29.49989
377	10.38218	3.2938595	0.8342	6.488859	29.46978
378	10.34693	3.2949038	0.8584	6.492312	29.50870
379	10.28303	3.2976785	0.8646	6.498216	29.58819
380	10.24996	3.2990379	0.8405	6.501302	29.62867
381	10.27885	3.2979994	0.8102	6.498544	29.59480
382	10.32206	3.2942815	0.8074	6.495304	29.52273
383	10.34043	3.2924766	0.8287	6.494018	29.48991
384	10.29545	3.2939862	0.8650	6.498357	29.54140
385	10.21742	3.2966412	0.8741	6.505874	29.63137
386	10.18379	3.2974594	0.8561	6.509250	29.66701
387	10.24268	3.2956911	0.8168	6.503477	29.60133
388	10.29969	3.2926342	0.8047	6.498442	29.52456
389	10.32200	3.2909930	0.8259	6.496654	29.49014
390	10.27834	3.2922132	0.8563	6.500969	29.53770
391	10.22086	3.2943392	0.8592	6.506440	29.60565
392	10.18283	3.2952829	0.8382	6.510251	29.64611
393	10.20604	3.2950311	0.8323	6.507792	29.62465
394	10.24217	3.2923833	0.8263	6.504890	29.56884
395	10.26102	3.2905537	0.8476	6.503560	29.53530
396	10.25791	3.2906794	0.8567	6.503851	29.53907
397	10.24420	3.2929303	0.8507	6.504441	29.57261
398	10.24268	3.2937981	0.8175	6.504253	29.58250
399	10.26169	3.2913394	0.8115	6.503163	29.54258
400	10.28167	3.2891706	0.8297	6.501847	29.50478
401	10.27230	3.2889193	0.8661	6.502984	29.50988
402	10.21562	3.2916228	0.8694	6.508135	29.58289
403	10.17754	3.2933900	0.8450	6.511615	29.63157
404	10.19596	3.2933270	0.8210	6.509606	29.61592
405	10.24381	3.2906858	0.8059	6.505405	29.55063
406	10.27484	3.2891707	0.8058	6.502600	29.51034
407	10.27473	3.2882531	0.8303	6.502989	29.50130
408	10.24922	3.2894538	0.8545	6.505313	29.53396
409	10.23349	3.2911197	0.8667	6.506367	29.56332
410	10.22340	3.2922892	0.8669	6.507002	29.58318
411	10.24313	3.2919746	0.8366	6.504951	29.56399
412	10.27078	3.2896107	0.8186	6.502869	29.51801
413	10.28325	3.2876937	0.8155	6.502276	29.48883
414	10.27913	3.2869648	0.8278	6.503030	29.48493
415	10.21816	3.2871540	0.8458	6.509689	29.53636
416	10.14799	3.2892035	0.8704	6.516608	29.61397
417	10.12617	3.2908380	0.8794	6.518349	29.64811
418	10.14254	3.2917557	0.8674	6.516159	29.64388
419	10.20069	3.2912458	0.8313	6.509939	29.59133
420	10.24781	3.2882220	0.8069	6.505973	29.52287
421	10.26830	3.2856141	0.8010	6.504780	29.48032
422	10.23304	3.2828004	0.8403	6.509831	29.48096
423	10.13652	3.2862124	0.8769	6.519112	29.59352
424	10.06903	3.2895186	0.8799	6.525225	29.68174
425	10.05214	3.2903987	0.8709	6.526734	29.70440
426	10.11358	3.2888896	0.8407	6.520548	29.63899
427	10.17146	3.2844844	0.8164	6.515953	29.54782
428	10.20080	3.2822230	0.8075	6.513635	29.50143
429	10.18993	3.2815323	0.8228	6.515123	29.50339
430	10.12364	3.2834171	0.8440	6.521692	29.57616
431	10.07145	3.2862948	0.8713	6.526292	29.64755
432	10.05287	3.2880670	0.8835	6.527619	29.68048
433	10.08397	3.2883808	0.8715	6.524040	29.65813
434	10.13916	3.2879089	0.8260	6.518119	29.60830
435	10.18255	3.2846413	0.7899	6.514660	29.54036
436	10.20041	3.2813124	0.7839	6.514053	29.49269
437	10.16229	3.2736305	0.8445	6.521441	29.44716
438	10.04311	3.2693417	0.8992	6.536466	29.50133
439	9.94538	3.2808443	0.9173	6.542569	29.69641
440	9.89986	3.2855804	0.8751	6.545664	29.78142
441	9.93867	3.2844555	0.8207	6.541810	29.73817
442	10.01063	3.2762297	0.7782	6.537221	29.59675
443	10.05208	3.2736316	0.7905	6.533686	29.53691
444	10.02202	3.2697495	0.8329	6.538645	29.52263
445	9.92782	3.2742290	0.8784	6.547284	29.64454
446	9.86304	3.2810021	0.8846	6.551682	29.76581
447	9.84060	3.2823524	0.8635	6.553621	29.79791
448	9.90042	3.2781452	0.8393	6.548706	29.70635
449	9.95602	3.2743228	0.8333	6.544099	29.62237
450	9.97836	3.2722837	0.8334	6.542457	29.58365
451	9.97573	3.2724343	0.8213	6.542688	29.58732
452	9.95204	3.2727544	0.8274	6.545196	29.60992
453	9.91210	3.2734763	0.8517	6.549352	29.64990
454	9.87304	3.2761057	0.8851	6.552615	29.70839
455	9.86863	3.2793069	0.8791	6.551768	29.74418
456	9.89103	3.2806878	0.8491	6.548691	29.73960
457	9.94326	3.2784586	0.8128	6.543798	29.67429
458	9.98850	3.2747554	0.8007	6.540299	29.60011
459	10.00542	3.2720325	0.8280	6.539546	29.55901
460	9.96005	3.2705340	0.8675	6.545228	29.58111
461	9.87857	3.2760115	0.8767	6.552036	29.70290
462	9.83095	3.2795898	0.8706	6.555856	29.77811
463	9.85601	3.2800855	0.8525	6.552850	29.76242
464	9.93391	3.2762306	0.8284	6.545769	29.65962
465	9.98390	3.2725345	0.8254	6.541735	29.58163
466	9.99791	3.2717190	0.8376	6.540513	29.56201
467	9.97758	3.2734756	0.8591	6.542049	29.59622
468	9.94902	3.2763873	0.8710	6.544020	29.64878
469	9.93257	3.2786470	0.8681	6.544912	29.68493
470	9.94695	3.2789607	0.8440	6.543178	29.67627
471	9.98827	3.2755083	0.8138	6.540011	29.60782
472	10.01310	3.2720951	0.8169	6.538664	29.55337
473	9.99780	3.2695302	0.8533	6.541435	29.54020
474	9.91165	3.2707728	0.8867	6.550531	29.62315
475	9.84635	3.2759491	0.8837	6.555661	29.72880
476	9.81176	3.2778009	0.8506	6.558750	29.77597
477	9.85556	3.2760431	0.8142	6.554592	29.72219
478	9.91389	3.2705972	0.8173	6.550353	29.61958
479	9.93347	3.2678443	0.8478	6.549316	29.57593
480	9.88818	3.2687539	0.8751	6.553997	29.62216
481	9.83162	3.2736026	0.8751	6.558291	29.71736
482	9.80094	3.2756358	0.8448	6.560869	29.76313
483	9.81114	3.2736656	0.8269	6.560554	29.73489
484	9.83703	3.2703785	0.8208	6.559036	29.68053
485	9.84875	3.2657515	0.8694	6.559664	29.62439
486	9.81605	3.2576765	0.9632	6.566716	29.57006
487	9.74367	3.2514615	1.0752	6.577465	29.56689
488	9.67281	3.2492851	1.2239	6.586369	29.60314
489	9.62000	3.2472341	1.3936	6.593200	29.62586
490	9.58035	3.2456524	1.6087	6.598357	29.64249
491	9.55225	3.2452213	1.8297	6.601722	29.66124
