Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
35	10.78856	0.0019466	-0.2069	7.745720	0.01542
36	10.78811	0.0019404	-0.2070	7.745805	0.01538
37	10.78753	0.0019466	-0.1979	7.745906	0.01542
38	10.78593	0.0019497	-0.2039	7.746194	0.01543
39	10.78553	0.0019497	-0.2038	7.746266	0.01543
40	10.78622	0.0019466	-0.2008	7.746143	0.01542
41	10.78553	0.0019497	-0.2069	7.746266	0.01543
42	10.78387	0.0019466	-0.2040	7.746566	0.01542
43	10.78204	0.0019589	-0.2070	7.746893	0.01549
44	10.78095	0.0019589	-0.2038	7.747089	0.01549
45	10.78124	0.0019713	-0.2040	7.747034	0.01556
46	10.78158	0.0019682	-0.2009	7.746973	0.01554
47	10.78233	0.0019713	-0.2038	7.746838	0.01556
48	10.78284	0.0019867	-0.2008	7.746741	0.01565
49	10.78313	0.0019960	-0.2069	7.746686	0.01570
50	10.78330	0.0019805	-0.1979	7.746660	0.01561
51	10.78450	0.0019867	-0.1977	7.746441	0.01565
52	10.78462	0.0019867	-0.2008	7.746421	0.01565
53	10.78490	0.0019960	-0.2038	7.746366	0.01570
54	10.78490	0.0019867	-0.2069	7.746369	0.01565
55	10.78542	0.0019960	-0.2038	7.746274	0.01570
56	10.78542	0.0020114	-0.2009	7.746269	0.01579
57	10.78559	0.0020824	-0.2009	7.746218	0.01621
58	10.78650	0.0021380	-0.2069	7.746037	0.01654
59	10.78656	0.0021812	-0.2038	7.746014	0.01679
60	10.78633	0.0022646	-0.2068	7.746031	0.01728
61	10.78679	0.0023078	-0.1979	7.745936	0.01754
62	10.78736	0.0023664	-0.2009	7.745816	0.01789
63	10.78765	0.0024220	-0.1977	7.745748	0.01822
64	10.78811	0.0024591	-0.2038	7.745655	0.01844
65	10.78805	0.0025116	-0.1977	7.745650	0.01875
66	10.78822	0.0025548	-0.2038	7.745607	0.01901
67	10.78873	0.0025887	-0.2037	7.745504	0.01921
68	10.78936	0.0026258	-0.2010	7.745380	0.01943
69	10.79016	0.0026351	-0.2010	7.745232	0.01949
70	10.78976	0.0026289	-0.1946	7.745306	0.01945
71	10.78994	0.0026196	-0.1978	7.745278	0.01939
72	10.79074	0.0026042	-0.2008	7.745138	0.01930
73	10.79251	0.0025918	-0.2098	7.744822	0.01923
74	10.79394	0.0025733	-0.1977	7.744570	0.01912
75	10.79491	0.0025486	-0.2009	7.744402	0.01897
76	10.79543	0.0025301	-0.1977	7.744314	0.01886
77	10.79680	0.0024930	-0.2010	7.744077	0.01864
78	10.79823	0.0024745	-0.2006	7.743825	0.01853
79	10.79875	0.0024498	-0.2038	7.743739	0.01838
80	10.79938	0.0024313	-0.2067	7.743631	0.01827
81	10.79898	0.0024128	-0.2007	7.743709	0.01816
82	10.79909	0.0023911	-0.1978	7.743694	0.01803
83	10.79955	0.0023788	-0.2036	7.743615	0.01796
84	10.79984	0.0023603	-0.2006	7.743569	0.01785
85	10.80098	0.0023356	-0.2038	7.743370	0.01770
86	10.80127	0.0023232	-0.2038	7.743322	0.01763
87	10.80201	0.0023201	-0.2007	7.743189	0.01761
88	10.80218	0.0022985	-0.2038	7.743164	0.01749
89	10.80253	0.0022893	-0.2067	7.743105	0.01743
90	10.80264	0.0022738	-0.2005	7.743089	0.01734
91	10.80281	0.0022615	-0.1977	7.743061	0.01727
92	10.80275	0.0022553	-0.2098	7.743074	0.01723
93	10.80218	0.0022429	-0.2036	7.743180	0.01716
94	10.80195	0.0022337	-0.2069	7.743224	0.01710
95	10.80241	0.0022244	-0.2007	7.743144	0.01705
96	10.80321	0.0022275	-0.2005	7.742999	0.01707
97	10.80361	0.0022182	-0.2006	7.742930	0.01701
98	10.80407	0.0022090	-0.1976	7.742850	0.01696
99	10.80304	0.0022090	-0.2005	7.743035	0.01696
100	10.80127	0.0022090	-0.2007	7.743355	0.01696
101	10.80104	0.0021997	-0.1975	7.743399	0.01690
102	10.80087	0.0021936	-0.2005	7.743432	0.01687
103	10.80081	0.0021905	-0.2005	7.743443	0.01685
104	10.80047	0.0021843	-0.1977	7.743507	0.01681
105	10.79915	0.0021812	-0.2037	7.743745	0.01679
106	10.79852	0.0021719	-0.2036	7.743861	0.01674
107	10.79755	0.0021689	-0.2005	7.744037	0.01672
108	10.77266	0.1726547	-0.1734	7.689568	1.22612
109	10.04327	1.0696990	-0.0976	7.458194	8.72347
110	9.00758	2.6530134	-0.0099	6.924536	24.11573
111	8.28442	2.7915074	0.0810	6.954708	26.03028
112	7.80354	2.8158876	0.1690	7.004955	26.64363
113	7.48350	2.8297792	0.2659	7.039606	27.03570
114	7.28546	2.8366962	0.3597	7.061916	27.26374
115	7.16822	2.8424766	0.4506	7.074329	27.41771
116	7.09675	2.8425903	0.5234	7.083568	27.47569
117	7.05271	2.8212014	0.5961	7.099802	27.28275
118	7.03643	2.8139923	0.6142	7.105476	27.21879
119	7.02317	2.8465713	0.6356	7.091200	27.57682
120	7.00706	2.8550327	0.6629	7.089139	27.68011
121	6.98732	2.8667428	0.7022	7.085945	27.82120
122	6.97958	2.8421096	0.7142	7.099083	27.56401
123	6.99573	2.8459229	0.7141	7.095097	27.59183
124	7.00841	2.8561946	0.7262	7.088393	27.69141
125	7.02317	2.8733027	0.7264	7.078069	27.86238
126	7.02291	2.8806217	0.7294	7.074509	27.94085
127	7.01033	2.8816500	0.7264	7.075631	27.96205
128	7.00025	2.8807355	0.7294	7.077385	27.96045
129	6.99007	2.8810823	0.7233	7.078533	27.97243
130	6.98259	2.8819611	0.7295	7.079069	27.98791
131	6.97854	2.8830254	0.7295	7.079070	28.00260
132	6.97361	2.8840899	0.7233	7.079184	28.01801
133	6.96805	2.8831690	0.7263	7.080357	28.01267
134	6.96250	2.8835458	0.7264	7.080890	28.02123
135	6.95798	2.8844608	0.7325	7.081025	28.03470
136	6.95320	2.8852622	0.7234	7.081248	28.04719
137	6.94983	2.8856092	0.7324	7.081514	28.05365
138	6.94713	2.8864407	0.7385	7.081453	28.06476
139	6.94464	2.8872603	0.7355	7.081371	28.07558
140	6.94293	2.8878167	0.7415	7.081319	28.08294
141	6.94267	2.8815968	0.7417	7.084420	28.01647
142	6.94355	2.8816506	0.7417	7.084279	28.01632
143	6.94319	2.8859801	0.7355	7.082191	28.06304
144	6.94194	2.8852923	0.7356	7.082691	28.05668
145	6.93992	2.8856691	0.7356	7.082767	28.06237
146	6.93779	2.8867279	0.7326	7.082521	28.07546
147	6.93753	2.8881937	0.7355	7.081831	28.09139
148	6.93810	2.8889177	0.7355	7.081400	28.09869
149	6.93940	2.8888818	0.7295	7.081250	28.09725
150	6.93935	2.8890852	0.7356	7.081156	28.09947
151	6.93790	2.8888519	0.7355	7.081459	28.09815
152	6.93619	2.8889117	0.7416	7.081652	28.10019
153	6.93447	2.8893426	0.7506	7.081661	28.10621
154	6.93344	2.8908089	0.7505	7.081072	28.12278
155	6.93375	2.8923891	0.7507	7.080252	28.13948
156	6.93458	2.8921078	0.7567	7.080283	28.13578
157	6.93375	2.8905216	0.7569	7.081173	28.11945
158	6.93183	2.8895700	0.7477	7.081891	28.11081
159	6.92980	2.8895401	0.7445	7.082168	28.11214
160	6.92856	2.8904318	0.7355	7.081888	28.12273
161	6.92737	2.8912698	0.7417	7.081629	28.13269
162	6.92643	2.8918983	0.7354	7.081440	28.14020
163	6.92586	2.8910424	0.7355	7.081936	28.13149
164	6.92451	2.8900010	0.7326	7.082625	28.12141
165	6.92343	2.8899710	0.7446	7.082781	28.12198
166	6.92353	2.8908089	0.7476	7.082354	28.13088
167	6.92534	2.8924730	0.7477	7.081297	28.14726
168	6.92882	2.8941734	0.7567	7.080009	28.16266
169	6.93131	2.8938859	0.7597	7.079829	28.15753
170	6.93157	2.8924730	0.7567	7.080492	28.14216
171	6.93100	2.8915331	0.7538	7.081030	28.13255
172	6.93069	2.8918983	0.7567	7.080890	28.13672
173	6.93136	2.8927603	0.7507	7.080377	28.14542
174	6.93219	2.8929340	0.7538	7.080184	28.14660
175	6.93240	2.8929339	0.7507	7.080157	28.14643
176	6.93276	2.8933351	0.7445	7.079912	28.15044
177	6.93401	2.8942871	0.7416	7.079282	28.15964
178	6.93613	2.8955686	0.7445	7.078375	28.17165
179	6.93971	2.8970780	0.7417	7.077168	28.18491
180	6.94459	2.8988692	0.7417	7.075654	28.20013
181	6.95108	2.9007147	0.7417	7.073907	28.21462
182	6.95865	2.9027046	0.7508	7.071949	28.22975
183	6.96790	2.9046110	0.7540	7.069819	28.24261
184	6.97870	2.9063919	0.7506	7.067551	28.25285
185	6.99007	2.9081372	0.7477	7.065227	28.26223
186	6.99973	2.9094989	0.7538	7.063314	28.26890
187	7.00659	2.9108009	0.7478	7.061792	28.27722
188	7.01262	2.9121091	0.7510	7.060375	28.28629
189	7.01844	2.9134955	0.7418	7.058946	28.29637
190	7.02473	2.9148462	0.7388	7.057474	28.30567
191	7.03087	2.9160770	0.7388	7.056083	28.31382
192	7.03680	2.9172720	0.7388	7.054736	28.32175
193	7.04246	2.9183170	0.7417	7.053496	28.32828
194	7.04798	2.9192721	0.7448	7.052321	28.33397
195	7.05318	2.9204856	0.7478	7.051059	28.34269
196	7.05870	2.9215971	0.7447	7.049808	28.35005
197	7.06520	2.9223001	0.7509	7.048630	28.35223
198	7.07212	2.9231715	0.7570	7.047317	28.35586
199	7.07915	2.9241571	0.7571	7.045935	28.36063
200	7.08571	2.9251129	0.7572	7.044628	28.36546
201	7.09222	2.9260266	0.7510	7.043348	28.36989
202	7.09836	2.9267240	0.7419	7.042221	28.37230
203	7.10399	2.9271870	0.7481	7.041275	28.37262
204	7.10894	2.9280710	0.7420	7.040211	28.37801
205	7.11420	2.9288828	0.7450	7.039142	28.38236
206	7.12035	2.9295203	0.7390	7.038045	28.38412
207	7.12697	2.9301338	0.7452	7.036900	28.38523
208	7.13322	2.9305429	0.7542	7.035902	28.38446
209	7.13880	2.9311625	0.7512	7.034888	28.38649
210	7.14417	2.9318844	0.7511	7.033850	28.38979
211	7.15043	2.9324680	0.7451	7.032767	28.39088
212	7.15690	2.9329373	0.7451	7.031714	28.39058
213	7.16295	2.9334608	0.7513	7.030687	28.39120
214	7.16874	2.9340445	0.7452	7.029665	28.39267
215	7.17448	2.9346042	0.7542	7.028661	28.39393
216	7.18016	2.9352181	0.7484	7.027637	28.39581
217	7.18627	2.9357598	0.7545	7.026596	28.39657
218	7.19238	2.9361812	0.7514	7.025613	28.39605
219	7.19822	2.9364159	0.7452	7.024754	28.39375
220	7.20392	2.9365904	0.7483	7.023945	28.39094
221	7.20909	2.9367529	0.7453	7.023208	28.38843
222	7.21363	2.9372045	0.7484	7.022410	28.38951
223	7.21833	2.9377885	0.7515	7.021529	28.39187
224	7.22366	2.9384327	0.7454	7.020538	28.39437
225	7.22956	2.9389445	0.7515	7.019539	28.39498
226	7.23552	2.9391372	0.7545	7.018688	28.39214
227	7.24111	2.9391914	0.7516	7.017951	28.38813
228	7.24644	2.9395767	0.7517	7.017086	28.38786
229	7.25183	2.9402453	0.7455	7.016078	28.39056
230	7.25727	2.9405102	0.7486	7.015259	28.38892
231	7.26255	2.9405102	0.7487	7.014588	28.38459
232	7.26772	2.9406306	0.7395	7.013872	28.38163
233	7.27274	2.9407751	0.7457	7.013165	28.37905
234	7.27756	2.9408654	0.7458	7.012510	28.37606
235	7.28232	2.9409196	0.7457	7.011879	28.37274
236	7.28661	2.9413593	0.7428	7.011122	28.37390
237	7.29111	2.9421605	0.7458	7.010163	28.37874
238	7.29639	2.9427991	0.7490	7.009184	28.38120
239	7.30137	2.9428292	0.7581	7.008539	28.37744
240	7.30592	2.9425339	0.7549	7.008104	28.37057
241	7.31042	2.9424435	0.7521	7.007577	28.36592
242	7.31498	2.9428532	0.7582	7.006801	28.36655
243	7.31985	2.9434978	0.7611	7.005873	28.36941
244	7.32466	2.9437449	0.7581	7.005143	28.36809
245	7.32901	2.9436484	0.7490	7.004638	28.36351
246	7.33336	2.9434977	0.7462	7.004160	28.35835
247	7.33797	2.9434736	0.7432	7.003587	28.35432
248	7.34253	2.9435820	0.7462	7.002957	28.35174
249	7.34693	2.9437326	0.7431	7.002327	28.34974
250	7.35144	2.9439133	0.7371	7.001669	28.34798
251	7.35573	2.9442025	0.7462	7.000985	28.34753
252	7.36045	2.9446364	0.7525	7.000179	28.34828
253	7.36522	2.9449678	0.7555	6.999416	28.34790
254	7.36989	2.9451124	0.7555	6.998756	28.34562
255	7.37424	2.9451727	0.7585	6.998176	28.34270
256	7.37854	2.9452751	0.7554	6.997582	28.34027
257	7.38273	2.9455824	0.7586	6.996904	28.34010
258	7.38688	2.9458777	0.7556	6.996237	28.33985
259	7.39055	2.9459681	0.7525	6.995729	28.33781
260	7.39385	2.9458475	0.7465	6.995369	28.33383
261	7.39721	2.9454376	0.7497	6.995141	28.32674
262	7.40099	2.9448771	0.7406	6.994933	28.31771
263	7.40482	2.9444974	0.7406	6.994631	28.31055
264	7.40813	2.9446721	0.7406	6.994129	28.30971
265	7.41154	2.9451723	0.7497	6.993457	28.31223
266	7.41537	2.9456424	0.7437	6.992747	28.31409
267	7.41936	2.9457207	0.7500	6.992205	28.31166
268	7.42319	2.9456725	0.7530	6.991744	28.30802
269	7.42687	2.9458171	0.7470	6.991210	28.30656
270	7.43070	2.9460823	0.7621	6.990599	28.30623
271	7.43411	2.9461726	0.7620	6.990124	28.30441
272	7.43737	2.9461123	0.7622	6.989741	28.30111
273	7.44041	2.9458772	0.7592	6.989469	28.29614
274	7.44383	2.9454673	0.7561	6.989234	28.28901
275	7.44714	2.9453166	0.7503	6.988888	28.28472
276	7.45060	2.9457023	0.7534	6.988266	28.28598
277	7.45402	2.9462267	0.7444	6.987583	28.28876
278	7.45717	2.9460820	0.7504	6.987254	28.28465
279	7.45985	2.9454973	0.7473	6.987196	28.27628
280	7.46285	2.9449669	0.7414	6.987071	28.26822
281	7.46568	2.9448463	0.7413	6.986771	28.26464
282	7.46879	2.9451055	0.7415	6.986255	28.26485
283	7.47189	2.9452019	0.7475	6.985817	28.26335
284	7.47515	2.9449969	0.7476	6.985504	28.25853
285	7.47819	2.9448824	0.7507	6.985174	28.25483
286	7.48130	2.9453163	0.7630	6.984575	28.25690
287	7.48414	2.9459069	0.7659	6.983934	28.26084
288	7.48676	2.9460516	0.7631	6.983533	28.26023
289	7.48829	2.9455513	0.7630	6.983580	28.25369
290	7.48960	2.9448762	0.7661	6.983737	28.24548
291	7.49165	2.9444664	0.7569	6.983674	28.23948
292	7.49455	2.9442615	0.7570	6.983407	28.23496
293	7.49754	2.9443579	0.7510	6.982982	28.23354
294	7.50044	2.9444663	0.7480	6.982565	28.23234
295	7.50354	2.9443819	0.7482	6.982214	28.22893
296	7.50649	2.9442192	0.7480	6.981920	28.22481
297	7.50928	2.9442613	0.7483	6.981548	28.22299
298	7.51196	2.9444662	0.7513	6.981111	28.22298
299	7.51480	2.9445265	0.7514	6.980724	28.22131
300	7.51727	2.9444119	0.7513	6.980467	28.21809
301	7.51985	2.9442914	0.7574	6.980199	28.21472
302	7.52217	2.9442612	0.7605	6.979922	28.21252
303	7.52448	2.9444058	0.7575	6.979561	28.21217
304	7.52675	2.9446047	0.7546	6.979180	28.21243
305	7.52853	2.9444962	0.7545	6.979006	28.20983
306	7.53011	2.9439960	0.7487	6.979046	28.20327
307	7.53159	2.9432668	0.7487	6.979208	28.19436
308	7.53364	2.9424655	0.7457	6.979331	28.18423
309	7.53527	2.9422064	0.7427	6.979248	28.18017
310	7.53680	2.9425317	0.7487	6.978901	28.18237
311	7.53875	2.9427365	0.7459	6.978557	28.18295
312	7.54117	2.9427425	0.7580	6.978249	28.18105
313	7.54375	2.9427967	0.7580	6.977898	28.17953
314	7.54628	2.9430558	0.7639	6.977456	28.18022
315	7.54870	2.9434113	0.7671	6.976981	28.18201
316	7.55033	2.9433812	0.7670	6.976790	28.18037
317	7.55112	2.9428509	0.7703	6.976943	28.17412
318	7.55202	2.9421219	0.7612	6.977177	28.16570
319	7.55391	2.9418026	0.7613	6.977090	28.16079
320	7.55602	2.9419170	0.7550	6.976770	28.16030
321	7.55828	2.9420013	0.7494	6.976444	28.15936
322	7.56023	2.9416820	0.7463	6.976350	28.15441
323	7.56224	2.9410494	0.7464	6.976399	28.14611
324	7.56403	2.9404772	0.7434	6.976446	28.13862
325	7.56529	2.9405073	0.7434	6.976272	28.13791
326	7.56640	2.9410675	0.7496	6.975866	28.14293
327	7.56808	2.9413807	0.7526	6.975504	28.14487
328	7.56987	2.9410373	0.7526	6.975442	28.13979
329	7.57130	2.9404229	0.7619	6.975555	28.13215
330	7.57288	2.9401579	0.7649	6.975482	28.12808
331	7.57462	2.9403024	0.7680	6.975194	28.12819
332	7.57641	2.9405674	0.7589	6.974842	28.12955
333	7.57815	2.9405975	0.7620	6.974609	28.12846
334	7.57936	2.9401879	0.7589	6.974651	28.12315
335	7.58073	2.9394712	0.7590	6.974819	28.11448
336	7.58210	2.9389833	0.7561	6.974878	28.10823
337	7.58347	2.9390737	0.7591	6.974662	28.10807
338	7.58495	2.9394531	0.7562	6.974296	28.11089
339	7.58648	2.9395253	0.7593	6.974069	28.11041
340	7.58785	2.9390435	0.7592	6.974125	28.10422
341	7.58916	2.9385196	0.7532	6.974208	28.09763
342	7.59043	2.9385738	0.7623	6.974023	28.09718
343	7.59169	2.9390254	0.7595	6.973649	28.10092
344	7.59312	2.9389290	0.7594	6.973515	28.09876
345	7.59422	2.9383389	0.7656	6.973656	28.09163
346	7.59528	2.9382545	0.7537	6.973563	28.08990
347	7.59644	2.9386640	0.7627	6.973222	28.09328
348	7.59739	2.9385737	0.7597	6.973146	28.09156
349	7.59839	2.9376704	0.7537	6.973449	28.08123
350	7.59934	2.9368516	0.7537	6.973718	28.07182
351	7.59992	2.9366107	0.7479	6.973759	28.06882
352	7.60050	2.9370864	0.7568	6.973460	28.07336
353	7.60124	2.9375500	0.7509	6.973147	28.07766
354	7.60234	2.9373452	0.7569	6.973105	28.07460
355	7.60329	2.9367492	0.7570	6.973268	28.06755
356	7.60414	2.9364421	0.7539	6.973308	28.06364
357	7.60530	2.9363819	0.7603	6.973190	28.06206
358	7.60640	2.9364421	0.7603	6.973022	28.06181
359	7.60741	2.9365866	0.7603	6.972827	28.06252
360	7.60841	2.9364421	0.7602	6.972769	28.06019
361	7.60931	2.9357678	0.7604	6.972977	28.05236
362	7.61020	2.9352381	0.7544	6.973115	28.04605
363	7.61083	2.9352561	0.7605	6.973027	28.04573
364	7.61147	2.9356474	0.7573	6.972761	28.04935
365	7.61236	2.9357979	0.7605	6.972577	28.05021
366	7.61305	2.9356233	0.7666	6.972573	28.04781
367	7.61384	2.9350876	0.7607	6.972728	28.04153
368	7.61447	2.9347445	0.7609	6.972811	28.03741
369	7.61505	2.9348588	0.7578	6.972684	28.03815
370	7.61590	2.9350334	0.7640	6.972494	28.03930
371	7.61653	2.9346722	0.7578	6.972586	28.03499
372	7.61706	2.9341004	0.7549	6.972791	28.02854
373	7.61759	2.9339259	0.7520	6.972807	28.02628
374	7.61832	2.9341907	0.7640	6.972589	28.02847
375	7.61890	2.9346481	0.7612	6.972298	28.03282
376	7.61917	2.9344495	0.7521	6.972359	28.03052
377	7.61959	2.9334865	0.7521	6.972763	28.02003
378	7.61991	2.9324936	0.7522	6.973195	28.00932
379	7.62022	2.9320724	0.7583	6.973355	28.00462
380	7.61991	2.9323492	0.7584	6.973263	28.00779
381	7.61991	2.9329931	0.7614	6.972958	28.01457
382	7.62043	2.9333722	0.7646	6.972711	28.01814
383	7.62096	2.9330412	0.7674	6.972802	28.01423
384	7.62102	2.9325839	0.7646	6.973012	28.00937
385	7.62154	2.9323191	0.7678	6.973071	28.00615
386	7.62191	2.9320844	0.7647	6.973136	28.00339
387	7.62265	2.9314707	0.7557	6.973334	27.99633
388	7.62334	2.9310736	0.7617	6.973436	27.99159
389	7.62392	2.9311518	0.7588	6.973326	27.99195
390	7.62423	2.9315609	0.7587	6.973092	27.99601
391	7.62492	2.9316752	0.7528	6.972951	27.99666
392	7.62539	2.9311037	0.7530	6.973162	27.99026
393	7.62576	2.9301893	0.7529	6.973550	27.98033
394	7.62587	2.9298404	0.7531	6.973702	27.97657
395	7.62571	2.9300689	0.7562	6.973614	27.97910
396	7.62576	2.9305803	0.7621	6.973364	27.98444
397	7.62624	2.9306284	0.7562	6.973281	27.98457
398	7.62655	2.9302434	0.7683	6.973424	27.98026
399	7.62692	2.9298403	0.7655	6.973569	27.97571
400	7.62719	2.9297200	0.7625	6.973593	27.97424
401	7.62766	2.9299125	0.7626	6.973442	27.97588
402	7.62798	2.9298644	0.7595	6.973424	27.97512
403	7.62803	2.9293110	0.7625	6.973681	27.96925
404	7.62835	2.9286735	0.7595	6.973943	27.96228
405	7.62856	2.9283667	0.7567	6.974062	27.95888
406	7.62851	2.9283186	0.7597	6.974092	27.95842
407	7.62856	2.9282043	0.7537	6.974139	27.95717
408	7.62851	2.9280901	0.7569	6.974200	27.95601
409	7.62861	2.9280059	0.7569	6.974227	27.95504
410	7.62877	2.9280299	0.7570	6.974195	27.95517
411	7.62888	2.9281141	0.7660	6.974142	27.95596
412	7.62898	2.9280901	0.7631	6.974140	27.95563
413	7.62914	2.9278555	0.7662	6.974232	27.95303
414	7.62925	2.9276751	0.7663	6.974304	27.95104
415	7.62925	2.9276811	0.7694	6.974301	27.95111
416	7.62940	2.9274466	0.7724	6.974392	27.94851
417	7.62935	2.9269535	0.7753	6.974633	27.94336
418	7.62925	2.9265988	0.7695	6.974815	27.93971
419	7.62919	2.9268333	0.7636	6.974710	27.94222
420	7.62919	2.9273323	0.7666	6.974473	27.94748
421	7.62909	2.9271820	0.7636	6.974558	27.94598
422	7.62893	2.9262500	0.7637	6.975020	27.93629
423	7.62867	2.9254143	0.7637	6.975450	27.92770
424	7.62877	2.9252881	0.7577	6.975497	27.92629
425	7.62845	2.9254384	0.7518	6.975465	27.92813
426	7.62835	2.9251438	0.7548	6.975618	27.92511
427	7.62819	2.9245847	0.7550	6.975904	27.91935
428	7.62793	2.9243864	0.7639	6.976031	27.91747
429	7.62735	2.9247350	0.7670	6.975939	27.92160
430	7.62719	2.9252640	0.7611	6.975708	27.92731
431	7.62714	2.9251739	0.7701	6.975758	27.92639
432	7.62724	2.9244765	0.7642	6.976075	27.91897
433	7.62719	2.9238935	0.7704	6.976359	27.91287
434	7.62719	2.9236891	0.7674	6.976456	27.91072
435	7.62703	2.9237192	0.7614	6.976461	27.91116
436	7.62698	2.9238334	0.7616	6.976414	27.91241
437	7.62698	2.9238394	0.7613	6.976411	27.91247
438	7.62698	2.9235148	0.7645	6.976565	27.90905
439	7.62692	2.9230220	0.7585	6.976806	27.90391
440	7.62687	2.9225832	0.7557	6.977021	27.89933
441	7.62650	2.9222948	0.7557	6.977204	27.89659
442	7.62608	2.9221746	0.7559	6.977315	27.89566
443	7.62566	2.9221746	0.7558	6.977368	27.89600
444	7.62534	2.9224390	0.7559	6.977282	27.89904
445	7.62502	2.9226974	0.7620	6.977200	27.90201
446	7.62492	2.9222948	0.7621	6.977404	27.89786
447	7.62487	2.9215076	0.7652	6.977785	27.88961
448	7.62455	2.9212432	0.7623	6.977950	27.88708
449	7.62423	2.9216518	0.7623	6.977796	27.89163
450	7.62392	2.9220003	0.7624	6.977671	27.89556
451	7.62381	2.9214956	0.7594	6.977924	27.89033
452	7.62349	2.9208406	0.7594	6.978275	27.88369
453	7.62323	2.9206364	0.7596	6.978405	27.88175
454	7.62302	2.9206063	0.7627	6.978446	27.88160
455	7.62281	2.9202579	0.7565	6.978638	27.87810
456	7.62244	2.9197652	0.7596	6.978919	27.87321
457	7.62181	2.9196150	0.7628	6.979070	27.87213
458	7.62107	2.9197652	0.7629	6.979093	27.87430
459	7.62033	2.9200536	0.7660	6.979049	27.87793
460	7.62033	2.9200536	0.7690	6.979049	27.87793
461	7.62017	2.9200356	0.7691	6.979078	27.87787
462	7.62001	2.9201137	0.7660	6.979061	27.87882
463	7.61975	2.9198494	0.7720	6.979220	27.87624
464	7.61964	2.9190924	0.7631	6.979592	27.86836
465	7.61938	2.9184557	0.7632	6.979928	27.86187
466	7.61885	2.9183055	0.7602	6.980066	27.86071
467	7.61832	2.9184257	0.7572	6.980076	27.86240
468	7.61774	2.9184858	0.7574	6.980121	27.86349
469	7.61753	2.9181914	0.7635	6.980287	27.86056
470	7.61727	2.9178431	0.7604	6.980486	27.85710
471	7.61679	2.9177530	0.7696	6.980589	27.85653
472	7.61637	2.9180173	0.7605	6.980517	27.85966
473	7.61595	2.9183116	0.7637	6.980430	27.86309
474	7.61569	2.9180173	0.7665	6.980603	27.86020
475	7.61548	2.9173506	0.7729	6.980947	27.85335
476	7.61516	2.9170083	0.7638	6.981150	27.85000
477	7.61484	2.9172065	0.7699	6.981096	27.85234
478	7.61463	2.9174647	0.7699	6.981000	27.85523
479	7.61405	2.9171765	0.7580	6.981210	27.85266
480	7.61374	2.9164498	0.7612	6.981595	27.84526
481	7.61347	2.9160235	0.7549	6.981831	27.84098
482	7.61284	2.9160475	0.7611	6.981900	27.84174
483	7.61199	2.9160175	0.7581	6.982021	27.84210
484	7.61131	2.9159274	0.7672	6.982151	27.84170
485	7.61052	2.9159875	0.7643	6.982222	27.84296
486	7.61025	2.9161556	0.7646	6.982176	27.84495
487	7.61004	2.9161016	0.7645	6.982228	27.84455
488	7.60973	2.9157533	0.7645	6.982434	27.84113
489	7.60957	2.9151469	0.7798	6.982742	27.83486
490	7.60008	2.9130879	0.8405	6.984924	27.82074
