Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
109	7.69822	2.5662844	0.9341	7.137083	24.13029
110	7.68585	2.5673046	0.9341	7.138272	24.14939
111	7.67539	2.5657746	0.9313	7.140418	24.14082
112	7.66493	2.5658435	0.9282	7.141802	24.14878
113	7.65543	2.5697124	0.9251	7.141245	24.19537
114	7.64777	2.5736523	0.9250	7.140401	24.24144
115	7.64249	2.5768310	0.9251	7.139598	24.27801
116	7.64212	2.5791327	0.9281	7.138550	24.30208
117	7.64503	2.5804761	0.9313	7.137516	24.31396
118	7.64788	2.5812742	0.9373	7.136750	24.32023
119	7.64920	2.5824688	0.9495	7.136001	24.33167
120	7.64930	2.5843011	0.9463	7.135113	24.35056
121	7.64830	2.5860076	0.9402	7.134434	24.36893
122	7.64677	2.5865650	0.9373	7.134375	24.37577
123	7.64508	2.5861857	0.9344	7.134784	24.37303
124	7.64302	2.5868236	0.9221	7.134757	24.38108
125	7.64059	2.5891285	0.9223	7.133985	24.40664
126	7.63832	2.5911811	0.9344	7.133311	24.42949
127	7.63732	2.5924061	0.9344	7.132862	24.44288
128	7.63922	2.5942870	0.9343	7.131708	24.46103
129	7.64365	2.5943963	0.9372	7.131058	24.45905
130	7.64666	2.5897551	0.9222	7.132866	24.40888
131	7.64513	2.5907728	0.9223	7.132587	24.42049
132	7.64186	2.5922047	0.9282	7.132346	24.43761
133	7.63927	2.5927397	0.9373	7.132439	24.44496
134	7.63769	2.5932861	0.9556	7.132392	24.45173
135	7.64107	2.5923140	0.9494	7.132401	24.43929
136	7.65527	2.5924577	0.9403	7.130416	24.43082
137	7.66599	2.5969681	0.9220	7.126821	24.47001
138	7.66319	2.5923311	0.9100	7.129408	24.42397
139	7.65453	2.5885880	0.9129	7.132361	24.39129
140	7.64381	2.5857260	0.9282	7.135174	24.36916
141	7.63938	2.5850423	0.9373	7.136100	24.36517
142	7.64017	2.5852147	0.9463	7.135911	24.36640
143	7.64798	2.5849446	0.9493	7.134984	24.35814
144	7.65844	2.5875591	0.9372	7.132325	24.37790
145	7.66203	2.5875361	0.9253	7.131851	24.37516
146	7.65611	2.5831694	0.9221	7.134732	24.33410
147	7.64576	2.5832844	0.9070	7.136075	24.34252
148	7.63901	2.5842150	0.9192	7.136544	24.35687
149	7.63764	2.5850251	0.9343	7.136343	24.36622
150	7.64186	2.5841461	0.9433	7.136192	24.35416
151	7.65506	2.5838128	0.9433	7.134568	24.34149
152	7.66213	2.5842723	0.9435	7.133393	24.34130
153	7.66129	2.5859328	0.9252	7.132715	24.35908
154	7.65981	2.5906634	0.9193	7.130659	24.40908
155	7.65965	2.5892893	0.9161	7.131336	24.39497
156	7.65654	2.5908992	0.9221	7.130988	24.41381
157	7.65046	2.5920724	0.9313	7.131248	24.43021
158	7.64877	2.5897206	0.9435	7.132598	24.40703
159	7.65627	2.5856513	0.9495	7.133527	24.35966
160	7.66699	2.5818771	0.9373	7.133879	24.31313
161	7.71947	2.5816871	0.9282	7.126884	24.27462
162	7.80248	2.5822664	0.9191	7.115424	24.22295
163	7.87769	2.5837305	0.9191	7.104621	24.18595
164	7.94347	2.5852122	0.9222	7.095101	24.15574
165	7.99541	2.5855967	0.9191	7.087967	24.12390
166	8.02993	2.5848092	0.9223	7.083718	24.09210
167	8.04821	2.5837808	0.9254	7.081755	24.06902
168	8.06475	2.5818565	0.9253	7.080443	24.03800
169	8.07995	2.5814142	0.9253	7.078618	24.02307
170	8.08411	2.5820573	0.9344	7.077762	24.02679
171	8.08443	2.5812476	0.9345	7.078097	24.01830
172	8.08187	2.5801222	0.9435	7.078963	24.00855
173	8.07664	2.5808744	0.9403	7.079311	24.01981
174	8.07552	2.5813223	0.9312	7.079252	24.02516
175	8.07136	2.5815750	0.9193	7.079690	24.03060
176	8.06411	2.5826491	0.9101	7.080159	24.04655
177	8.05717	2.5835854	0.9192	7.080648	24.06088
178	8.05061	2.5831891	0.9344	7.081710	24.06132
179	8.04379	2.5823563	0.9466	7.083011	24.05747
180	8.04235	2.5818567	0.9404	7.083437	24.05335
181	8.04549	2.5817360	0.9344	7.083073	24.04996
182	8.03553	2.5820577	0.9253	7.084255	24.06009
183	8.02711	2.5817534	0.9162	7.085524	24.06276
184	8.02471	2.5806050	0.9224	7.086382	24.05264
185	8.01991	2.5796117	0.9316	7.087488	24.04576
186	8.01490	2.5786186	0.9343	7.088623	24.03902
187	8.01453	2.5792903	0.9344	7.088359	24.04616
188	8.02023	2.5788023	0.9316	7.087824	24.03725
189	8.02529	2.5773558	0.9253	7.087822	24.01898
190	8.02940	2.5753817	0.9224	7.088195	23.99597
191	8.03377	2.5737007	0.9316	7.088396	23.97577
192	8.03872	2.5725477	0.9374	7.088270	23.96059
193	8.04422	2.5707986	0.9468	7.088352	23.93895
194	8.05243	2.5698123	0.9466	7.087712	23.92326
195	8.07152	2.5697892	0.9407	7.085165	23.91001
196	8.09740	2.5685966	0.9345	7.082255	23.88022
197	8.11561	2.5672724	0.9163	7.080434	23.85433
198	8.12891	2.5656906	0.9223	7.079390	23.82916
199	8.14051	2.5645733	0.9313	7.078358	23.80991
200	8.15184	2.5636222	0.9346	7.077284	23.79253
201	8.16103	2.5622704	0.9439	7.076681	23.77253
202	8.16847	2.5621386	0.9407	7.075748	23.76617
203	8.17718	2.5638741	0.9468	7.073778	23.77795
204	8.18938	2.5654609	0.9346	7.071412	23.78586
205	8.19800	2.5666298	0.9254	7.069719	23.79194
206	8.19885	2.5669508	0.9224	7.069456	23.79463
207	8.19752	2.5670023	0.9287	7.069611	23.79605
208	8.19677	2.5668132	0.9407	7.069799	23.79463
209	8.19677	2.5661198	0.9437	7.070120	23.78757
210	8.19789	2.5641431	0.9438	7.070886	23.76669
211	8.20057	2.5624877	0.9348	7.071295	23.74804
212	8.20105	2.5609128	0.9316	7.071959	23.73168
213	8.19666	2.5604319	0.9164	7.072769	23.72976
214	8.19313	2.5604205	0.9348	7.073246	23.73202
215	8.19174	2.5604835	0.9438	7.073403	23.73359
216	8.19147	2.5601399	0.9350	7.073598	23.73028
217	8.19168	2.5569630	0.9347	7.075042	23.69780
218	8.19356	2.5582794	0.9287	7.074181	23.70994
219	8.19008	2.5596018	0.9167	7.074033	23.72575
220	8.17804	2.5609130	0.9136	7.075036	23.74722
221	8.17082	2.5615544	0.9258	7.075704	23.75863
222	8.16825	2.5622818	0.9350	7.075710	23.76777
223	8.16462	2.5643554	0.9469	7.075235	23.79135
