Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
1212	5.34866	3.0452472	184.0614	7.211289	31.12134
1213	5.33842	3.0443808	184.3493	7.213093	31.12090
1214	5.32644	3.0440026	184.6304	7.214863	31.12761
1215	5.31635	3.0438015	184.9088	7.216291	31.13456
1216	5.30857	3.0434233	185.2057	7.217516	31.13736
1217	5.30098	3.0427645	185.5019	7.218865	31.13681
1218	5.29170	3.0422949	185.7896	7.220334	31.13997
1219	5.28212	3.0418741	186.0832	7.221816	31.14396
1220	5.27339	3.0413557	186.3616	7.223240	31.14606
1221	5.26307	3.0404043	186.6400	7.225105	31.14474
1222	5.24872	3.0390749	186.9123	7.227702	31.14289
1223	5.23133	3.0383556	187.1908	7.230369	31.15077
1224	5.21618	3.0381607	187.4600	7.232460	31.16251
1225	5.20548	3.0378987	187.7445	7.234008	31.16937
1226	5.19821	3.0377708	188.0381	7.235035	31.17454
1227	5.19298	3.0373502	188.3528	7.235953	31.17448
1228	5.18865	3.0370699	188.6977	7.236679	31.17517
1229	5.18472	3.0368078	189.0244	7.237343	31.17570
1230	5.18084	3.0367958	189.3330	7.237865	31.17903
1231	5.17755	3.0367471	189.6268	7.238328	31.18139
1232	5.17432	3.0364973	189.9203	7.238893	31.18143
1233	5.17133	3.0363145	190.2257	7.239390	31.18199
1234	5.16855	3.0360098	190.5284	7.239926	31.18098
1235	5.16546	3.0356563	190.8462	7.240529	31.17968
1236	5.16109	3.0353395	191.1610	7.241281	31.18001
1237	5.15606	3.0350226	191.4787	7.242118	31.18094
1238	5.15089	3.0348887	191.7874	7.242875	31.18409
1239	5.14681	3.0348218	192.0900	7.243453	31.18698
1240	5.14393	3.0348585	192.3985	7.243818	31.18994
1241	5.14313	3.0348829	192.7041	7.243916	31.19081
1242	5.14303	3.0347672	193.0035	7.243999	31.18945
1243	5.14204	3.0345052	193.3062	7.244278	31.18725
1244	5.13975	3.0343712	193.5846	7.244657	31.18773
1245	5.13747	3.0344201	193.8599	7.244937	31.19028
1246	5.13488	3.0341886	194.1141	7.245407	31.18994
1247	5.13195	3.0342192	194.3713	7.245781	31.19290
1248	5.13001	3.0342802	194.5983	7.246007	31.19529
1249	5.12956	3.0343046	194.8435	7.246058	31.19587
1250	5.12852	3.0341889	195.0672	7.246263	31.19542
1251	5.12797	3.0343657	195.2883	7.246244	31.19783
1252	5.12732	3.0345548	195.5032	7.246231	31.20048
1253	5.12668	3.0346219	195.7122	7.246284	31.20174
1254	5.12618	3.0344939	195.9088	7.246423	31.20066
1255	5.12554	3.0344513	196.0993	7.246535	31.20069
1256	5.12444	3.0342198	196.3085	7.246809	31.19897
1257	5.12255	3.0340187	196.5262	7.247171	31.19834
1258	5.11937	3.0337385	196.7290	7.247745	31.19803
1259	5.11609	3.0335618	196.9287	7.248275	31.19898
1260	5.11311	3.0334949	197.1342	7.248708	31.20090
1261	5.11058	3.0332756	197.3312	7.249164	31.20068
1262	5.10770	3.0330989	197.5371	7.249643	31.20126
1263	5.10482	3.0329832	197.7335	7.250088	31.20253
1264	5.10263	3.0329468	197.9517	7.250400	31.20405
1265	5.10054	3.0328432	198.1451	7.250734	31.20473
1266	5.09881	3.0327032	198.3538	7.251043	31.20466
1267	5.09761	3.0326728	198.5687	7.251221	31.20532
1268	5.09627	3.0323438	198.8081	7.251582	31.20272
1269	5.09439	3.0322098	199.0381	7.251908	31.20284
