"Plot Title: 14"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10518876, SEN S/N: 10518876)","Coupler Detached (LGR S/N: 10518876)","Coupler Attached (LGR S/N: 10518876)","Host Connected (LGR S/N: 10518876)","Stopped (LGR S/N: 10518876)","End Of File (LGR S/N: 10518876)"
1,07/20/16 11:36:57 AM,70.158,,,,,
2,07/20/16 11:37:00 AM,,Logged,,,,
3,07/20/16 12:37:02 PM,57.636,,,,,
4,07/20/16 01:37:07 PM,62.875,,,,,
5,07/20/16 02:37:12 PM,61.977,,,,,
6,07/20/16 03:37:17 PM,64.674,,,,,
7,07/20/16 04:37:22 PM,63.433,,,,,
8,07/20/16 05:37:27 PM,63.604,,,,,
9,07/20/16 06:37:32 PM,60.690,,,,,
10,07/20/16 07:37:37 PM,59.486,,,,,
11,07/20/16 08:37:42 PM,58.541,,,,,
12,07/20/16 09:37:47 PM,57.204,,,,,
13,07/20/16 10:37:52 PM,56.815,,,,,
14,07/20/16 11:37:57 PM,57.160,,,,,
15,07/21/16 12:38:02 AM,56.815,,,,,
16,07/21/16 01:38:07 AM,56.599,,,,,
17,07/21/16 02:38:12 AM,56.383,,,,,
18,07/21/16 03:38:17 AM,55.819,,,,,
19,07/21/16 04:38:22 AM,55.299,,,,,
20,07/21/16 05:38:27 AM,55.690,,,,,
21,07/21/16 06:38:32 AM,56.383,,,,,
22,07/21/16 07:38:37 AM,58.626,,,,,
23,07/21/16 08:38:42 AM,56.295,,,,,
24,07/21/16 09:38:47 AM,57.333,,,,,
25,07/21/16 10:38:52 AM,56.642,,,,,
26,07/21/16 11:38:57 AM,58.798,,,,,
27,07/21/16 12:39:02 PM,60.775,,,,,
28,07/21/16 01:39:07 PM,61.419,,,,,
29,07/21/16 02:39:12 PM,59.056,,,,,
30,07/21/16 03:39:17 PM,58.368,,,,,
31,07/21/16 04:39:22 PM,44.719,,,,,
32,07/21/16 05:39:27 PM,44.582,,,,,
33,07/21/16 06:39:32 PM,44.946,,,,,
34,07/21/16 07:39:37 PM,45.172,,,,,
35,07/21/16 08:39:42 PM,45.127,,,,,
36,07/21/16 09:39:47 PM,45.444,,,,,
37,07/21/16 10:39:52 PM,46.166,,,,,
38,07/21/16 11:39:57 PM,46.031,,,,,
39,07/22/16 12:40:02 AM,46.616,,,,,
40,07/22/16 01:40:07 AM,45.127,,,,,
41,07/22/16 02:40:12 AM,44.492,,,,,
42,07/22/16 03:40:17 AM,44.946,,,,,
43,07/22/16 04:40:22 AM,44.627,,,,,
44,07/22/16 05:40:27 AM,44.674,,,,,
45,07/22/16 06:40:32 AM,44.492,,,,,
46,07/22/16 07:40:37 AM,44.946,,,,,
47,07/22/16 08:40:42 AM,45.172,,,,,
48,07/22/16 09:40:47 AM,45.354,,,,,
49,07/22/16 10:40:52 AM,45.399,,,,,
50,07/22/16 11:40:57 AM,46.436,,,,,
51,07/22/16 12:41:02 PM,53.602,,,,,
52,07/22/16 01:41:07 PM,54.387,,,,,
53,07/22/16 02:41:12 PM,44.627,,,,,
54,07/22/16 03:41:17 PM,44.627,,,,,
55,07/22/16 04:41:22 PM,44.627,,,,,
56,07/22/16 05:41:27 PM,44.627,,,,,
57,07/22/16 06:41:32 PM,44.627,,,,,
58,07/22/16 07:41:37 PM,44.627,,,,,
59,07/22/16 08:41:42 PM,44.627,,,,,
60,07/22/16 09:41:47 PM,44.674,,,,,
61,07/22/16 10:41:52 PM,44.674,,,,,
62,07/22/16 11:41:57 PM,44.674,,,,,
63,07/23/16 12:42:02 AM,44.674,,,,,
64,07/23/16 01:42:07 AM,44.627,,,,,
65,07/23/16 02:42:12 AM,44.627,,,,,
66,07/23/16 03:42:17 AM,44.627,,,,,
67,07/23/16 04:42:22 AM,44.627,,,,,
68,07/23/16 05:42:27 AM,44.627,,,,,
69,07/23/16 06:42:32 AM,44.674,,,,,
70,07/23/16 07:42:37 AM,44.627,,,,,
71,07/23/16 08:42:42 AM,53.951,,,,,
72,07/23/16 09:42:47 AM,54.604,,,,,
73,07/23/16 10:42:52 AM,55.515,,,,,
74,07/23/16 11:42:57 AM,55.776,,,,,
75,07/23/16 12:43:02 PM,56.340,,,,,
76,07/23/16 01:43:07 PM,55.906,,,,,
77,07/23/16 02:43:12 PM,54.387,,,,,
78,07/23/16 03:43:17 PM,54.820,,,,,
79,07/23/16 04:43:22 PM,58.798,,,,,
80,07/23/16 05:43:27 PM,59.056,,,,,
81,07/23/16 06:43:32 PM,58.325,,,,,
82,07/23/16 07:43:37 PM,57.376,,,,,
83,07/23/16 08:43:42 PM,57.376,,,,,
84,07/23/16 09:43:47 PM,56.815,,,,,
85,07/23/16 10:43:52 PM,56.685,,,,,
86,07/23/16 11:43:57 PM,54.169,,,,,
87,07/24/16 12:44:02 AM,54.082,,,,,
88,07/24/16 01:44:07 AM,53.690,,,,,
89,07/24/16 02:44:12 AM,54.300,,,,,
90,07/24/16 03:44:17 AM,54.648,,,,,
91,07/24/16 04:44:22 AM,54.820,,,,,
92,07/24/16 05:44:27 AM,54.387,,,,,
93,07/24/16 06:44:32 AM,54.604,,,,,
94,07/24/16 07:44:37 AM,54.343,,,,,
95,07/24/16 08:44:42 AM,54.212,,,,,
96,07/24/16 09:44:47 AM,53.121,,,,,
97,07/24/16 10:44:52 AM,53.166,,,,,
98,07/24/16 11:44:57 AM,52.423,,,,,
99,07/24/16 12:45:02 PM,51.809,,,,,
100,07/24/16 01:45:07 PM,53.820,,,,,
101,07/24/16 02:45:12 PM,55.081,,,,,
102,07/24/16 03:45:17 PM,55.472,,,,,
103,07/24/16 04:45:22 PM,57.376,,,,,
104,07/24/16 05:45:27 PM,58.971,,,,,
105,07/24/16 06:45:32 PM,58.842,,,,,
106,07/24/16 07:45:37 PM,58.582,,,,,
107,07/24/16 08:45:42 PM,58.368,,,,,
108,07/24/16 09:45:47 PM,58.109,,,,,
109,07/24/16 10:45:52 PM,57.807,,,,,
110,07/24/16 11:45:57 PM,57.679,,,,,
111,07/25/16 12:46:02 AM,57.506,,,,,
112,07/25/16 01:46:07 AM,57.592,,,,,
113,07/25/16 02:46:12 AM,57.290,,,,,
114,07/25/16 03:46:17 AM,56.858,,,,,
115,07/25/16 04:46:22 AM,56.944,,,,,
116,07/25/16 05:46:27 AM,57.160,,,,,
117,07/25/16 06:46:32 AM,57.420,,,,,
118,07/25/16 07:46:37 AM,58.411,,,,,
119,07/25/16 08:46:42 AM,55.429,,,,,
120,07/25/16 09:46:47 AM,55.429,,,,,
121,07/25/16 10:46:52 AM,55.299,,,,,
122,07/25/16 11:46:57 AM,55.213,,,,,
123,07/25/16 12:47:02 PM,55.819,,,,,
124,07/25/16 01:47:07 PM,55.558,,,,,
125,07/25/16 02:47:12 PM,56.079,,,,,
126,07/25/16 03:47:17 PM,59.142,,,,,
127,07/25/16 04:47:22 PM,45.082,,,,,
128,07/25/16 05:47:27 PM,45.172,,,,,
129,07/25/16 06:47:32 PM,45.172,,,,,
130,07/25/16 07:47:37 PM,45.217,,,,,
131,07/25/16 08:47:42 PM,45.262,,,,,
132,07/25/16 09:47:47 PM,45.127,,,,,
133,07/25/16 10:47:52 PM,45.217,,,,,
134,07/25/16 11:47:57 PM,45.262,,,,,
135,07/26/16 12:48:02 AM,45.307,,,,,
136,07/26/16 01:48:07 AM,45.307,,,,,
137,07/26/16 02:48:12 AM,45.127,,,,,
138,07/26/16 03:48:17 AM,45.082,,,,,
