"Plot Title: 31"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10378086, SEN S/N: 10378086)","Coupler Detached (LGR S/N: 10378086)","Coupler Attached (LGR S/N: 10378086)","Host Connected (LGR S/N: 10378086)","Stopped (LGR S/N: 10378086)","End Of File (LGR S/N: 10378086)"
1,07/20/16 11:38:27 AM,72.739,,,,,
2,07/20/16 11:38:30 AM,,Logged,,,,
3,07/20/16 12:38:32 PM,57.765,,,,,
4,07/20/16 01:38:37 PM,63.475,,,,,
5,07/20/16 02:38:42 PM,61.891,,,,,
6,07/20/16 03:38:47 PM,47.289,,,,,
7,07/20/16 04:38:52 PM,43.579,,,,,
8,07/20/16 05:38:57 PM,43.534,,,,,
9,07/20/16 06:39:02 PM,43.579,,,,,
10,07/20/16 07:39:07 PM,43.579,,,,,
11,07/20/16 08:39:12 PM,43.624,,,,,
12,07/20/16 09:39:17 PM,43.716,,,,,
13,07/20/16 10:39:22 PM,43.624,,,,,
14,07/20/16 11:39:27 PM,43.579,,,,,
15,07/21/16 12:39:32 AM,43.579,,,,,
16,07/21/16 01:39:37 AM,43.671,,,,,
17,07/21/16 02:39:42 AM,43.716,,,,,
18,07/21/16 03:39:47 AM,43.671,,,,,
19,07/21/16 04:39:52 AM,43.488,,,,,
20,07/21/16 05:39:57 AM,43.351,,,,,
21,07/21/16 06:40:02 AM,43.396,,,,,
22,07/21/16 07:40:07 AM,43.443,,,,,
23,07/21/16 08:40:12 AM,43.488,,,,,
24,07/21/16 09:40:17 AM,43.624,,,,,
25,07/21/16 10:40:22 AM,43.534,,,,,
26,07/21/16 11:40:27 AM,56.815,,,,,
27,07/21/16 12:40:32 PM,59.056,,,,,
28,07/21/16 01:40:37 PM,44.719,,,,,
29,07/21/16 02:40:42 PM,44.719,,,,,
30,07/21/16 03:40:47 PM,44.764,,,,,
31,07/21/16 04:40:52 PM,44.809,,,,,
32,07/21/16 05:40:57 PM,44.764,,,,,
33,07/21/16 06:41:02 PM,44.764,,,,,
34,07/21/16 07:41:07 PM,44.764,,,,,
