"Plot Title: 2"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10325637, SEN S/N: 10325637)","Coupler Detached (LGR S/N: 10325637)","Coupler Attached (LGR S/N: 10325637)","Host Connected (LGR S/N: 10325637)","Stopped (LGR S/N: 10325637)","End Of File (LGR S/N: 10325637)"
1,07/20/16 11:28:20 AM,71.060,,,,,
2,07/20/16 11:28:24 AM,,Logged,,,,
3,07/20/16 12:28:25 PM,57.160,,,,,
4,07/20/16 01:28:30 PM,61.205,,,,,
5,07/20/16 02:28:35 PM,59.486,,,,,
6,07/20/16 03:28:40 PM,43.306,,,,,
7,07/20/16 04:28:45 PM,43.351,,,,,
8,07/20/16 05:28:50 PM,43.306,,,,,
9,07/20/16 06:28:55 PM,43.167,,,,,
10,07/20/16 07:29:00 PM,43.122,,,,,
11,07/20/16 08:29:05 PM,42.939,,,,,
12,07/20/16 09:29:10 PM,43.030,,,,,
13,07/20/16 10:29:15 PM,43.167,,,,,
14,07/20/16 11:29:20 PM,43.214,,,,,
15,07/21/16 12:29:25 AM,43.488,,,,,
16,07/21/16 01:29:30 AM,43.030,,,,,
17,07/21/16 02:29:35 AM,43.075,,,,,
18,07/21/16 03:29:40 AM,43.075,,,,,
19,07/21/16 04:29:45 AM,43.167,,,,,
20,07/21/16 05:29:50 AM,43.214,,,,,
21,07/21/16 06:29:55 AM,43.443,,,,,
22,07/21/16 07:30:00 AM,43.488,,,,,
23,07/21/16 08:30:05 AM,43.443,,,,,
24,07/21/16 09:30:10 AM,44.445,,,,,
25,07/21/16 10:30:15 AM,55.038,,,,,
26,07/21/16 11:30:20 AM,55.256,,,,,
27,07/21/16 12:30:25 PM,57.290,,,,,
28,07/21/16 01:30:30 PM,61.333,,,,,
29,07/21/16 02:30:35 PM,44.445,,,,,
30,07/21/16 03:30:40 PM,44.445,,,,,
31,07/21/16 04:30:45 PM,44.445,,,,,
32,07/21/16 05:30:50 PM,44.537,,,,,
33,07/21/16 06:30:55 PM,44.492,,,,,
34,07/21/16 07:31:00 PM,44.445,,,,,
35,07/21/16 08:31:05 PM,44.445,,,,,
36,07/21/16 09:31:10 PM,44.445,,,,,
37,07/21/16 10:31:15 PM,44.492,,,,,
38,07/21/16 11:31:20 PM,44.445,,,,,
39,07/22/16 12:31:25 AM,44.400,,,,,
40,07/22/16 01:31:30 AM,44.355,,,,,
41,07/22/16 02:31:35 AM,44.355,,,,,
