"Plot Title: 22 "
"#"	"Time, GMT-08:00"	"Temp, °C()"
1	09/11/2012 09:09:58 AM	19.651
2	09/11/2012 10:09:58 AM	21.103
3	09/11/2012 11:09:58 AM	21.032
4	09/11/2012 12:09:58 PM	21.270
5	09/11/2012 01:09:58 PM	10.980
6	09/11/2012 02:09:58 PM	7.293
7	09/11/2012 03:09:58 PM	5.668
8	09/11/2012 04:09:58 PM	5.668
9	09/11/2012 05:09:58 PM	5.668
10	09/11/2012 06:09:58 PM	5.668
11	09/11/2012 07:09:58 PM	5.668
12	09/11/2012 08:09:58 PM	5.642
13	09/11/2012 09:09:58 PM	5.668
14	09/11/2012 10:09:58 PM	5.693
15	09/11/2012 11:09:58 PM	5.668
16	09/12/2012 12:09:58 AM	5.642
17	09/12/2012 01:09:58 AM	5.642
18	09/12/2012 02:09:58 AM	5.642
19	09/12/2012 03:09:58 AM	5.642
20	09/12/2012 04:09:58 AM	5.616
21	09/12/2012 05:09:58 AM	5.616
22	09/12/2012 06:09:58 AM	5.616
23	09/12/2012 07:09:58 AM	5.642
24	09/12/2012 08:09:58 AM	5.616
25	09/12/2012 09:09:58 AM	5.642
26	09/12/2012 10:09:58 AM	10.810
27	09/12/2012 11:09:58 AM	11.321
28	09/12/2012 12:09:58 PM	12.340
29	09/12/2012 01:09:58 PM	12.920
30	09/12/2012 02:09:58 PM	5.282
31	09/12/2012 03:09:58 PM	5.282
32	09/12/2012 04:09:58 PM	5.282
33	09/12/2012 05:09:58 PM	5.282
34	09/12/2012 06:09:58 PM	5.282
35	09/12/2012 07:09:58 PM	5.282
36	09/12/2012 08:09:58 PM	5.282
37	09/12/2012 09:09:58 PM	5.282
38	09/12/2012 10:09:58 PM	5.282
39	09/12/2012 11:09:58 PM	5.282
40	09/13/2012 12:09:58 AM	5.282
41	09/13/2012 01:09:58 AM	5.282
42	09/13/2012 02:09:58 AM	5.282
43	09/13/2012 03:09:58 AM	5.282
44	09/13/2012 04:09:58 AM	5.282
45	09/13/2012 05:09:58 AM	5.282
46	09/13/2012 06:09:58 AM	5.282
47	09/13/2012 07:09:58 AM	5.282
48	09/13/2012 08:09:58 AM	5.282
49	09/13/2012 09:09:58 AM	10.956
50	09/13/2012 10:09:58 AM	10.761
51	09/13/2012 11:09:58 AM	10.541
52	09/13/2012 12:09:58 PM	10.222
53	09/13/2012 01:09:58 PM	10.418
54	09/13/2012 02:09:58 PM	10.296
55	09/13/2012 03:09:58 PM	9.977
56	09/13/2012 04:09:58 PM	5.411
57	09/13/2012 05:09:58 PM	5.282
58	09/13/2012 06:09:58 PM	5.282
59	09/13/2012 07:09:58 PM	5.282
60	09/13/2012 08:09:58 PM	5.282
61	09/13/2012 09:09:58 PM	5.257
62	09/13/2012 10:09:58 PM	5.257
63	09/13/2012 11:09:58 PM	5.231
64	09/14/2012 12:09:58 AM	5.231
65	09/14/2012 01:09:58 AM	5.257
66	09/14/2012 02:09:58 AM	5.257
67	09/14/2012 03:09:58 AM	5.257
68	09/14/2012 04:09:58 AM	5.334
69	09/14/2012 05:09:58 AM	5.308
70	09/14/2012 06:09:58 AM	5.257
71	09/14/2012 07:09:58 AM	5.257
72	09/14/2012 08:09:58 AM	5.257
73	09/14/2012 09:09:58 AM	5.257
74	09/14/2012 10:09:58 AM	5.231
75	09/14/2012 11:09:58 AM	5.231
76	09/14/2012 12:09:58 PM	11.273
77	09/14/2012 01:09:58 PM	13.329
78	09/14/2012 02:09:58 PM	11.880
79	09/14/2012 03:09:58 PM	5.334
80	09/14/2012 04:09:58 PM	5.334
81	09/14/2012 05:09:58 PM	5.334
82	09/14/2012 06:09:58 PM	5.334
83	09/14/2012 07:09:58 PM	5.334
84	09/14/2012 08:09:58 PM	5.334
85	09/14/2012 09:09:58 PM	5.334
86	09/14/2012 10:09:58 PM	5.334
87	09/14/2012 11:09:58 PM	5.334
88	09/15/2012 12:09:58 AM	5.334
89	09/15/2012 01:09:58 AM	5.334
90	09/15/2012 02:09:58 AM	5.334
91	09/15/2012 03:09:58 AM	5.334
92	09/15/2012 04:09:58 AM	5.334
93	09/15/2012 05:09:58 AM	5.334
94	09/15/2012 06:09:58 AM	5.334
95	09/15/2012 07:09:58 AM	5.334
96	09/15/2012 08:09:58 AM	5.308
97	09/15/2012 09:09:58 AM	5.308
98	09/15/2012 10:09:58 AM	9.682
99	09/15/2012 11:09:58 AM	9.829
100	09/15/2012 12:09:58 PM	9.903
101	09/15/2012 01:09:58 PM	10.516
102	09/15/2012 02:09:58 PM	10.198
103	09/15/2012 03:09:58 PM	9.706
104	09/15/2012 04:09:58 PM	10.051
105	09/15/2012 05:09:58 PM	10.638
106	09/15/2012 06:09:58 PM	10.761
107	09/15/2012 07:09:58 PM	10.124
108	09/15/2012 08:09:58 PM	9.829
109	09/15/2012 09:09:58 PM	10.001
110	09/15/2012 10:09:58 PM	9.879
111	09/15/2012 11:09:58 PM	9.706
112	09/16/2012 12:09:58 AM	9.657
113	09/16/2012 01:09:58 AM	9.460
114	09/16/2012 02:09:58 AM	9.410
115	09/16/2012 03:09:58 AM	9.435
116	09/16/2012 04:09:58 AM	8.792
117	09/16/2012 05:09:58 AM	8.519
118	09/16/2012 06:09:58 AM	8.369
119	09/16/2012 07:09:58 AM	8.319
120	09/16/2012 08:09:58 AM	8.841
121	09/16/2012 09:09:58 AM	9.632
122	09/16/2012 10:09:58 AM	10.394
123	09/16/2012 11:09:58 AM	10.369
124	09/16/2012 12:09:58 PM	11.856
125	09/16/2012 01:09:58 PM	11.734
126	09/16/2012 02:09:58 PM	5.385
127	09/16/2012 03:09:58 PM	5.385
128	09/16/2012 04:09:58 PM	5.385
129	09/16/2012 05:09:58 PM	5.385
130	09/16/2012 06:09:58 PM	5.385
131	09/16/2012 07:09:58 PM	5.385
132	09/16/2012 08:09:58 PM	5.385
133	09/16/2012 09:09:58 PM	5.385
134	09/16/2012 10:09:58 PM	5.385
135	09/16/2012 11:09:58 PM	5.385
136	09/17/2012 12:09:58 AM	5.385
137	09/17/2012 01:09:58 AM	5.385
138	09/17/2012 02:09:58 AM	5.385
139	09/17/2012 03:09:58 AM	5.385
140	09/17/2012 04:09:58 AM	5.385
141	09/17/2012 05:09:58 AM	5.385
142	09/17/2012 06:09:58 AM	5.385
143	09/17/2012 07:09:58 AM	5.385
144	09/17/2012 08:09:58 AM	5.385
145	09/17/2012 09:09:58 AM	5.385
146	09/17/2012 10:09:58 AM	10.541
147	09/17/2012 11:09:58 AM	10.663
148	09/17/2012 12:09:58 PM	11.467
149	09/17/2012 01:09:58 PM	12.316
150	09/17/2012 02:09:58 PM	15.031
151	09/17/2012 03:09:58 PM	5.385
152	09/17/2012 04:09:58 PM	5.385
153	09/17/2012 05:09:58 PM	5.385
154	09/17/2012 06:09:58 PM	5.385
155	09/17/2012 07:09:58 PM	5.385
156	09/17/2012 08:09:58 PM	5.385
157	09/17/2012 09:09:58 PM	5.411
158	09/17/2012 10:09:58 PM	5.385
159	09/17/2012 11:09:58 PM	5.385
160	09/18/2012 12:09:58 AM	5.385
161	09/18/2012 01:09:58 AM	5.385
162	09/18/2012 02:09:58 AM	5.385
163	09/18/2012 03:09:58 AM	5.385
164	09/18/2012 04:09:58 AM	5.385
165	09/18/2012 05:09:58 AM	5.385
166	09/18/2012 06:09:58 AM	5.385
167	09/18/2012 07:09:58 AM	5.385
168	09/18/2012 08:09:58 AM	5.385
169	09/18/2012 09:09:58 AM	5.385
170	09/18/2012 10:09:58 AM	10.222
171	09/18/2012 11:09:58 AM	13.353
