Date Time	Temperature  (*C)
06/05/08 15:21:04.0	25.49
06/05/08 16:21:04.0	17.45
06/05/08 17:21:04.0	5.29
06/05/08 18:21:04.0	5.29
06/05/08 19:21:04.0	5.29
06/05/08 20:21:04.0	5.29
06/05/08 21:21:04.0	5.29
06/05/08 22:21:04.0	5.57
06/05/08 23:21:04.0	5.29
06/06/08 00:21:04.0	5.00
06/06/08 01:21:04.0	5.29
06/06/08 02:21:04.0	5.29
06/06/08 03:21:04.0	5.29
06/06/08 04:21:04.0	5.57
06/06/08 05:21:04.0	5.57
06/06/08 06:21:04.0	5.57
06/06/08 07:21:04.0	5.57
06/06/08 08:21:04.0	5.57
06/06/08 09:21:04.0	5.57
06/06/08 10:21:04.0	5.57
06/06/08 11:21:04.0	9.89
06/06/08 12:21:04.0	9.89
06/06/08 13:21:04.0	9.03
06/06/08 14:21:04.0	9.32
06/06/08 15:21:04.0	10.47
06/06/08 16:21:04.0	4.13
06/06/08 17:21:04.0	4.13
06/06/08 18:21:04.0	4.13
06/06/08 19:21:04.0	4.42
06/06/08 20:21:04.0	4.42
06/06/08 21:21:04.0	4.42
06/06/08 22:21:04.0	4.42
06/06/08 23:21:04.0	4.42
06/07/08 00:21:04.0	4.13
06/07/08 01:21:04.0	4.13
06/07/08 02:21:04.0	4.13
06/07/08 03:21:04.0	4.13
06/07/08 04:21:04.0	4.13
06/07/08 05:21:04.0	4.13
06/07/08 06:21:04.0	4.13
06/07/08 07:21:04.0	4.13
06/07/08 08:21:04.0	4.13
06/07/08 09:21:04.0	4.13
06/07/08 10:21:04.0	11.63
06/07/08 11:21:04.0	15.97
06/07/08 12:21:04.0	18.64
06/07/08 13:21:04.0	16.56
06/07/08 14:21:04.0	17.45
06/07/08 15:21:04.0	15.38
06/07/08 16:21:04.0	14.80
06/07/08 17:21:04.0	5.00
06/07/08 18:21:04.0	5.00
06/07/08 19:21:04.0	5.00
06/07/08 20:21:04.0	5.00
06/07/08 21:21:04.0	5.00
06/07/08 22:21:04.0	5.00
06/07/08 23:21:04.0	5.00
06/08/08 00:21:04.0	5.00
06/08/08 01:21:04.0	5.00
06/08/08 02:21:04.0	5.29
06/08/08 03:21:04.0	5.00
06/08/08 04:21:04.0	5.00
06/08/08 05:21:04.0	5.00
06/08/08 06:21:04.0	5.00
06/08/08 07:21:04.0	5.00
06/08/08 08:21:04.0	5.00
06/08/08 09:21:04.0	4.71
06/08/08 10:21:04.0	4.71
06/08/08 11:21:04.0	9.32
06/08/08 12:21:04.0	9.03
06/08/08 13:21:04.0	8.46
06/08/08 14:21:04.0	9.03
06/08/08 15:21:04.0	14.80
06/08/08 16:21:04.0	4.42
06/08/08 17:21:04.0	4.42
06/08/08 18:21:04.0	4.42
06/08/08 19:21:04.0	4.42
06/08/08 20:21:04.0	4.42
06/08/08 21:21:04.0	4.42
06/08/08 22:21:04.0	4.42
06/08/08 23:21:04.0	4.42
06/09/08 00:21:04.0	4.42
06/09/08 01:21:04.0	4.42
06/09/08 02:21:04.0	4.42
06/09/08 03:21:04.0	4.42
06/09/08 04:21:04.0	4.42
06/09/08 05:21:04.0	4.42
06/09/08 06:21:04.0	4.42
06/09/08 07:21:04.0	4.42
06/09/08 08:21:04.0	4.42
06/09/08 09:21:04.0	4.42
06/09/08 10:21:04.0	8.74
06/09/08 11:21:04.0	9.89
06/09/08 12:21:04.0	8.74
06/09/08 13:21:04.0	8.74
06/09/08 14:21:04.0	8.74
06/09/08 15:21:04.0	12.78
06/09/08 16:21:04.0	5.00
06/09/08 17:21:04.0	5.00
06/09/08 18:21:04.0	5.00
06/09/08 19:21:04.0	5.00
06/09/08 20:21:04.0	5.00
06/09/08 21:21:04.0	5.00
06/09/08 22:21:04.0	5.00
06/09/08 23:21:04.0	5.00
06/10/08 00:21:04.0	5.00
06/10/08 01:21:04.0	5.00
06/10/08 02:21:04.0	5.00
06/10/08 03:21:04.0	5.00
06/10/08 04:21:04.0	5.00
06/10/08 05:21:04.0	5.00
06/10/08 06:21:04.0	5.00
06/10/08 07:21:04.0	5.00
06/10/08 08:21:04.0	5.00
06/10/08 09:21:04.0	5.00
06/10/08 10:21:04.0	5.00
06/10/08 11:21:04.0	9.89
06/10/08 12:21:04.0	9.32
06/10/08 13:21:04.0	8.74
06/10/08 14:21:04.0	9.03
06/10/08 15:21:04.0	10.47
06/10/08 16:21:04.0	5.00
06/10/08 17:21:04.0	5.00
06/10/08 18:21:04.0	5.00
06/10/08 19:21:04.0	5.00
06/10/08 20:21:04.0	4.71
06/10/08 21:21:04.0	4.71
06/10/08 22:21:04.0	4.71
06/10/08 23:21:04.0	5.00
06/11/08 00:21:04.0	5.00
06/11/08 01:21:04.0	5.00
06/11/08 02:21:04.0	5.00
06/11/08 03:21:04.0	5.00
06/11/08 04:21:04.0	5.00
06/11/08 05:21:04.0	5.00
06/11/08 06:21:04.0	5.00
06/11/08 07:21:04.0	4.71
06/11/08 08:21:04.0	4.71
06/11/08 09:21:04.0	9.89
