date	time	temp
10/25/16	10:28:18	17.272
10/25/16	11:28:18	16.939
10/25/16	12:28:18	16.892
10/25/16	01:28:18	10.418
10/25/16	02:28:18	11.662
10/25/16	04:28:18	6.56
10/25/16	05:28:18	6.611
10/25/16	06:28:18	6.611
10/25/16	07:28:18	6.611
10/25/16	08:28:18	6.712
10/25/16	09:28:18	6.813
10/25/16	10:28:18	6.788
10/25/16	11:28:18	6.611
10/26/16	12:28:18	6.535
10/26/16	01:28:18	6.357
10/26/16	02:28:18	6.382
10/26/16	03:28:18	6.458
10/26/16	04:28:18	6.509
10/26/16	05:28:18	6.535
10/26/16	06:28:18	6.636
10/26/16	07:28:18	6.712
10/26/16	08:28:18	6.712
10/26/16	09:28:18	6.788
10/26/16	10:28:18	6.585
10/26/16	11:28:18	5.693
10/26/16	12:28:18	6
10/26/16	01:28:18	9.064
10/26/16	02:28:18	6.687
10/26/16	03:28:18	6.535
10/26/16	04:28:18	6.661
10/26/16	05:28:18	6.763
10/26/16	06:28:18	6.864
10/26/16	07:28:18	6.839
10/26/16	08:28:18	6.889
10/26/16	09:28:18	6.914
10/26/16	10:28:18	6.839
10/26/16	11:28:18	6.914
10/27/16	12:28:18	6.914
10/27/16	01:28:18	6.99
10/27/16	02:28:18	7.066
10/27/16	03:28:18	7.142
10/27/16	04:28:18	6.585
10/27/16	05:28:18	7.041
10/27/16	06:28:18	6.687
10/27/16	07:28:18	6.813
10/27/16	08:28:18	5.102
10/27/16	09:28:18	4.818
10/27/16	10:28:18	4.921
10/27/16	11:28:18	5.154
10/27/16	12:28:18	5.076
10/27/16	01:28:18	5.205
10/27/16	02:28:18	4.921
10/27/16	03:28:18	5.205
10/27/16	04:28:18	7.469
10/27/16	05:28:18	7.494
10/27/16	06:28:18	7.494
10/27/16	07:28:18	7.494
10/27/16	08:28:18	7.494
10/27/16	09:28:18	7.519
10/27/16	10:28:18	7.519
10/27/16	11:28:18	7.494
10/28/16	12:28:18	7.494
10/28/16	01:28:18	7.519
10/28/16	02:28:18	7.494
10/28/16	03:28:18	7.519
10/28/16	04:28:18	7.469
10/28/16	05:28:18	7.469
10/28/16	06:28:18	7.469
10/28/16	07:28:18	7.494
10/28/16	08:28:18	7.494
10/28/16	09:28:18	7.494
10/28/16	10:28:18	7.494
10/28/16	11:28:18	7.494
10/28/16	12:28:18	7.192
10/28/16	01:28:18	7.217
10/28/16	02:28:18	7.544
10/28/16	03:28:18	7.519
10/28/16	04:28:18	7.519
10/28/16	05:28:18	7.519
10/28/16	06:28:18	7.519
10/28/16	07:28:18	7.519
10/28/16	08:28:18	7.519
10/28/16	09:28:18	7.519
10/28/16	10:28:18	7.544
10/28/16	11:28:18	7.544
10/29/16	12:28:18	7.494
10/29/16	01:28:18	7.494
10/29/16	02:28:18	7.494
10/29/16	03:28:18	7.519
10/29/16	04:28:18	7.519
10/29/16	05:28:18	7.519
10/29/16	06:28:18	7.519
10/29/16	07:28:18	7.519
10/29/16	08:28:18	7.519
