Date Time	Temperature  (*C)
06/04/07 	13:15:13.0	22.43
06/04/07 	14:15:13.0	17.87
06/04/07 	15:15:13.0	18.47
06/04/07 	16:15:13.0	3.94
06/04/07 	17:15:13.0	4.23
06/04/07 	18:15:13.0	3.94
06/04/07 	19:15:13.0	3.94
06/04/07 	20:15:13.0	3.94
06/04/07 	21:15:13.0	3.65
06/04/07 	22:15:13.0	3.65
06/04/07 	23:15:13.0	3.65
06/05/07 	00:15:13.0	3.65
06/05/07 	01:15:13.0	4.23
06/05/07 	02:15:13.0	4.23
06/05/07 	03:15:13.0	3.65
06/05/07 	04:15:13.0	3.65
06/05/07 	05:15:13.0	3.94
06/05/07 	06:15:13.0	3.94
06/05/07 	07:15:13.0	3.94
06/05/07 	08:15:13.0	3.65
06/05/07 	09:15:13.0	3.94
06/05/07 	10:15:13.0	3.94
06/05/07 	11:15:13.0	4.23
06/05/07 	12:15:13.0	13.18
06/05/07 	13:15:13.0	11.16
06/05/07 	14:15:13.0	12.31
06/05/07 	15:15:13.0	3.94
06/05/07 	16:15:13.0	3.94
06/05/07 	17:15:13.0	3.94
06/05/07 	18:15:13.0	3.94
06/05/07 	19:15:13.0	3.94
06/05/07 	20:15:13.0	3.94
06/05/07 	21:15:13.0	3.94
06/05/07 	22:15:13.0	3.94
06/05/07 	23:15:13.0	3.94
06/06/07 	00:15:13.0	3.94
06/06/07 	01:15:13.0	3.94
06/06/07 	02:15:13.0	3.94
06/06/07 	03:15:13.0	3.94
06/06/07 	04:15:13.0	3.94
06/06/07 	05:15:13.0	3.94
06/06/07 	06:15:13.0	3.94
06/06/07 	07:15:13.0	3.94
06/06/07 	08:15:13.0	3.94
06/06/07 	09:15:13.0	3.94
06/06/07 	10:15:13.0	10.01
06/06/07 	11:15:13.0	10.58
06/06/07 	12:15:13.0	10.58
06/06/07 	13:15:13.0	10.30
06/06/07 	14:15:13.0	10.58
06/06/07 	15:15:13.0	10.30
06/06/07 	16:15:13.0	4.23
06/06/07 	17:15:13.0	4.23
06/06/07 	18:15:13.0	4.23
06/06/07 	19:15:13.0	4.23
06/06/07 	20:15:13.0	4.23
06/06/07 	21:15:13.0	4.23
06/06/07 	22:15:13.0	4.23
06/06/07 	23:15:13.0	4.23
06/07/07 	00:15:13.0	4.23
06/07/07 	01:15:13.0	4.23
06/07/07 	02:15:13.0	4.23
06/07/07 	03:15:13.0	4.23
06/07/07 	04:15:13.0	4.23
06/07/07 	05:15:13.0	4.23
06/07/07 	06:15:13.0	4.23
06/07/07 	07:15:13.0	4.23
06/07/07 	08:15:13.0	4.23
06/07/07 	09:15:13.0	4.23
06/07/07 	10:15:13.0	4.23
06/07/07 	11:15:13.0	4.23
06/07/07 	12:15:13.0	9.15
06/07/07 	13:15:13.0	9.44
06/07/07 	14:15:13.0	10.58
06/07/07 	15:15:13.0	4.52
06/07/07 	16:15:13.0	4.52
06/07/07 	17:15:13.0	4.52
06/07/07 	18:15:13.0	4.82
06/07/07 	19:15:13.0	5.11
06/07/07 	20:15:13.0	4.82
06/07/07 	21:15:13.0	4.82
06/07/07 	22:15:13.0	4.82
06/07/07 	23:15:13.0	4.52
06/08/07 	00:15:13.0	4.52
06/08/07	01:15:13.0	4.52
06/08/07 	02:15:13.0	4.52
06/08/07 	03:15:13.0	4.82
06/08/07 	04:15:13.0	4.82
06/08/07 	05:15:13.0	4.82
06/08/07 	06:15:13.0	4.82
06/08/07 	07:15:13.0	4.82
06/08/07 	08:15:13.0	5.11
06/08/07 	09:15:13.0	11.44
06/08/07 	10:15:13.0	9.44
06/08/07 	11:15:13.0	9.72
06/08/07 	12:15:13.0	10.87
06/08/07 	13:15:13.0	10.87
06/08/07 	14:15:13.0	11.16
06/08/07 	15:15:13.0	13.76
06/08/07 	16:15:13.0	4.23
06/08/07 	17:15:13.0	4.23
06/08/07 	18:15:13.0	4.23
06/08/07 	19:15:13.0	4.23
06/08/07 	20:15:13.0	4.23
06/08/07 	21:15:13.0	4.23
06/08/07 	22:15:13.0	4.52
06/08/07 	23:15:13.0	4.52
06/09/07 	00:15:13.0	4.52
06/09/07 	01:15:13.0	4.52
06/09/07 	02:15:13.0	4.52
06/09/07 	03:15:13.0	4.52
06/09/07 	04:15:13.0	4.82
06/09/07 	05:15:13.0	4.82
06/09/07 	06:15:13.0	4.82
06/09/07 	07:15:13.0	4.82
06/09/07 	08:15:13.0	4.52
06/09/07 	09:15:13.0	4.52
06/09/07 	10:15:13.0	4.82
06/09/07 	11:15:13.0	14.04
06/09/07 	12:15:13.0	11.16
06/09/07 	13:15:13.0	12.02
06/09/07 	14:15:13.0	18.47
06/09/07 	15:15:13.0	4.82
06/09/07 	16:15:13.0	4.82
06/09/07 	17:15:13.0	4.82
06/09/07 	18:15:13.0	4.52
06/09/07 	19:15:13.0	4.52
06/09/07 	20:15:13.0	4.52
06/09/07 	21:15:13.0	5.11
06/09/07 	22:15:13.0	5.11
06/09/07 	23:15:13.0	5.11
06/10/07 	00:15:13.0	5.39
06/10/07 	01:15:13.0	5.11
06/10/07 	02:15:13.0	5.11
06/10/07 	03:15:13.0	4.82
06/10/07 	04:15:13.0	4.82
06/10/07 	05:15:13.0	4.52
06/10/07 	06:15:13.0	4.52
06/10/07 	07:15:13.0	4.52
06/10/07 	08:15:13.0	4.52
06/10/07 	09:15:13.0	5.11
06/10/07 	10:15:13.0	13.18
06/10/07 	11:15:13.0	12.31
06/10/07 	12:15:13.0	13.18
06/10/07 	13:15:13.0	14.92
06/10/07 	14:15:13.0	13.76
06/10/07 	15:15:13.0	13.47
06/10/07 	16:15:13.0	4.23
06/10/07 	17:15:13.0	4.23
06/10/07 	18:15:13.0	4.23
06/10/07 	19:15:13.0	4.23
06/10/07 	20:15:13.0	4.23
06/10/07 	21:15:13.0	4.23
06/10/07 	22:15:13.0	4.23
06/10/07 	23:15:13.0	4.23
06/11/07 	00:15:13.0	4.23
06/11/07 	01:15:13.0	4.23
06/11/07 	02:15:13.0	4.23
06/11/07 	03:15:13.0	4.52
06/11/07 	04:15:13.0	4.23
06/11/07 	05:15:13.0	4.23
06/11/07 	06:15:13.0	4.23
06/11/07	07:15:13.0	4.23
06/11/07 	08:15:13.0	4.23
06/11/07 	09:15:13.0	4.23
06/11/07 	10:15:13.0	4.23
06/11/07 	11:15:13.0	10.30
06/11/07 	12:15:13.0	10.01
06/11/07 	13:15:13.0	10.30
06/11/07 	14:15:13.0	10.58
06/11/07 	15:15:13.0	4.52
06/11/07 	16:15:13.0	4.52
06/11/07 	17:15:13.0	4.52
06/11/07 	18:15:13.0	4.82
06/11/07 	19:15:13.0	4.82
06/11/07 	20:15:13.0	4.82
06/11/07 	21:15:13.0	4.82
06/11/07 	22:15:13.0	4.82
06/11/07 	23:15:13.0	4.82
06/12/07 	00:15:13.0	4.82
06/12/07 	01:15:13.0	4.52
06/12/07 	02:15:13.0	4.52
06/12/07 	03:15:13.0	4.82
06/12/07 	04:15:13.0	4.82
06/12/07 	05:15:13.0	4.82
06/12/07 	06:15:13.0	4.82
06/12/07 	07:15:13.0	4.82
06/12/07 	08:15:13.0	5.68
