Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
29.73626	10.72872	1.1413
29.73434	10.70480	1.1474
29.77155	10.65716	1.1747
29.89141	10.58909	1.2050
29.97516	10.56201	1.2354
29.99911	10.55581	1.2566
30.00775	10.57054	1.2656
29.96013	10.62034	1.2748
29.88647	10.67484	1.2870
29.83330	10.71433	1.2930
29.82613	10.73284	1.2930
29.85691	10.74061	1.2871
29.87432	10.75238	1.2688
29.87555	10.75884	1.2326
29.84681	10.76633	1.1932
29.77324	10.77605	1.1629
29.70352	10.77348	1.1387
29.66187	10.73204	1.1540
29.72010	10.62439	1.1752
29.88656	10.52375	1.2086
30.00676	10.49104	1.2328
30.08715	10.45830	1.2329
30.04706	10.47855	1.2329
29.89456	10.54574	1.2360
29.78888	10.58061	1.2541
29.79298	10.57412	1.2876
29.91975	10.56041	1.3087
29.99410	10.54404	1.3209
30.02440	10.54989	1.3089
29.95550	10.63880	1.2695
29.81351	10.73512	1.2241
29.69457	10.78955	1.1726
29.63457	10.80489	1.1363
29.64336	10.78429	1.1334
29.69400	10.71399	1.1425
29.78008	10.61471	1.1667
29.89696	10.54444	1.2001
29.95370	10.53580	1.2364
29.97975	10.53352	1.2698
29.99628	10.54239	1.2911
29.95508	10.58840	1.3032
29.89095	10.63635	1.3094
29.84650	10.67324	1.2912
29.83306	10.68956	1.2731
29.83747	10.69013	1.2519
29.83140	10.68710	1.2307
29.80927	10.67929	1.1975
29.78417	10.65522	1.1824
29.79886	10.61738	1.1824
29.86455	10.59876	1.1885
29.92084	10.59632	1.1976
29.95200	10.58596	1.2007
29.95653	10.59791	1.1977
29.87814	10.64182	1.1977
29.78884	10.66776	1.2008
29.72292	10.67176	1.2341
29.71200	10.65414	1.2797
29.81707	10.59142	1.3221
29.93835	10.55245	1.3554
30.01652	10.53887	1.3615
29.98509	10.59495	1.3252
29.88363	10.70308	1.2647
29.72946	10.79293	1.1830
29.63397	10.84102	1.1164
29.59748	10.86418	1.0679
29.59436	10.84761	1.0650
29.57012	10.73478	1.1044
29.52062	10.60383	1.1650
29.54735	10.48139	1.2438
29.72303	10.38356	1.3135
29.96917	10.34000	1.3619
30.11734	10.30491	1.3681
30.10440	10.34289	1.3530
29.99826	10.44713	1.3107
29.81608	10.53813	1.2592
29.70419	10.59119	1.2199
29.63681	10.62137	1.1866
29.64850	10.62524	1.1654
29.71532	10.61089	1.1503
29.74441	10.61009	1.1444
29.72805	10.60918	1.1535
29.69116	10.59666	1.1838
29.71746	10.56707	1.2353
29.78886	10.53227	1.2717
29.85527	10.51773	1.3143
29.89292	10.52159	1.3203
29.88699	10.55456	1.3203
29.83077	10.61864	1.2840
29.73410	10.67586	1.2447
29.66944	10.70748	1.2236
29.63223	10.71787	1.1933
29.64413	10.71524	1.1752
29.68958	10.70976	1.1662
29.72017	10.70491	1.1571
29.72859	10.69241	1.1572
29.71053	10.67929	1.1814
29.69156	10.66605	1.2178
29.70826	10.65123	1.2724
29.76595	10.64023	1.3118
29.81704	10.63390	1.3331
29.82829	10.65163	1.3180
29.78022	10.71113	1.2968
29.68140	10.77033	1.2545
29.61467	10.80059	1.2152
29.57988	10.81256	1.1819
29.58047	10.81044	1.1730
29.61106	10.77628	1.1821
29.67306	10.71530	1.2032
29.73079	10.67917	1.2245
29.75221	10.67689	1.2458
29.77021	10.67775	1.2579
29.76053	10.69201	1.2610
29.70519	10.72238	1.2611
29.65599	10.75175	1.2611
29.63307	10.76461	1.2642
29.65833	10.76336	1.2673
29.68881	10.76273	1.2612
29.71203	10.76324	1.2492
29.69014	10.77828	1.2129
29.62815	10.79876	1.1645
29.58166	10.80838	1.1373
29.55277	10.80037	1.1343
29.55789	10.75266	1.1586
29.61037	10.63915	1.2071
29.73189	10.53119	1.2647
29.85995	10.47748	1.3132
29.93876	10.44231	1.3435
29.95813	10.44974	1.3406
29.89415	10.53108	1.3224
29.77740	10.60133	1.2831
29.66499	10.64171	1.2317
29.61010	10.64570	1.2015
29.61467	10.63271	1.1894
29.68829	10.60241	1.1895
29.77059	10.57367	1.1895
29.81934	10.54847	1.1865
29.80969	10.54438	1.1775
29.73477	10.56485	1.1745
29.67190	10.58010	1.1777
29.65832	10.56695	1.2079
29.71317	10.50921	1.2353
29.81114	10.46012	1.2777
29.86773	10.44339	1.3111
29.91585	10.43341	1.3293
29.90107	10.45949	1.3264
29.81947	10.51415	1.3113
29.73514	10.55990	1.2810
29.69981	10.57594	1.2599
29.72375	10.55353	1.2357
29.78169	10.52830	1.2176
29.79451	10.52807	1.1934
29.77093	10.52796	1.1662
29.73467	10.51620	1.1602
29.72460	10.49178	1.1602
29.75004	10.46136	1.1815
29.79904	10.44679	1.2028
29.83856	10.44753	1.2361
29.86433	10.44435	1.2605
29.87710	10.45314	1.2787
29.84646	10.48372	1.2757
29.78052	10.51455	1.2788
29.72891	10.53944	1.2789
29.69864	10.55063	1.2668
29.71251	10.55092	1.2608
29.74782	10.55194	1.2547
29.76056	10.55456	1.2396
29.75959	10.55223	1.2367
29.74373	10.55092	1.2307
29.73367	10.55109	1.2307
29.73844	10.55029	1.2187
29.75380	10.55160	1.2187
29.76428	10.55621	1.2068
29.76357	10.56007	1.1977
29.74148	10.56320	1.1887
29.69665	10.56400	1.1857
29.65540	10.56041	1.2100
29.65256	10.53551	1.2494
29.73315	10.46959	1.2949
29.82704	10.42752	1.3313
29.90717	10.40412	1.3464
29.91695	10.41947	1.3375
29.84697	10.48446	1.3042
29.72429	10.54711	1.2528
29.65149	10.58072	1.2166
29.61665	10.58920	1.1893
29.63993	10.57350	1.1742
29.69168	10.55962	1.1652
29.72853	10.55160	1.1623
29.75112	10.53279	1.1652
29.75355	10.51716	1.1715
29.71709	10.51875	1.1866
29.68184	10.51318	1.2321
29.67729	10.49359	1.2897
29.72668	10.45314	1.3443
29.80470	10.42763	1.3838
29.88040	10.40842	1.3959
29.88572	10.42899	1.3779
29.83177	10.49445	1.3233
29.74402	10.56013	1.2355
29.64111	10.61334	1.1388
29.58135	10.64832	1.0540
29.55729	10.65864	1.0056
29.52656	10.60394	1.0178
29.44146	10.48763	1.0814
29.42415	10.36364	1.1966
29.47328	10.25179	1.2996
29.56126	10.16282	1.3664
29.78569	10.10428	1.4117
29.98330	10.06463	1.4089
30.05263	10.04718	1.3665
29.96966	10.11035	1.3091
29.85734	10.21689	1.2394
29.75619	10.32050	1.1788
29.63450	10.39240	1.1366
29.56768	10.42859	1.1185
29.57211	10.44163	1.1458
29.55676	10.38640	1.1822
29.57249	10.28915	1.2368
29.62146	10.21058	1.2702
29.71369	10.16012	1.2914
29.80825	10.14105	1.2975
29.86664	10.12210	1.2946
29.91462	10.11265	1.2734
29.91148	10.13509	1.2553
29.87886	10.18191	1.2372
29.83672	10.22737	1.2252
29.78427	10.25845	1.2191
29.73815	10.27278	1.2192
29.71347	10.27820	1.2284
29.70600	10.26764	1.2465
29.71418	10.24998	1.2497
29.72480	10.24045	1.2498
29.73194	10.23718	1.2468
29.73826	10.23498	1.2408
29.74936	10.23284	1.2317
29.76564	10.23228	1.2288
29.77567	10.23504	1.2259
29.77117	10.23746	1.2260
29.74696	10.23577	1.2289
29.72477	10.22686	1.2593
29.72106	10.20190	1.2837
29.75350	10.17121	1.3080
29.82797	10.15016	1.3171
29.88316	10.14397	1.2930
29.89963	10.15708	1.2416
29.85630	10.20979	1.1629
29.75848	10.26877	1.0962
29.66525	10.31186	1.0631
29.60079	10.33231	1.0782
29.49201	10.29576	1.1631
29.48075	10.21029	1.2904
29.52778	10.12631	1.3995
29.64104	10.06070	1.4480
29.84338	10.01924	1.4541
29.90263	9.99357	1.4118
29.83205	10.02923	1.3210
29.76895	10.10439	1.2059
29.70910	10.16468	1.0848
29.62515	10.20235	1.0031
29.59669	10.21920	0.9940
29.50323	10.18123	1.0518
29.52100	10.10709	1.1518
29.56914	10.04229	1.2517
29.61735	9.99408	1.3124
29.71500	9.96204	1.3519
29.78502	9.94172	1.3580
29.82279	9.92813	1.3520
29.81013	9.93881	1.3278
29.77726	9.97212	1.2946
29.75297	10.00439	1.2584
29.74124	10.02984	1.2160
29.73130	10.04617	1.1767
29.70028	10.06244	1.1525
29.66204	10.07760	1.1556
29.64680	10.08737	1.1829
29.64265	10.07940	1.2224
29.64646	10.04398	1.2588
29.67461	10.01240	1.2770
29.73853	9.99285	1.2983
29.77731	9.98254	1.2893
29.81181	9.97402	1.2712
29.81392	9.98523	1.2501
29.79276	10.01672	1.2229
29.75361	10.04931	1.2047
29.70276	10.07226	1.2078
29.67089	10.08293	1.2139
29.65690	10.07883	1.2533
29.66102	10.06536	1.2867
29.68225	10.04291	1.3081
29.73189	10.02311	1.3142
29.76468	10.01431	1.2960
29.79239	10.00904	1.2689
29.78841	10.02530	1.2144
29.76463	10.05475	1.1478
29.71868	10.08614	1.1115
29.66888	10.10614	1.0874
29.63277	10.11299	1.1026
29.58521	10.09827	1.1663
29.57118	10.05514	1.2572
29.58853	10.01162	1.3543
29.62278	9.97475	1.4118
29.71717	9.94933	1.4361
29.81124	9.93283	1.4332
29.84569	9.92796	1.3908
29.81842	9.95980	1.3061
29.77352	10.01089	1.2031
29.71399	10.05458	1.0761
29.64085	10.08209	0.9792
29.62498	10.09844	0.9551
29.55695	10.08467	0.9883
29.55021	10.03607	1.0885
29.57886	9.98791	1.2096
29.60690	9.94978	1.3097
29.63906	9.92203	1.3703
29.70258	9.90515	1.4098
29.74931	9.89430	1.4341
29.76095	9.88860	1.4251
29.73692	9.90056	1.4009
29.71801	9.92433	1.3465
29.68473	9.94603	1.3436
29.66449	9.96255	1.3708
29.65665	9.97178	1.3981
29.65459	9.97464	1.4708
29.62134	9.96338	1.5860
29.58611	9.94010	1.7710
29.59590	9.91353	2.0194
29.61513	9.88765	2.2799
29.63371	9.86872	2.5617
29.65146	9.85878	2.8404
29.65215	9.85520	3.0860
29.65323	9.85303	3.2949
29.65267	9.85057	3.4494
29.65291	9.84806	3.5888
29.65322	9.84555	3.7343
29.65884	9.84287	3.8464
29.66155	9.84142	3.9797
29.66417	9.84153	4.1283
29.66306	9.84203	4.3040
29.66320	9.84069	4.5101
29.66613	9.83740	4.7404
29.66669	9.83506	4.9919
29.66788	9.83310	5.2524
29.67175	9.83126	5.5129
29.67441	9.82942	5.7795
29.67762	9.82808	6.0219
29.68047	9.82680	6.2643
29.69055	9.82524	6.4976
29.71160	9.82239	6.7218
29.73912	9.81676	6.9339
29.75569	9.80728	7.1490
29.75374	9.79624	7.3369
29.71291	9.77579	7.5248
29.72400	9.73592	7.7187
29.72357	9.69364	7.9278
29.75105	9.64813	8.1429
29.77965	9.60163	8.3884
29.80888	9.55717	8.6337
29.84283	9.51963	8.9003
29.86742	9.49186	9.1700
29.88092	9.46980	9.4305
29.90037	9.45167	9.7093
29.91840	9.43863	9.9667
