Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
22.91105	15.18293	0.8549
22.93755	15.18022	0.8579
22.95951	15.17770	0.8459
22.98364	15.17512	0.8488
23.00497	15.17318	0.8519
23.02995	15.17131	0.8519
23.05797	15.16950	0.8520
23.08946	15.16808	0.8460
23.12626	15.16640	0.8550
23.16568	15.16466	0.8520
23.20151	15.16227	0.8490
23.23136	15.15885	0.8430
23.25536	15.15498	0.8491
23.27385	15.15091	0.8521
23.28545	15.14691	0.8461
23.29292	15.14336	0.8462
23.29779	15.14033	0.8431
23.30356	15.13807	0.8461
23.31850	15.13652	0.8461
23.33355	15.13498	0.8522
23.32762	15.13311	0.8493
23.30333	15.13098	0.8524
23.30169	15.12891	0.8553
23.31289	15.12743	0.8492
23.32021	15.12679	0.8523
23.32567	15.12498	0.8493
23.33870	15.12156	0.8494
23.35955	15.11802	0.8554
23.36355	15.11479	0.8555
23.36563	15.11209	0.8555
23.40490	15.11009	0.8555
23.43909	15.10938	0.8524
23.45943	15.10861	0.8495
23.48473	15.10577	0.8435
23.51373	15.10210	0.8495
23.54135	15.09843	0.8405
23.57325	15.09540	0.8496
23.60905	15.09301	0.8436
23.64231	15.09166	0.8466
23.66491	15.09050	0.8466
23.67811	15.08857	0.8436
23.68227	15.08638	0.8466
23.69213	15.08458	0.8468
23.72096	15.08290	0.8558
23.73548	15.08168	0.8497
23.72298	15.08000	0.8498
23.72573	15.07814	0.8528
23.73741	15.07640	0.8559
23.74219	15.07511	0.8559
23.74719	15.07286	0.8529
23.75918	15.06835	0.8560
23.77275	15.06307	0.8530
23.78335	15.05792	0.8560
23.78190	15.05310	0.8529
23.77353	15.04917	0.8470
23.76293	15.04641	0.8500
23.76041	15.04422	0.8531
23.76300	15.04152	0.8500
23.76439	15.03766	0.8470
23.77672	15.03399	0.8500
23.79867	15.03110	0.8471
23.81283	15.02853	0.8502
23.80559	15.02621	0.8471
23.80822	15.02447	0.8502
23.82448	15.02377	0.8441
23.83653	15.02364	0.8473
23.84450	15.02242	0.8442
23.85814	15.02055	0.8472
23.87895	15.01907	0.8533
23.89824	15.01785	0.8473
23.90618	15.01695	0.8473
23.90687	15.01625	0.8594
23.90884	15.01631	0.8564
23.90864	15.01637	0.8625
23.91097	15.01689	0.8595
23.90961	15.01695	0.8564
23.91398	15.01438	0.8505
23.90924	15.01020	0.8505
23.86291	15.00648	0.8505
23.77805	15.00416	0.8444
23.74150	15.00333	0.8506
23.77013	15.00339	0.8445
23.91391	15.00307	0.8476
23.94373	15.00211	0.8506
23.93429	15.00121	0.8446
23.91581	14.99986	0.8416
23.87253	14.99883	0.8417
23.83326	14.99793	0.8446
23.85021	14.99697	0.8477
23.92828	14.99633	0.8446
23.94857	14.99549	0.8508
23.93658	14.99485	0.8508
23.93128	14.99427	0.8539
23.93302	14.99350	0.8538
23.91521	14.99260	0.8660
23.90013	14.99202	0.8630
23.92728	14.99189	0.8630
23.94292	14.99035	0.8539
23.71220	14.98708	0.8540
24.49385	14.97802	0.8539
25.55205	14.84766	0.8419
25.77997	14.62753	0.8419
25.90801	14.46269	0.8418
25.97226	14.36279	0.8480
25.99889	14.30593	0.8479
26.01073	14.27438	0.8541
26.02648	14.25663	0.8511
26.06745	14.24682	0.8481
26.09917	14.23814	0.8541
26.11925	14.22959	0.8450
26.12247	14.22243	0.8421
26.11073	14.21728	0.8542
26.09637	14.21570	0.8603
26.13374	14.21596	0.8512
26.12070	14.21438	0.8573
26.11811	14.21451	0.8573
26.12559	14.21614	0.8483
26.10947	14.21759	0.8453
26.10543	14.21985	0.8483
26.10357	14.22343	0.8513
26.10163	14.22714	0.8514
26.01838	14.22941	0.8453
26.01666	14.23651	0.8514
26.04369	14.24361	0.8514
26.02955	14.24512	0.8515
25.96787	14.24588	0.8515
25.96226	14.25135	0.8515
25.94785	14.25695	0.8485
25.94522	14.26129	0.8456
26.01229	14.26387	0.8486
25.98653	14.26261	0.8456
25.92705	14.26507	0.8487
25.82152	14.27564	0.8546
25.74922	14.29484	0.8486
25.69264	14.31519	0.8517
25.67714	14.33284	0.8547
25.69202	14.34469	0.8486
25.69979	14.34929	0.8518
25.72110	14.34986	0.8518
25.74778	14.34601	0.8488
25.80654	14.33826	0.8519
25.86072	14.32395	0.8608
25.86873	14.31027	0.8549
25.90477	14.30252	0.8489
25.91805	14.29616	0.8488
25.91456	14.29194	0.8459
25.93255	14.28999	0.8489
25.93409	14.28728	0.8490
25.95395	14.28546	0.8399
25.96157	14.28344	0.8460
25.96721	14.27992	0.8430
25.97481	14.27677	0.8460
26.02481	14.27344	0.8430
26.03858	14.26890	0.8492
26.05271	14.26500	0.8460
26.05197	14.26123	0.8521
26.03417	14.25909	0.8491
26.04598	14.25865	0.8492
26.04809	14.25840	0.8431
26.03970	14.25947	0.8432
26.03069	14.26179	0.8431
26.00869	14.26551	0.8493
25.96127	14.27287	0.8554
25.86854	14.28401	0.8523
25.84562	14.29786	0.8463
25.82215	14.30857	0.8494
25.81044	14.31594	0.8554
25.79048	14.32143	0.8494
25.80526	14.32596	0.8464
25.79541	14.32748	0.8434
25.73122	14.32886	0.8433
25.67974	14.33542	0.8404
25.65731	14.34482	0.8404
25.67287	14.35238	0.8404
25.69947	14.35428	0.8435
25.71515	14.35226	0.8465
25.71131	14.34948	0.8496
25.70401	14.34784	0.8466
25.69330	14.34810	0.8375
25.65109	14.34955	0.8467
25.63257	14.35447	0.8466
25.60433	14.36002	0.8497
25.59576	14.36526	0.8527
25.64894	14.36929	0.8527
25.67656	14.36929	0.8527
25.67470	14.36677	0.8498
25.68945	14.36532	0.8527
25.68918	14.36248	0.8468
25.66927	14.36065	0.8499
25.62056	14.36122	0.8498
25.54823	14.36791	0.8408
25.51259	14.38078	0.8438
25.44309	14.39480	0.8499
25.31851	14.41097	0.8500
25.20271	14.43385	0.8469
25.24343	14.45871	0.8470
25.26155	14.47067	0.8470
25.25895	14.47307	0.8409
25.23842	14.47313	0.8500
